Test Case ID,Cloud,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SN-HRSD-00718,ServiceNow,Employee Center,Employee Experience,Employee Center -> HR Case -> Knowledge -> Resolution,UI,Approve Employee Experience ServiceNow Employee Center,User has ServiceNow access and Employee Experience test data exists,"1. Open Employee Center.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00719,ServiceNow,Employee Center,Employee Experience,Onboarding -> Tasks -> Approvals -> Completion,Integration,Approve Employee Experience ServiceNow Employee Center,User has ServiceNow access and Employee Experience test data exists,"1. Open Employee Center.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00720,ServiceNow,Employee Center,Employee Experience,Lifecycle Event -> Notifications -> Case Closure,Accessibility,Edit Employee Experience ServiceNow Employee Center,User has ServiceNow access and Employee Experience test data exists,"1. Open Employee Center.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00721,ServiceNow,Knowledge,Corporate HR,Employee Center -> HR Case -> Knowledge -> Resolution,Functional,Update Corporate HR ServiceNow Knowledge,User has ServiceNow access and Corporate HR test data exists,"1. Open Knowledge.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00722,ServiceNow,Knowledge,Corporate HR,Onboarding -> Tasks -> Approvals -> Completion,UI,Create Corporate HR ServiceNow Knowledge,User has ServiceNow access and Corporate HR test data exists,"1. Open Knowledge.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00723,ServiceNow,Knowledge,Corporate HR,Lifecycle Event -> Notifications -> Case Closure,Functional,Approve Corporate HR ServiceNow Knowledge,User has ServiceNow access and Corporate HR test data exists,"1. Open Knowledge.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00724,ServiceNow,Knowledge,Shared Services,Employee Center -> HR Case -> Knowledge -> Resolution,Regression,Search Shared Services ServiceNow Knowledge,User has ServiceNow access and Shared Services test data exists,"1. Open Knowledge.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00725,ServiceNow,Knowledge,Shared Services,Onboarding -> Tasks -> Approvals -> Completion,Functional,Assign Shared Services ServiceNow Knowledge,User has ServiceNow access and Shared Services test data exists,"1. Open Knowledge.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00726,ServiceNow,Knowledge,Shared Services,Lifecycle Event -> Notifications -> Case Closure,Integration,Close Shared Services ServiceNow Knowledge,User has ServiceNow access and Shared Services test data exists,"1. Open Knowledge.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Medium,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00727,ServiceNow,Knowledge,Employee Experience,Employee Center -> HR Case -> Knowledge -> Resolution,Regression,Update Employee Experience ServiceNow Knowledge,User has ServiceNow access and Employee Experience test data exists,"1. Open Knowledge.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00728,ServiceNow,Knowledge,Employee Experience,Onboarding -> Tasks -> Approvals -> Completion,Functional,Delete Employee Experience ServiceNow Knowledge,User has ServiceNow access and Employee Experience test data exists,"1. Open Knowledge.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00729,ServiceNow,Knowledge,Employee Experience,Lifecycle Event -> Notifications -> Case Closure,UI,Reject Employee Experience ServiceNow Knowledge,User has ServiceNow access and Employee Experience test data exists,"1. Open Knowledge.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00730,ServiceNow,Lifecycle Event,Corporate HR,Employee Center -> HR Case -> Knowledge -> Resolution,UI,Close Corporate HR ServiceNow Lifecycle Event,User has ServiceNow access and Corporate HR test data exists,"1. Open Lifecycle Event.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00731,ServiceNow,Lifecycle Event,Corporate HR,Onboarding -> Tasks -> Approvals -> Completion,Regression,Update Corporate HR ServiceNow Lifecycle Event,User has ServiceNow access and Corporate HR test data exists,"1. Open Lifecycle Event.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00732,ServiceNow,Lifecycle Event,Corporate HR,Lifecycle Event -> Notifications -> Case Closure,Integration,Clone Corporate HR ServiceNow Lifecycle Event,User has ServiceNow access and Corporate HR test data exists,"1. Open Lifecycle Event.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Medium,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00733,ServiceNow,Lifecycle Event,Shared Services,Employee Center -> HR Case -> Knowledge -> Resolution,UI,Reject Shared Services ServiceNow Lifecycle Event,User has ServiceNow access and Shared Services test data exists,"1. Open Lifecycle Event.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00734,ServiceNow,Lifecycle Event,Shared Services,Onboarding -> Tasks -> Approvals -> Completion,Functional,Edit Shared Services ServiceNow Lifecycle Event,User has ServiceNow access and Shared Services test data exists,"1. Open Lifecycle Event.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00735,ServiceNow,Lifecycle Event,Shared Services,Lifecycle Event -> Notifications -> Case Closure,UI,Validate Shared Services ServiceNow Lifecycle Event,User has ServiceNow access and Shared Services test data exists,"1. Open Lifecycle Event.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00736,ServiceNow,Lifecycle Event,Employee Experience,Employee Center -> HR Case -> Knowledge -> Resolution,Integration,Validate Employee Experience ServiceNow Lifecycle Event,User has ServiceNow access and Employee Experience test data exists,"1. Open Lifecycle Event.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00737,ServiceNow,Lifecycle Event,Employee Experience,Onboarding -> Tasks -> Approvals -> Completion,Accessibility,Assign Employee Experience ServiceNow Lifecycle Event,User has ServiceNow access and Employee Experience test data exists,"1. Open Lifecycle Event.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00738,ServiceNow,Lifecycle Event,Employee Experience,Lifecycle Event -> Notifications -> Case Closure,Regression,Clone Employee Experience ServiceNow Lifecycle Event,User has ServiceNow access and Employee Experience test data exists,"1. Open Lifecycle Event.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00739,ServiceNow,Onboarding,Corporate HR,Employee Center -> HR Case -> Knowledge -> Resolution,Regression,Delete Corporate HR ServiceNow Onboarding,User has ServiceNow access and Corporate HR test data exists,"1. Open Onboarding.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00740,ServiceNow,Onboarding,Corporate HR,Onboarding -> Tasks -> Approvals -> Completion,Accessibility,Reject Corporate HR ServiceNow Onboarding,User has ServiceNow access and Corporate HR test data exists,"1. Open Onboarding.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",High,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00741,ServiceNow,Onboarding,Corporate HR,Lifecycle Event -> Notifications -> Case Closure,Functional,Resolve Corporate HR ServiceNow Onboarding,User has ServiceNow access and Corporate HR test data exists,"1. Open Onboarding.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00742,ServiceNow,Onboarding,Shared Services,Employee Center -> HR Case -> Knowledge -> Resolution,Regression,Search Shared Services ServiceNow Onboarding,User has ServiceNow access and Shared Services test data exists,"1. Open Onboarding.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00743,ServiceNow,Onboarding,Shared Services,Onboarding -> Tasks -> Approvals -> Completion,Regression,Validate Shared Services ServiceNow Onboarding,User has ServiceNow access and Shared Services test data exists,"1. Open Onboarding.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00744,ServiceNow,Onboarding,Shared Services,Lifecycle Event -> Notifications -> Case Closure,UI,Update Shared Services ServiceNow Onboarding,User has ServiceNow access and Shared Services test data exists,"1. Open Onboarding.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00745,ServiceNow,Onboarding,Employee Experience,Employee Center -> HR Case -> Knowledge -> Resolution,Functional,Edit Employee Experience ServiceNow Onboarding,User has ServiceNow access and Employee Experience test data exists,"1. Open Onboarding.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00746,ServiceNow,Onboarding,Employee Experience,Onboarding -> Tasks -> Approvals -> Completion,Integration,Clone Employee Experience ServiceNow Onboarding,User has ServiceNow access and Employee Experience test data exists,"1. Open Onboarding.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00747,ServiceNow,Onboarding,Employee Experience,Lifecycle Event -> Notifications -> Case Closure,Functional,Validate Employee Experience ServiceNow Onboarding,User has ServiceNow access and Employee Experience test data exists,"1. Open Onboarding.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00748,ServiceNow,Offboarding,Corporate HR,Employee Center -> HR Case -> Knowledge -> Resolution,Regression,Reject Corporate HR ServiceNow Offboarding,User has ServiceNow access and Corporate HR test data exists,"1. Open Offboarding.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00749,ServiceNow,Offboarding,Corporate HR,Onboarding -> Tasks -> Approvals -> Completion,Regression,Assign Corporate HR ServiceNow Offboarding,User has ServiceNow access and Corporate HR test data exists,"1. Open Offboarding.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00750,ServiceNow,Offboarding,Corporate HR,Lifecycle Event -> Notifications -> Case Closure,Functional,Update Corporate HR ServiceNow Offboarding,User has ServiceNow access and Corporate HR test data exists,"1. Open Offboarding.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00751,ServiceNow,Offboarding,Shared Services,Employee Center -> HR Case -> Knowledge -> Resolution,UI,Resolve Shared Services ServiceNow Offboarding,User has ServiceNow access and Shared Services test data exists,"1. Open Offboarding.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00752,ServiceNow,Offboarding,Shared Services,Onboarding -> Tasks -> Approvals -> Completion,Functional,Delete Shared Services ServiceNow Offboarding,User has ServiceNow access and Shared Services test data exists,"1. Open Offboarding.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00753,ServiceNow,Offboarding,Shared Services,Lifecycle Event -> Notifications -> Case Closure,Integration,Create Shared Services ServiceNow Offboarding,User has ServiceNow access and Shared Services test data exists,"1. Open Offboarding.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00754,ServiceNow,Offboarding,Employee Experience,Employee Center -> HR Case -> Knowledge -> Resolution,Accessibility,Reject Employee Experience ServiceNow Offboarding,User has ServiceNow access and Employee Experience test data exists,"1. Open Offboarding.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00755,ServiceNow,Offboarding,Employee Experience,Onboarding -> Tasks -> Approvals -> Completion,Regression,Close Employee Experience ServiceNow Offboarding,User has ServiceNow access and Employee Experience test data exists,"1. Open Offboarding.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",Medium,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00756,ServiceNow,Offboarding,Employee Experience,Lifecycle Event -> Notifications -> Case Closure,Regression,Validate Employee Experience ServiceNow Offboarding,User has ServiceNow access and Employee Experience test data exists,"1. Open Offboarding.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00757,ServiceNow,HR Case,Corporate HR,Employee Center -> HR Case -> Knowledge -> Resolution,Accessibility,Approve Corporate HR ServiceNow HR Case,User has ServiceNow access and Corporate HR test data exists,"1. Open HR Case.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00758,ServiceNow,HR Case,Corporate HR,Onboarding -> Tasks -> Approvals -> Completion,Regression,Create Corporate HR ServiceNow HR Case,User has ServiceNow access and Corporate HR test data exists,"1. Open HR Case.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00759,ServiceNow,HR Case,Corporate HR,Lifecycle Event -> Notifications -> Case Closure,Regression,Close Corporate HR ServiceNow HR Case,User has ServiceNow access and Corporate HR test data exists,"1. Open HR Case.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00760,ServiceNow,HR Case,Shared Services,Employee Center -> HR Case -> Knowledge -> Resolution,Functional,Edit Shared Services ServiceNow HR Case,User has ServiceNow access and Shared Services test data exists,"1. Open HR Case.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00761,ServiceNow,HR Case,Shared Services,Onboarding -> Tasks -> Approvals -> Completion,UI,Clone Shared Services ServiceNow HR Case,User has ServiceNow access and Shared Services test data exists,"1. Open HR Case.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00762,ServiceNow,HR Case,Shared Services,Lifecycle Event -> Notifications -> Case Closure,Integration,Approve Shared Services ServiceNow HR Case,User has ServiceNow access and Shared Services test data exists,"1. Open HR Case.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00763,ServiceNow,HR Case,Employee Experience,Employee Center -> HR Case -> Knowledge -> Resolution,Integration,Close Employee Experience ServiceNow HR Case,User has ServiceNow access and Employee Experience test data exists,"1. Open HR Case.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00764,ServiceNow,HR Case,Employee Experience,Onboarding -> Tasks -> Approvals -> Completion,UI,Clone Employee Experience ServiceNow HR Case,User has ServiceNow access and Employee Experience test data exists,"1. Open HR Case.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00765,ServiceNow,HR Case,Employee Experience,Lifecycle Event -> Notifications -> Case Closure,Integration,Resolve Employee Experience ServiceNow HR Case,User has ServiceNow access and Employee Experience test data exists,"1. Open HR Case.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00766,ServiceNow,Employee Center,Corporate HR,Employee Center -> HR Case -> Knowledge -> Resolution,Accessibility,Reject Corporate HR ServiceNow Employee Center,User has ServiceNow access and Corporate HR test data exists,"1. Open Employee Center.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00767,ServiceNow,Employee Center,Corporate HR,Onboarding -> Tasks -> Approvals -> Completion,Integration,Search Corporate HR ServiceNow Employee Center,User has ServiceNow access and Corporate HR test data exists,"1. Open Employee Center.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00768,ServiceNow,Employee Center,Corporate HR,Lifecycle Event -> Notifications -> Case Closure,Regression,Approve Corporate HR ServiceNow Employee Center,User has ServiceNow access and Corporate HR test data exists,"1. Open Employee Center.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00769,ServiceNow,Employee Center,Shared Services,Employee Center -> HR Case -> Knowledge -> Resolution,Functional,Search Shared Services ServiceNow Employee Center,User has ServiceNow access and Shared Services test data exists,"1. Open Employee Center.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00770,ServiceNow,Employee Center,Shared Services,Onboarding -> Tasks -> Approvals -> Completion,UI,Close Shared Services ServiceNow Employee Center,User has ServiceNow access and Shared Services test data exists,"1. Open Employee Center.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
