Test Case ID,Cloud,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SN-CSM-00722,ServiceNow,Case,Telecom,Portal -> Case Create -> Assignment -> Closure,Security,Assign Telecom ServiceNow Case,User has ServiceNow access and Telecom test data exists,"1. Open Case.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00723,ServiceNow,Case,Telecom,Order -> Fulfillment -> Case Update,Regression,Validate Telecom ServiceNow Case,User has ServiceNow access and Telecom test data exists,"1. Open Case.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00724,ServiceNow,Case,Retail,Case -> Agent Workspace -> Knowledge -> Resolution,Security,Edit Retail ServiceNow Case,User has ServiceNow access and Retail test data exists,"1. Open Case.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00725,ServiceNow,Case,Retail,Portal -> Case Create -> Assignment -> Closure,UI,Delete Retail ServiceNow Case,User has ServiceNow access and Retail test data exists,"1. Open Case.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00726,ServiceNow,Case,Retail,Order -> Fulfillment -> Case Update,Functional,Validate Retail ServiceNow Case,User has ServiceNow access and Retail test data exists,"1. Open Case.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00727,ServiceNow,Case,Healthcare,Case -> Agent Workspace -> Knowledge -> Resolution,UI,Search Healthcare ServiceNow Case,User has ServiceNow access and Healthcare test data exists,"1. Open Case.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00728,ServiceNow,Case,Healthcare,Portal -> Case Create -> Assignment -> Closure,Security,Update Healthcare ServiceNow Case,User has ServiceNow access and Healthcare test data exists,"1. Open Case.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00729,ServiceNow,Case,Healthcare,Order -> Fulfillment -> Case Update,Security,Update Healthcare ServiceNow Case,User has ServiceNow access and Healthcare test data exists,"1. Open Case.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00730,ServiceNow,Case,Banking,Case -> Agent Workspace -> Knowledge -> Resolution,Functional,Close Banking ServiceNow Case,User has ServiceNow access and Banking test data exists,"1. Open Case.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00731,ServiceNow,Case,Banking,Portal -> Case Create -> Assignment -> Closure,Functional,Validate Banking ServiceNow Case,User has ServiceNow access and Banking test data exists,"1. Open Case.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00732,ServiceNow,Case,Banking,Order -> Fulfillment -> Case Update,Functional,Search Banking ServiceNow Case,User has ServiceNow access and Banking test data exists,"1. Open Case.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00733,ServiceNow,Customer Portal,Telecom,Case -> Agent Workspace -> Knowledge -> Resolution,Functional,Approve Telecom ServiceNow Customer Portal,User has ServiceNow access and Telecom test data exists,"1. Open Customer Portal.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00734,ServiceNow,Customer Portal,Telecom,Portal -> Case Create -> Assignment -> Closure,Regression,Edit Telecom ServiceNow Customer Portal,User has ServiceNow access and Telecom test data exists,"1. Open Customer Portal.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00735,ServiceNow,Customer Portal,Telecom,Order -> Fulfillment -> Case Update,Security,Assign Telecom ServiceNow Customer Portal,User has ServiceNow access and Telecom test data exists,"1. Open Customer Portal.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00736,ServiceNow,Customer Portal,Retail,Case -> Agent Workspace -> Knowledge -> Resolution,Security,Reject Retail ServiceNow Customer Portal,User has ServiceNow access and Retail test data exists,"1. Open Customer Portal.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00737,ServiceNow,Customer Portal,Retail,Portal -> Case Create -> Assignment -> Closure,UI,Create Retail ServiceNow Customer Portal,User has ServiceNow access and Retail test data exists,"1. Open Customer Portal.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00738,ServiceNow,Customer Portal,Retail,Order -> Fulfillment -> Case Update,Regression,Clone Retail ServiceNow Customer Portal,User has ServiceNow access and Retail test data exists,"1. Open Customer Portal.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00739,ServiceNow,Customer Portal,Healthcare,Case -> Agent Workspace -> Knowledge -> Resolution,UI,Validate Healthcare ServiceNow Customer Portal,User has ServiceNow access and Healthcare test data exists,"1. Open Customer Portal.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00740,ServiceNow,Customer Portal,Healthcare,Portal -> Case Create -> Assignment -> Closure,Integration,Resolve Healthcare ServiceNow Customer Portal,User has ServiceNow access and Healthcare test data exists,"1. Open Customer Portal.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00741,ServiceNow,Customer Portal,Healthcare,Order -> Fulfillment -> Case Update,Functional,Create Healthcare ServiceNow Customer Portal,User has ServiceNow access and Healthcare test data exists,"1. Open Customer Portal.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00742,ServiceNow,Customer Portal,Banking,Case -> Agent Workspace -> Knowledge -> Resolution,Security,Clone Banking ServiceNow Customer Portal,User has ServiceNow access and Banking test data exists,"1. Open Customer Portal.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00743,ServiceNow,Customer Portal,Banking,Portal -> Case Create -> Assignment -> Closure,Security,Update Banking ServiceNow Customer Portal,User has ServiceNow access and Banking test data exists,"1. Open Customer Portal.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00744,ServiceNow,Customer Portal,Banking,Order -> Fulfillment -> Case Update,Regression,Assign Banking ServiceNow Customer Portal,User has ServiceNow access and Banking test data exists,"1. Open Customer Portal.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00745,ServiceNow,Knowledge,Telecom,Case -> Agent Workspace -> Knowledge -> Resolution,UI,Search Telecom ServiceNow Knowledge,User has ServiceNow access and Telecom test data exists,"1. Open Knowledge.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00746,ServiceNow,Knowledge,Telecom,Portal -> Case Create -> Assignment -> Closure,Security,Delete Telecom ServiceNow Knowledge,User has ServiceNow access and Telecom test data exists,"1. Open Knowledge.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00747,ServiceNow,Knowledge,Telecom,Order -> Fulfillment -> Case Update,Functional,Close Telecom ServiceNow Knowledge,User has ServiceNow access and Telecom test data exists,"1. Open Knowledge.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00748,ServiceNow,Knowledge,Retail,Case -> Agent Workspace -> Knowledge -> Resolution,Integration,Resolve Retail ServiceNow Knowledge,User has ServiceNow access and Retail test data exists,"1. Open Knowledge.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00749,ServiceNow,Knowledge,Retail,Portal -> Case Create -> Assignment -> Closure,Regression,Submit Retail ServiceNow Knowledge,User has ServiceNow access and Retail test data exists,"1. Open Knowledge.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00750,ServiceNow,Knowledge,Retail,Order -> Fulfillment -> Case Update,Integration,Close Retail ServiceNow Knowledge,User has ServiceNow access and Retail test data exists,"1. Open Knowledge.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00751,ServiceNow,Knowledge,Healthcare,Case -> Agent Workspace -> Knowledge -> Resolution,Integration,Validate Healthcare ServiceNow Knowledge,User has ServiceNow access and Healthcare test data exists,"1. Open Knowledge.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00752,ServiceNow,Knowledge,Healthcare,Portal -> Case Create -> Assignment -> Closure,UI,Update Healthcare ServiceNow Knowledge,User has ServiceNow access and Healthcare test data exists,"1. Open Knowledge.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",High,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00753,ServiceNow,Knowledge,Healthcare,Order -> Fulfillment -> Case Update,Integration,Validate Healthcare ServiceNow Knowledge,User has ServiceNow access and Healthcare test data exists,"1. Open Knowledge.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00754,ServiceNow,Knowledge,Banking,Case -> Agent Workspace -> Knowledge -> Resolution,Integration,Validate Banking ServiceNow Knowledge,User has ServiceNow access and Banking test data exists,"1. Open Knowledge.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00755,ServiceNow,Knowledge,Banking,Portal -> Case Create -> Assignment -> Closure,Integration,Reject Banking ServiceNow Knowledge,User has ServiceNow access and Banking test data exists,"1. Open Knowledge.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00756,ServiceNow,Knowledge,Banking,Order -> Fulfillment -> Case Update,Security,Clone Banking ServiceNow Knowledge,User has ServiceNow access and Banking test data exists,"1. Open Knowledge.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00757,ServiceNow,Agent Workspace,Telecom,Case -> Agent Workspace -> Knowledge -> Resolution,Security,Validate Telecom ServiceNow Agent Workspace,User has ServiceNow access and Telecom test data exists,"1. Open Agent Workspace.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00758,ServiceNow,Agent Workspace,Telecom,Portal -> Case Create -> Assignment -> Closure,UI,Approve Telecom ServiceNow Agent Workspace,User has ServiceNow access and Telecom test data exists,"1. Open Agent Workspace.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00759,ServiceNow,Agent Workspace,Telecom,Order -> Fulfillment -> Case Update,Functional,Resolve Telecom ServiceNow Agent Workspace,User has ServiceNow access and Telecom test data exists,"1. Open Agent Workspace.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00760,ServiceNow,Agent Workspace,Retail,Case -> Agent Workspace -> Knowledge -> Resolution,Security,Resolve Retail ServiceNow Agent Workspace,User has ServiceNow access and Retail test data exists,"1. Open Agent Workspace.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00761,ServiceNow,Agent Workspace,Retail,Portal -> Case Create -> Assignment -> Closure,Regression,Resolve Retail ServiceNow Agent Workspace,User has ServiceNow access and Retail test data exists,"1. Open Agent Workspace.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00762,ServiceNow,Agent Workspace,Retail,Order -> Fulfillment -> Case Update,Integration,Assign Retail ServiceNow Agent Workspace,User has ServiceNow access and Retail test data exists,"1. Open Agent Workspace.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00763,ServiceNow,Agent Workspace,Healthcare,Case -> Agent Workspace -> Knowledge -> Resolution,UI,Resolve Healthcare ServiceNow Agent Workspace,User has ServiceNow access and Healthcare test data exists,"1. Open Agent Workspace.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00764,ServiceNow,Agent Workspace,Healthcare,Portal -> Case Create -> Assignment -> Closure,Security,Edit Healthcare ServiceNow Agent Workspace,User has ServiceNow access and Healthcare test data exists,"1. Open Agent Workspace.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00765,ServiceNow,Agent Workspace,Healthcare,Order -> Fulfillment -> Case Update,Security,Edit Healthcare ServiceNow Agent Workspace,User has ServiceNow access and Healthcare test data exists,"1. Open Agent Workspace.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00766,ServiceNow,Agent Workspace,Banking,Case -> Agent Workspace -> Knowledge -> Resolution,UI,Search Banking ServiceNow Agent Workspace,User has ServiceNow access and Banking test data exists,"1. Open Agent Workspace.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00767,ServiceNow,Agent Workspace,Banking,Portal -> Case Create -> Assignment -> Closure,Integration,Edit Banking ServiceNow Agent Workspace,User has ServiceNow access and Banking test data exists,"1. Open Agent Workspace.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00768,ServiceNow,Agent Workspace,Banking,Order -> Fulfillment -> Case Update,Regression,Create Banking ServiceNow Agent Workspace,User has ServiceNow access and Banking test data exists,"1. Open Agent Workspace.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Medium,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00769,ServiceNow,Order Management,Telecom,Case -> Agent Workspace -> Knowledge -> Resolution,Security,Update Telecom ServiceNow Order Management,User has ServiceNow access and Telecom test data exists,"1. Open Order Management.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00770,ServiceNow,Order Management,Telecom,Portal -> Case Create -> Assignment -> Closure,UI,Close Telecom ServiceNow Order Management,User has ServiceNow access and Telecom test data exists,"1. Open Order Management.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00771,ServiceNow,Order Management,Telecom,Order -> Fulfillment -> Case Update,UI,Edit Telecom ServiceNow Order Management,User has ServiceNow access and Telecom test data exists,"1. Open Order Management.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00772,ServiceNow,Order Management,Retail,Case -> Agent Workspace -> Knowledge -> Resolution,Regression,Reject Retail ServiceNow Order Management,User has ServiceNow access and Retail test data exists,"1. Open Order Management.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00773,ServiceNow,Order Management,Retail,Portal -> Case Create -> Assignment -> Closure,Integration,Reject Retail ServiceNow Order Management,User has ServiceNow access and Retail test data exists,"1. Open Order Management.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00774,ServiceNow,Order Management,Retail,Order -> Fulfillment -> Case Update,Functional,Clone Retail ServiceNow Order Management,User has ServiceNow access and Retail test data exists,"1. Open Order Management.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00775,ServiceNow,Order Management,Healthcare,Case -> Agent Workspace -> Knowledge -> Resolution,UI,Reject Healthcare ServiceNow Order Management,User has ServiceNow access and Healthcare test data exists,"1. Open Order Management.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00776,ServiceNow,Order Management,Healthcare,Portal -> Case Create -> Assignment -> Closure,Integration,Resolve Healthcare ServiceNow Order Management,User has ServiceNow access and Healthcare test data exists,"1. Open Order Management.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00777,ServiceNow,Order Management,Healthcare,Order -> Fulfillment -> Case Update,Integration,Clone Healthcare ServiceNow Order Management,User has ServiceNow access and Healthcare test data exists,"1. Open Order Management.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
