Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
WD-HCM-01980,Workday,HCM,Onboarding,Healthcare,Recruiting -> Hire -> Onboard -> Time -> Payroll,Workflow,Import Healthcare Workday Onboarding,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Onboarding.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01981,Workday,HCM,Onboarding,Healthcare,Budget -> Expense -> Journal -> Dashboard,Performance,Update Healthcare Workday Onboarding,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Onboarding.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01982,Workday,HCM,Onboarding,Manufacturing,Requisition -> Offer -> Hire -> Onboard -> Payroll,Data Migration,Route Manufacturing Workday Onboarding,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Onboarding.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01983,Workday,HCM,Onboarding,Manufacturing,Employee Life Event -> Benefits -> Payroll -> Reporting,Functional,Validate Manufacturing Workday Onboarding,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Onboarding.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01984,Workday,HCM,Onboarding,Manufacturing,Expense Submit -> Approval -> Accounting -> Reimbursement,Workflow,Update Manufacturing Workday Onboarding,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Onboarding.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01985,Workday,HCM,Onboarding,Manufacturing,Supplier Invoice -> Matching -> Approval -> Payment,Functional,Review Manufacturing Workday Onboarding,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Onboarding.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01986,Workday,HCM,Onboarding,Manufacturing,Integration Load -> Validate -> Error Handling -> Reprocess,Accessibility,Edit Manufacturing Workday Onboarding,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Onboarding.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01987,Workday,HCM,Onboarding,Manufacturing,Recruiting -> Hire -> Onboard -> Time -> Payroll,Functional,Import Manufacturing Workday Onboarding,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Onboarding.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01988,Workday,HCM,Onboarding,Manufacturing,Budget -> Expense -> Journal -> Dashboard,Accessibility,Submit Manufacturing Workday Onboarding,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Onboarding.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01989,Workday,HCM,Onboarding,Education,Requisition -> Offer -> Hire -> Onboard -> Payroll,Mobile,Reject Education Workday Onboarding,Workday access is provisioned and Education test data exists,"1. Open Workday Onboarding.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01990,Workday,HCM,Onboarding,Education,Employee Life Event -> Benefits -> Payroll -> Reporting,Regression,Import Education Workday Onboarding,Workday access is provisioned and Education test data exists,"1. Open Workday Onboarding.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01991,Workday,HCM,Onboarding,Education,Expense Submit -> Approval -> Accounting -> Reimbursement,Mobile,Review Education Workday Onboarding,Workday access is provisioned and Education test data exists,"1. Open Workday Onboarding.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01992,Workday,HCM,Onboarding,Education,Supplier Invoice -> Matching -> Approval -> Payment,Performance,Submit Education Workday Onboarding,Workday access is provisioned and Education test data exists,"1. Open Workday Onboarding.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01993,Workday,HCM,Onboarding,Education,Integration Load -> Validate -> Error Handling -> Reprocess,Security,Sync Education Workday Onboarding,Workday access is provisioned and Education test data exists,"1. Open Workday Onboarding.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01994,Workday,HCM,Onboarding,Education,Recruiting -> Hire -> Onboard -> Time -> Payroll,Integration,Update Education Workday Onboarding,Workday access is provisioned and Education test data exists,"1. Open Workday Onboarding.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01995,Workday,HCM,Onboarding,Education,Budget -> Expense -> Journal -> Dashboard,Workflow,Export Education Workday Onboarding,Workday access is provisioned and Education test data exists,"1. Open Workday Onboarding.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01996,Workday,HCM,Onboarding,Nonprofit,Requisition -> Offer -> Hire -> Onboard -> Payroll,Functional,Review Nonprofit Workday Onboarding,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Onboarding.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01997,Workday,HCM,Onboarding,Nonprofit,Employee Life Event -> Benefits -> Payroll -> Reporting,Accessibility,Validate Nonprofit Workday Onboarding,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Onboarding.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01998,Workday,HCM,Onboarding,Nonprofit,Expense Submit -> Approval -> Accounting -> Reimbursement,Accessibility,Export Nonprofit Workday Onboarding,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Onboarding.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-01999,Workday,HCM,Onboarding,Nonprofit,Supplier Invoice -> Matching -> Approval -> Payment,Accessibility,Submit Nonprofit Workday Onboarding,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Onboarding.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02000,Workday,HCM,Onboarding,Nonprofit,Integration Load -> Validate -> Error Handling -> Reprocess,Integration,Update Nonprofit Workday Onboarding,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Onboarding.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02001,Workday,HCM,Onboarding,Nonprofit,Recruiting -> Hire -> Onboard -> Time -> Payroll,Integration,Route Nonprofit Workday Onboarding,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Onboarding.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02002,Workday,HCM,Onboarding,Nonprofit,Budget -> Expense -> Journal -> Dashboard,Accessibility,Create Nonprofit Workday Onboarding,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Onboarding.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02003,Workday,HCM,Onboarding,Financial Services,Requisition -> Offer -> Hire -> Onboard -> Payroll,Mobile,Review Financial Services Workday Onboarding,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Onboarding.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02004,Workday,HCM,Onboarding,Financial Services,Employee Life Event -> Benefits -> Payroll -> Reporting,Regression,Edit Financial Services Workday Onboarding,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Onboarding.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02005,Workday,HCM,Onboarding,Financial Services,Expense Submit -> Approval -> Accounting -> Reimbursement,UI,Export Financial Services Workday Onboarding,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Onboarding.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02006,Workday,HCM,Onboarding,Financial Services,Supplier Invoice -> Matching -> Approval -> Payment,Workflow,Import Financial Services Workday Onboarding,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Onboarding.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02007,Workday,HCM,Onboarding,Financial Services,Integration Load -> Validate -> Error Handling -> Reprocess,Regression,Close Financial Services Workday Onboarding,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Onboarding.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02008,Workday,HCM,Onboarding,Financial Services,Recruiting -> Hire -> Onboard -> Time -> Payroll,Regression,Submit Financial Services Workday Onboarding,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Onboarding.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02009,Workday,HCM,Onboarding,Financial Services,Budget -> Expense -> Journal -> Dashboard,Integration,Import Financial Services Workday Onboarding,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Onboarding.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02010,Workday,HCM,Onboarding,Technology,Requisition -> Offer -> Hire -> Onboard -> Payroll,Security,Route Technology Workday Onboarding,Workday access is provisioned and Technology test data exists,"1. Open Workday Onboarding.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02011,Workday,HCM,Onboarding,Technology,Employee Life Event -> Benefits -> Payroll -> Reporting,Integration,Route Technology Workday Onboarding,Workday access is provisioned and Technology test data exists,"1. Open Workday Onboarding.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02012,Workday,HCM,Onboarding,Technology,Expense Submit -> Approval -> Accounting -> Reimbursement,Security,Edit Technology Workday Onboarding,Workday access is provisioned and Technology test data exists,"1. Open Workday Onboarding.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02013,Workday,HCM,Onboarding,Technology,Supplier Invoice -> Matching -> Approval -> Payment,Regression,Validate Technology Workday Onboarding,Workday access is provisioned and Technology test data exists,"1. Open Workday Onboarding.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02014,Workday,HCM,Onboarding,Technology,Integration Load -> Validate -> Error Handling -> Reprocess,Workflow,Approve Technology Workday Onboarding,Workday access is provisioned and Technology test data exists,"1. Open Workday Onboarding.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02015,Workday,HCM,Onboarding,Technology,Recruiting -> Hire -> Onboard -> Time -> Payroll,Integration,Import Technology Workday Onboarding,Workday access is provisioned and Technology test data exists,"1. Open Workday Onboarding.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02016,Workday,HCM,Onboarding,Technology,Budget -> Expense -> Journal -> Dashboard,Workflow,Export Technology Workday Onboarding,Workday access is provisioned and Technology test data exists,"1. Open Workday Onboarding.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02017,Workday,HCM,Onboarding,Public Sector,Requisition -> Offer -> Hire -> Onboard -> Payroll,Accessibility,Export Public Sector Workday Onboarding,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Onboarding.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02018,Workday,HCM,Onboarding,Public Sector,Employee Life Event -> Benefits -> Payroll -> Reporting,Workflow,Submit Public Sector Workday Onboarding,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Onboarding.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02019,Workday,HCM,Onboarding,Public Sector,Expense Submit -> Approval -> Accounting -> Reimbursement,Data Migration,Close Public Sector Workday Onboarding,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Onboarding.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02020,Workday,HCM,Onboarding,Public Sector,Supplier Invoice -> Matching -> Approval -> Payment,Integration,Create Public Sector Workday Onboarding,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Onboarding.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02021,Workday,HCM,Onboarding,Public Sector,Integration Load -> Validate -> Error Handling -> Reprocess,Functional,Validate Public Sector Workday Onboarding,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Onboarding.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02022,Workday,HCM,Onboarding,Public Sector,Recruiting -> Hire -> Onboard -> Time -> Payroll,Performance,Update Public Sector Workday Onboarding,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Onboarding.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02023,Workday,HCM,Onboarding,Public Sector,Budget -> Expense -> Journal -> Dashboard,Regression,Update Public Sector Workday Onboarding,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Onboarding.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02024,Workday,HCM,Onboarding,Hospitality,Requisition -> Offer -> Hire -> Onboard -> Payroll,Data Migration,Reject Hospitality Workday Onboarding,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Onboarding.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02025,Workday,HCM,Onboarding,Hospitality,Employee Life Event -> Benefits -> Payroll -> Reporting,Regression,Create Hospitality Workday Onboarding,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Onboarding.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02026,Workday,HCM,Onboarding,Hospitality,Expense Submit -> Approval -> Accounting -> Reimbursement,Regression,Edit Hospitality Workday Onboarding,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Onboarding.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02027,Workday,HCM,Onboarding,Hospitality,Supplier Invoice -> Matching -> Approval -> Payment,Data Migration,Export Hospitality Workday Onboarding,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Onboarding.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02028,Workday,HCM,Onboarding,Hospitality,Integration Load -> Validate -> Error Handling -> Reprocess,Security,Import Hospitality Workday Onboarding,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Onboarding.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02029,Workday,HCM,Onboarding,Hospitality,Recruiting -> Hire -> Onboard -> Time -> Payroll,Accessibility,Approve Hospitality Workday Onboarding,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Onboarding.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02030,Workday,HCM,Onboarding,Hospitality,Budget -> Expense -> Journal -> Dashboard,Performance,Reject Hospitality Workday Onboarding,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Onboarding.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02031,Workday,HCM,Time Tracking,Corporate,Requisition -> Offer -> Hire -> Onboard -> Payroll,Functional,Close Corporate Workday Time Tracking,Workday access is provisioned and Corporate test data exists,"1. Open Workday Time Tracking.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02032,Workday,HCM,Time Tracking,Corporate,Employee Life Event -> Benefits -> Payroll -> Reporting,Data Migration,Route Corporate Workday Time Tracking,Workday access is provisioned and Corporate test data exists,"1. Open Workday Time Tracking.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-02033,Workday,HCM,Time Tracking,Corporate,Expense Submit -> Approval -> Accounting -> Reimbursement,Performance,Import Corporate Workday Time Tracking,Workday access is provisioned and Corporate test data exists,"1. Open Workday Time Tracking.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
