Test Case ID,Platform,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
DYN-M36-01554,Dynamics365,m365,Outlook,Professional Services,Submit -> Validate -> Approve -> Complete,Integration,Search Professional Services Dynamics365 Outlook,User has Dynamics365 access and Professional Services data exists,"1. Open Outlook.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01555,Dynamics365,m365,Outlook,Professional Services,Draft -> Review -> Publish -> Archive,Workflow,Clone Professional Services Dynamics365 Outlook,User has Dynamics365 access and Professional Services data exists,"1. Open Outlook.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01556,Dynamics365,m365,Outlook,Professional Services,Configure -> Execute -> Verify -> Close,Security,Create Professional Services Dynamics365 Outlook,User has Dynamics365 access and Professional Services data exists,"1. Open Outlook.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01557,Dynamics365,m365,Outlook,Public Sector,Create -> Approve -> Post -> Report,Regression,Create Public Sector Dynamics365 Outlook,User has Dynamics365 access and Public Sector data exists,"1. Open Outlook.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01558,Dynamics365,m365,Outlook,Public Sector,Submit -> Validate -> Approve -> Complete,Accessibility,Reject Public Sector Dynamics365 Outlook,User has Dynamics365 access and Public Sector data exists,"1. Open Outlook.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01559,Dynamics365,m365,Outlook,Public Sector,Draft -> Review -> Publish -> Archive,Workflow,Submit Public Sector Dynamics365 Outlook,User has Dynamics365 access and Public Sector data exists,"1. Open Outlook.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01560,Dynamics365,m365,Outlook,Public Sector,Configure -> Execute -> Verify -> Close,Security,Approve Public Sector Dynamics365 Outlook,User has Dynamics365 access and Public Sector data exists,"1. Open Outlook.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01561,Dynamics365,m365,Outlook,Finance,Create -> Approve -> Post -> Report,Functional,Reject Finance Dynamics365 Outlook,User has Dynamics365 access and Finance data exists,"1. Open Outlook.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01562,Dynamics365,m365,Outlook,Finance,Submit -> Validate -> Approve -> Complete,Workflow,Create Finance Dynamics365 Outlook,User has Dynamics365 access and Finance data exists,"1. Open Outlook.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01563,Dynamics365,m365,Outlook,Finance,Draft -> Review -> Publish -> Archive,Regression,Delete Finance Dynamics365 Outlook,User has Dynamics365 access and Finance data exists,"1. Open Outlook.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01564,Dynamics365,m365,Outlook,Finance,Configure -> Execute -> Verify -> Close,Performance,Restore Finance Dynamics365 Outlook,User has Dynamics365 access and Finance data exists,"1. Open Outlook.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01565,Dynamics365,m365,Outlook,Technology,Create -> Approve -> Post -> Report,Integration,Submit Technology Dynamics365 Outlook,User has Dynamics365 access and Technology data exists,"1. Open Outlook.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01566,Dynamics365,m365,Outlook,Technology,Submit -> Validate -> Approve -> Complete,Accessibility,Route Technology Dynamics365 Outlook,User has Dynamics365 access and Technology data exists,"1. Open Outlook.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01567,Dynamics365,m365,Outlook,Technology,Draft -> Review -> Publish -> Archive,Workflow,Approve Technology Dynamics365 Outlook,User has Dynamics365 access and Technology data exists,"1. Open Outlook.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01568,Dynamics365,m365,Outlook,Technology,Configure -> Execute -> Verify -> Close,Functional,Submit Technology Dynamics365 Outlook,User has Dynamics365 access and Technology data exists,"1. Open Outlook.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01569,Dynamics365,m365,SharePoint,Retail,Create -> Approve -> Post -> Report,Integration,Approve Retail Dynamics365 SharePoint,User has Dynamics365 access and Retail data exists,"1. Open SharePoint.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01570,Dynamics365,m365,SharePoint,Retail,Submit -> Validate -> Approve -> Complete,Workflow,Route Retail Dynamics365 SharePoint,User has Dynamics365 access and Retail data exists,"1. Open SharePoint.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01571,Dynamics365,m365,SharePoint,Retail,Draft -> Review -> Publish -> Archive,Accessibility,Reject Retail Dynamics365 SharePoint,User has Dynamics365 access and Retail data exists,"1. Open SharePoint.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01572,Dynamics365,m365,SharePoint,Retail,Configure -> Execute -> Verify -> Close,Workflow,Create Retail Dynamics365 SharePoint,User has Dynamics365 access and Retail data exists,"1. Open SharePoint.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01573,Dynamics365,m365,SharePoint,Manufacturing,Create -> Approve -> Post -> Report,Accessibility,Approve Manufacturing Dynamics365 SharePoint,User has Dynamics365 access and Manufacturing data exists,"1. Open SharePoint.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01574,Dynamics365,m365,SharePoint,Manufacturing,Submit -> Validate -> Approve -> Complete,Accessibility,Reject Manufacturing Dynamics365 SharePoint,User has Dynamics365 access and Manufacturing data exists,"1. Open SharePoint.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01575,Dynamics365,m365,SharePoint,Manufacturing,Draft -> Review -> Publish -> Archive,Security,Reject Manufacturing Dynamics365 SharePoint,User has Dynamics365 access and Manufacturing data exists,"1. Open SharePoint.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01576,Dynamics365,m365,SharePoint,Manufacturing,Configure -> Execute -> Verify -> Close,Regression,Route Manufacturing Dynamics365 SharePoint,User has Dynamics365 access and Manufacturing data exists,"1. Open SharePoint.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01577,Dynamics365,m365,SharePoint,Healthcare,Create -> Approve -> Post -> Report,Security,Edit Healthcare Dynamics365 SharePoint,User has Dynamics365 access and Healthcare data exists,"1. Open SharePoint.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01578,Dynamics365,m365,SharePoint,Healthcare,Submit -> Validate -> Approve -> Complete,UI,Approve Healthcare Dynamics365 SharePoint,User has Dynamics365 access and Healthcare data exists,"1. Open SharePoint.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01579,Dynamics365,m365,SharePoint,Healthcare,Draft -> Review -> Publish -> Archive,Regression,Submit Healthcare Dynamics365 SharePoint,User has Dynamics365 access and Healthcare data exists,"1. Open SharePoint.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01580,Dynamics365,m365,SharePoint,Healthcare,Configure -> Execute -> Verify -> Close,Integration,Route Healthcare Dynamics365 SharePoint,User has Dynamics365 access and Healthcare data exists,"1. Open SharePoint.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01581,Dynamics365,m365,SharePoint,Professional Services,Create -> Approve -> Post -> Report,Accessibility,Validate Professional Services Dynamics365 SharePoint,User has Dynamics365 access and Professional Services data exists,"1. Open SharePoint.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01582,Dynamics365,m365,SharePoint,Professional Services,Submit -> Validate -> Approve -> Complete,Accessibility,Route Professional Services Dynamics365 SharePoint,User has Dynamics365 access and Professional Services data exists,"1. Open SharePoint.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01583,Dynamics365,m365,SharePoint,Professional Services,Draft -> Review -> Publish -> Archive,UI,Edit Professional Services Dynamics365 SharePoint,User has Dynamics365 access and Professional Services data exists,"1. Open SharePoint.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01584,Dynamics365,m365,SharePoint,Professional Services,Configure -> Execute -> Verify -> Close,Security,Approve Professional Services Dynamics365 SharePoint,User has Dynamics365 access and Professional Services data exists,"1. Open SharePoint.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01585,Dynamics365,m365,SharePoint,Public Sector,Create -> Approve -> Post -> Report,Security,Restore Public Sector Dynamics365 SharePoint,User has Dynamics365 access and Public Sector data exists,"1. Open SharePoint.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01586,Dynamics365,m365,SharePoint,Public Sector,Submit -> Validate -> Approve -> Complete,Accessibility,Clone Public Sector Dynamics365 SharePoint,User has Dynamics365 access and Public Sector data exists,"1. Open SharePoint.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01587,Dynamics365,m365,SharePoint,Public Sector,Draft -> Review -> Publish -> Archive,Accessibility,Approve Public Sector Dynamics365 SharePoint,User has Dynamics365 access and Public Sector data exists,"1. Open SharePoint.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01588,Dynamics365,m365,SharePoint,Public Sector,Configure -> Execute -> Verify -> Close,Regression,Clone Public Sector Dynamics365 SharePoint,User has Dynamics365 access and Public Sector data exists,"1. Open SharePoint.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01589,Dynamics365,m365,SharePoint,Finance,Create -> Approve -> Post -> Report,Functional,Clone Finance Dynamics365 SharePoint,User has Dynamics365 access and Finance data exists,"1. Open SharePoint.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01590,Dynamics365,m365,SharePoint,Finance,Submit -> Validate -> Approve -> Complete,Functional,Restore Finance Dynamics365 SharePoint,User has Dynamics365 access and Finance data exists,"1. Open SharePoint.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01591,Dynamics365,m365,SharePoint,Finance,Draft -> Review -> Publish -> Archive,UI,Escalate Finance Dynamics365 SharePoint,User has Dynamics365 access and Finance data exists,"1. Open SharePoint.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01592,Dynamics365,m365,SharePoint,Finance,Configure -> Execute -> Verify -> Close,Performance,Delete Finance Dynamics365 SharePoint,User has Dynamics365 access and Finance data exists,"1. Open SharePoint.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01593,Dynamics365,m365,SharePoint,Technology,Create -> Approve -> Post -> Report,Workflow,Restore Technology Dynamics365 SharePoint,User has Dynamics365 access and Technology data exists,"1. Open SharePoint.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01594,Dynamics365,m365,SharePoint,Technology,Submit -> Validate -> Approve -> Complete,Functional,Edit Technology Dynamics365 SharePoint,User has Dynamics365 access and Technology data exists,"1. Open SharePoint.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01595,Dynamics365,m365,SharePoint,Technology,Draft -> Review -> Publish -> Archive,Functional,Edit Technology Dynamics365 SharePoint,User has Dynamics365 access and Technology data exists,"1. Open SharePoint.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01596,Dynamics365,m365,SharePoint,Technology,Configure -> Execute -> Verify -> Close,Functional,Search Technology Dynamics365 SharePoint,User has Dynamics365 access and Technology data exists,"1. Open SharePoint.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01597,Dynamics365,m365,OneDrive,Retail,Create -> Approve -> Post -> Report,Accessibility,Route Retail Dynamics365 OneDrive,User has Dynamics365 access and Retail data exists,"1. Open OneDrive.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01598,Dynamics365,m365,OneDrive,Retail,Submit -> Validate -> Approve -> Complete,Regression,Archive Retail Dynamics365 OneDrive,User has Dynamics365 access and Retail data exists,"1. Open OneDrive.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01599,Dynamics365,m365,OneDrive,Retail,Draft -> Review -> Publish -> Archive,Functional,Route Retail Dynamics365 OneDrive,User has Dynamics365 access and Retail data exists,"1. Open OneDrive.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01600,Dynamics365,m365,OneDrive,Retail,Configure -> Execute -> Verify -> Close,Workflow,Route Retail Dynamics365 OneDrive,User has Dynamics365 access and Retail data exists,"1. Open OneDrive.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01601,Dynamics365,m365,OneDrive,Manufacturing,Create -> Approve -> Post -> Report,Security,Approve Manufacturing Dynamics365 OneDrive,User has Dynamics365 access and Manufacturing data exists,"1. Open OneDrive.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01602,Dynamics365,m365,OneDrive,Manufacturing,Submit -> Validate -> Approve -> Complete,UI,Archive Manufacturing Dynamics365 OneDrive,User has Dynamics365 access and Manufacturing data exists,"1. Open OneDrive.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01603,Dynamics365,m365,OneDrive,Manufacturing,Draft -> Review -> Publish -> Archive,Integration,Reject Manufacturing Dynamics365 OneDrive,User has Dynamics365 access and Manufacturing data exists,"1. Open OneDrive.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01604,Dynamics365,m365,OneDrive,Manufacturing,Configure -> Execute -> Verify -> Close,Regression,Delete Manufacturing Dynamics365 OneDrive,User has Dynamics365 access and Manufacturing data exists,"1. Open OneDrive.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01605,Dynamics365,m365,OneDrive,Healthcare,Create -> Approve -> Post -> Report,Integration,Restore Healthcare Dynamics365 OneDrive,User has Dynamics365 access and Healthcare data exists,"1. Open OneDrive.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01606,Dynamics365,m365,OneDrive,Healthcare,Submit -> Validate -> Approve -> Complete,Accessibility,Route Healthcare Dynamics365 OneDrive,User has Dynamics365 access and Healthcare data exists,"1. Open OneDrive.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01607,Dynamics365,m365,OneDrive,Healthcare,Draft -> Review -> Publish -> Archive,Integration,Route Healthcare Dynamics365 OneDrive,User has Dynamics365 access and Healthcare data exists,"1. Open OneDrive.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01608,Dynamics365,m365,OneDrive,Healthcare,Configure -> Execute -> Verify -> Close,Workflow,Search Healthcare Dynamics365 OneDrive,User has Dynamics365 access and Healthcare data exists,"1. Open OneDrive.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01609,Dynamics365,m365,OneDrive,Professional Services,Create -> Approve -> Post -> Report,Accessibility,Edit Professional Services Dynamics365 OneDrive,User has Dynamics365 access and Professional Services data exists,"1. Open OneDrive.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01610,Dynamics365,m365,OneDrive,Professional Services,Submit -> Validate -> Approve -> Complete,UI,Edit Professional Services Dynamics365 OneDrive,User has Dynamics365 access and Professional Services data exists,"1. Open OneDrive.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01611,Dynamics365,m365,OneDrive,Professional Services,Draft -> Review -> Publish -> Archive,Functional,Clone Professional Services Dynamics365 OneDrive,User has Dynamics365 access and Professional Services data exists,"1. Open OneDrive.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-01612,Dynamics365,m365,OneDrive,Professional Services,Configure -> Execute -> Verify -> Close,Accessibility,Restore Professional Services Dynamics365 OneDrive,User has Dynamics365 access and Professional Services data exists,"1. Open OneDrive.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
