Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
WD-E2E-01048,Workday,E2E,Procure to Pay,Hospitality,Integration Load -> Validate -> Error Handling -> Reprocess,Security,Update Hospitality Workday Procure to Pay,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Procure to Pay.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01049,Workday,E2E,Procure to Pay,Hospitality,Recruiting -> Hire -> Onboard -> Time -> Payroll,Security,Validate Hospitality Workday Procure to Pay,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Procure to Pay.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01050,Workday,E2E,Procure to Pay,Hospitality,Budget -> Expense -> Journal -> Dashboard,Integration,Submit Hospitality Workday Procure to Pay,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Procure to Pay.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01051,Workday,E2E,Order to Cash,Corporate,Requisition -> Offer -> Hire -> Onboard -> Payroll,Security,Validate Corporate Workday Order to Cash,Workday access is provisioned and Corporate test data exists,"1. Open Workday Order to Cash.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01052,Workday,E2E,Order to Cash,Corporate,Employee Life Event -> Benefits -> Payroll -> Reporting,Functional,Route Corporate Workday Order to Cash,Workday access is provisioned and Corporate test data exists,"1. Open Workday Order to Cash.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01053,Workday,E2E,Order to Cash,Corporate,Expense Submit -> Approval -> Accounting -> Reimbursement,Accessibility,Reject Corporate Workday Order to Cash,Workday access is provisioned and Corporate test data exists,"1. Open Workday Order to Cash.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01054,Workday,E2E,Order to Cash,Corporate,Supplier Invoice -> Matching -> Approval -> Payment,Functional,Close Corporate Workday Order to Cash,Workday access is provisioned and Corporate test data exists,"1. Open Workday Order to Cash.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01055,Workday,E2E,Order to Cash,Corporate,Integration Load -> Validate -> Error Handling -> Reprocess,Regression,Sync Corporate Workday Order to Cash,Workday access is provisioned and Corporate test data exists,"1. Open Workday Order to Cash.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01056,Workday,E2E,Order to Cash,Corporate,Recruiting -> Hire -> Onboard -> Time -> Payroll,Data Migration,Edit Corporate Workday Order to Cash,Workday access is provisioned and Corporate test data exists,"1. Open Workday Order to Cash.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01057,Workday,E2E,Order to Cash,Corporate,Budget -> Expense -> Journal -> Dashboard,Workflow,Export Corporate Workday Order to Cash,Workday access is provisioned and Corporate test data exists,"1. Open Workday Order to Cash.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01058,Workday,E2E,Order to Cash,Retail,Requisition -> Offer -> Hire -> Onboard -> Payroll,Functional,Reject Retail Workday Order to Cash,Workday access is provisioned and Retail test data exists,"1. Open Workday Order to Cash.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01059,Workday,E2E,Order to Cash,Retail,Employee Life Event -> Benefits -> Payroll -> Reporting,UI,Close Retail Workday Order to Cash,Workday access is provisioned and Retail test data exists,"1. Open Workday Order to Cash.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01060,Workday,E2E,Order to Cash,Retail,Expense Submit -> Approval -> Accounting -> Reimbursement,Accessibility,Update Retail Workday Order to Cash,Workday access is provisioned and Retail test data exists,"1. Open Workday Order to Cash.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01061,Workday,E2E,Order to Cash,Retail,Supplier Invoice -> Matching -> Approval -> Payment,Functional,Create Retail Workday Order to Cash,Workday access is provisioned and Retail test data exists,"1. Open Workday Order to Cash.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01062,Workday,E2E,Order to Cash,Retail,Integration Load -> Validate -> Error Handling -> Reprocess,Regression,Update Retail Workday Order to Cash,Workday access is provisioned and Retail test data exists,"1. Open Workday Order to Cash.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01063,Workday,E2E,Order to Cash,Retail,Recruiting -> Hire -> Onboard -> Time -> Payroll,Data Migration,Close Retail Workday Order to Cash,Workday access is provisioned and Retail test data exists,"1. Open Workday Order to Cash.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01064,Workday,E2E,Order to Cash,Retail,Budget -> Expense -> Journal -> Dashboard,UI,Approve Retail Workday Order to Cash,Workday access is provisioned and Retail test data exists,"1. Open Workday Order to Cash.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01065,Workday,E2E,Order to Cash,Healthcare,Requisition -> Offer -> Hire -> Onboard -> Payroll,Security,Route Healthcare Workday Order to Cash,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Order to Cash.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01066,Workday,E2E,Order to Cash,Healthcare,Employee Life Event -> Benefits -> Payroll -> Reporting,Accessibility,Close Healthcare Workday Order to Cash,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Order to Cash.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01067,Workday,E2E,Order to Cash,Healthcare,Expense Submit -> Approval -> Accounting -> Reimbursement,Functional,Create Healthcare Workday Order to Cash,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Order to Cash.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01068,Workday,E2E,Order to Cash,Healthcare,Supplier Invoice -> Matching -> Approval -> Payment,Mobile,Approve Healthcare Workday Order to Cash,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Order to Cash.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01069,Workday,E2E,Order to Cash,Healthcare,Integration Load -> Validate -> Error Handling -> Reprocess,Performance,Submit Healthcare Workday Order to Cash,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Order to Cash.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01070,Workday,E2E,Order to Cash,Healthcare,Recruiting -> Hire -> Onboard -> Time -> Payroll,Data Migration,Sync Healthcare Workday Order to Cash,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Order to Cash.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01071,Workday,E2E,Order to Cash,Healthcare,Budget -> Expense -> Journal -> Dashboard,UI,Sync Healthcare Workday Order to Cash,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Order to Cash.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01072,Workday,E2E,Order to Cash,Manufacturing,Requisition -> Offer -> Hire -> Onboard -> Payroll,Security,Reject Manufacturing Workday Order to Cash,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Order to Cash.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01073,Workday,E2E,Order to Cash,Manufacturing,Employee Life Event -> Benefits -> Payroll -> Reporting,Performance,Export Manufacturing Workday Order to Cash,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Order to Cash.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01074,Workday,E2E,Order to Cash,Manufacturing,Expense Submit -> Approval -> Accounting -> Reimbursement,Functional,Export Manufacturing Workday Order to Cash,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Order to Cash.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01075,Workday,E2E,Order to Cash,Manufacturing,Supplier Invoice -> Matching -> Approval -> Payment,Integration,Update Manufacturing Workday Order to Cash,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Order to Cash.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01076,Workday,E2E,Order to Cash,Manufacturing,Integration Load -> Validate -> Error Handling -> Reprocess,Accessibility,Validate Manufacturing Workday Order to Cash,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Order to Cash.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01077,Workday,E2E,Order to Cash,Manufacturing,Recruiting -> Hire -> Onboard -> Time -> Payroll,Data Migration,Sync Manufacturing Workday Order to Cash,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Order to Cash.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01078,Workday,E2E,Order to Cash,Manufacturing,Budget -> Expense -> Journal -> Dashboard,Security,Validate Manufacturing Workday Order to Cash,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Order to Cash.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01079,Workday,E2E,Order to Cash,Education,Requisition -> Offer -> Hire -> Onboard -> Payroll,Functional,Review Education Workday Order to Cash,Workday access is provisioned and Education test data exists,"1. Open Workday Order to Cash.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01080,Workday,E2E,Order to Cash,Education,Employee Life Event -> Benefits -> Payroll -> Reporting,Security,Review Education Workday Order to Cash,Workday access is provisioned and Education test data exists,"1. Open Workday Order to Cash.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01081,Workday,E2E,Order to Cash,Education,Expense Submit -> Approval -> Accounting -> Reimbursement,UI,Review Education Workday Order to Cash,Workday access is provisioned and Education test data exists,"1. Open Workday Order to Cash.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01082,Workday,E2E,Order to Cash,Education,Supplier Invoice -> Matching -> Approval -> Payment,Data Migration,Update Education Workday Order to Cash,Workday access is provisioned and Education test data exists,"1. Open Workday Order to Cash.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01083,Workday,E2E,Order to Cash,Education,Integration Load -> Validate -> Error Handling -> Reprocess,Functional,Submit Education Workday Order to Cash,Workday access is provisioned and Education test data exists,"1. Open Workday Order to Cash.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01084,Workday,E2E,Order to Cash,Education,Recruiting -> Hire -> Onboard -> Time -> Payroll,Integration,Validate Education Workday Order to Cash,Workday access is provisioned and Education test data exists,"1. Open Workday Order to Cash.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01085,Workday,E2E,Order to Cash,Education,Budget -> Expense -> Journal -> Dashboard,UI,Sync Education Workday Order to Cash,Workday access is provisioned and Education test data exists,"1. Open Workday Order to Cash.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01086,Workday,E2E,Order to Cash,Nonprofit,Requisition -> Offer -> Hire -> Onboard -> Payroll,Performance,Route Nonprofit Workday Order to Cash,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Order to Cash.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01087,Workday,E2E,Order to Cash,Nonprofit,Employee Life Event -> Benefits -> Payroll -> Reporting,Data Migration,Validate Nonprofit Workday Order to Cash,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Order to Cash.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01088,Workday,E2E,Order to Cash,Nonprofit,Expense Submit -> Approval -> Accounting -> Reimbursement,Functional,Export Nonprofit Workday Order to Cash,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Order to Cash.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01089,Workday,E2E,Order to Cash,Nonprofit,Supplier Invoice -> Matching -> Approval -> Payment,Functional,Route Nonprofit Workday Order to Cash,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Order to Cash.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01090,Workday,E2E,Order to Cash,Nonprofit,Integration Load -> Validate -> Error Handling -> Reprocess,Functional,Update Nonprofit Workday Order to Cash,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Order to Cash.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01091,Workday,E2E,Order to Cash,Nonprofit,Recruiting -> Hire -> Onboard -> Time -> Payroll,Mobile,Reject Nonprofit Workday Order to Cash,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Order to Cash.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01092,Workday,E2E,Order to Cash,Nonprofit,Budget -> Expense -> Journal -> Dashboard,Mobile,Create Nonprofit Workday Order to Cash,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Order to Cash.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01093,Workday,E2E,Order to Cash,Financial Services,Requisition -> Offer -> Hire -> Onboard -> Payroll,Performance,Route Financial Services Workday Order to Cash,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Order to Cash.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01094,Workday,E2E,Order to Cash,Financial Services,Employee Life Event -> Benefits -> Payroll -> Reporting,Workflow,Sync Financial Services Workday Order to Cash,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Order to Cash.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01095,Workday,E2E,Order to Cash,Financial Services,Expense Submit -> Approval -> Accounting -> Reimbursement,Data Migration,Import Financial Services Workday Order to Cash,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Order to Cash.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01096,Workday,E2E,Order to Cash,Financial Services,Supplier Invoice -> Matching -> Approval -> Payment,Integration,Import Financial Services Workday Order to Cash,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Order to Cash.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01097,Workday,E2E,Order to Cash,Financial Services,Integration Load -> Validate -> Error Handling -> Reprocess,Mobile,Review Financial Services Workday Order to Cash,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Order to Cash.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01098,Workday,E2E,Order to Cash,Financial Services,Recruiting -> Hire -> Onboard -> Time -> Payroll,Accessibility,Edit Financial Services Workday Order to Cash,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Order to Cash.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01099,Workday,E2E,Order to Cash,Financial Services,Budget -> Expense -> Journal -> Dashboard,Security,Submit Financial Services Workday Order to Cash,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Order to Cash.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01100,Workday,E2E,Order to Cash,Technology,Requisition -> Offer -> Hire -> Onboard -> Payroll,Data Migration,Create Technology Workday Order to Cash,Workday access is provisioned and Technology test data exists,"1. Open Workday Order to Cash.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-01101,Workday,E2E,Order to Cash,Technology,Employee Life Event -> Benefits -> Payroll -> Reporting,Workflow,Approve Technology Workday Order to Cash,Workday access is provisioned and Technology test data exists,"1. Open Workday Order to Cash.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
