Test Case ID,Cloud,Module,Domain,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
SF-FSC-03896,Financial Services,KYC/AML,Brokerage,Mobile,Sync Brokerage Financial Services KYC/AML,User has FSC access and Brokerage data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Sync action on Brokerage record.\n3. Save and verify relationship mapping, rollups, compliance.",Sync Brokerage Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,Mobile
SF-FSC-03897,Financial Services,KYC/AML,Brokerage,Mobile,Edit Brokerage Financial Services KYC/AML,User has FSC access and Brokerage data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Edit action on Brokerage record.\n3. Save and verify relationship mapping, rollups, compliance.",Edit Brokerage Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,Mobile
SF-FSC-03898,Financial Services,KYC/AML,Brokerage,Accessibility,Export Brokerage Financial Services KYC/AML,User has FSC access and Brokerage data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Export action on Brokerage record.\n3. Save and verify relationship mapping, rollups, compliance.",Export Brokerage Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,Accessibility
SF-FSC-03899,Financial Services,KYC/AML,Brokerage,Accessibility,Onboard Brokerage Financial Services KYC/AML,User has FSC access and Brokerage data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Onboard action on Brokerage record.\n3. Save and verify relationship mapping, rollups, compliance.",Onboard Brokerage Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Accessibility
SF-FSC-03900,Financial Services,KYC/AML,Brokerage,Accessibility,Route Brokerage Financial Services KYC/AML,User has FSC access and Brokerage data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Route action on Brokerage record.\n3. Save and verify relationship mapping, rollups, compliance.",Route Brokerage Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Medium,Accessibility
SF-FSC-03901,Financial Services,KYC/AML,Brokerage,API,Export Brokerage Financial Services KYC/AML,User has FSC access and Brokerage data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Export action on Brokerage record.\n3. Save and verify relationship mapping, rollups, compliance.",Export Brokerage Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,API
SF-FSC-03902,Financial Services,KYC/AML,Brokerage,API,KYC Verify Brokerage Financial Services KYC/AML,User has FSC access and Brokerage data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform KYC Verify action on Brokerage record.\n3. Save and verify relationship mapping, rollups, compliance.",KYC Verify Brokerage Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,API
SF-FSC-03903,Financial Services,KYC/AML,Brokerage,API,View Brokerage Financial Services KYC/AML,User has FSC access and Brokerage data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform View action on Brokerage record.\n3. Save and verify relationship mapping, rollups, compliance.",View Brokerage Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,API
SF-FSC-03904,Financial Services,KYC/AML,Brokerage,KYC/AML,Update Brokerage Financial Services KYC/AML,User has FSC access and Brokerage data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Update action on Brokerage record.\n3. Save and verify relationship mapping, rollups, compliance.",Update Brokerage Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,KYC/AML
SF-FSC-03905,Financial Services,KYC/AML,Brokerage,KYC/AML,View Brokerage Financial Services KYC/AML,User has FSC access and Brokerage data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform View action on Brokerage record.\n3. Save and verify relationship mapping, rollups, compliance.",View Brokerage Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,KYC/AML
SF-FSC-03906,Financial Services,KYC/AML,Brokerage,KYC/AML,Share Brokerage Financial Services KYC/AML,User has FSC access and Brokerage data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Share action on Brokerage record.\n3. Save and verify relationship mapping, rollups, compliance.",Share Brokerage Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,KYC/AML
SF-FSC-03907,Financial Services,KYC/AML,Brokerage,Regulatory Audit,Archive Brokerage Financial Services KYC/AML,User has FSC access and Brokerage data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Archive action on Brokerage record.\n3. Save and verify relationship mapping, rollups, compliance.",Archive Brokerage Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Regulatory Audit
SF-FSC-03908,Financial Services,KYC/AML,Brokerage,Regulatory Audit,Edit Brokerage Financial Services KYC/AML,User has FSC access and Brokerage data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Edit action on Brokerage record.\n3. Save and verify relationship mapping, rollups, compliance.",Edit Brokerage Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,Regulatory Audit
SF-FSC-03909,Financial Services,KYC/AML,Brokerage,Regulatory Audit,Approve Brokerage Financial Services KYC/AML,User has FSC access and Brokerage data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Approve action on Brokerage record.\n3. Save and verify relationship mapping, rollups, compliance.",Approve Brokerage Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Medium,Regulatory Audit
SF-FSC-03910,Financial Services,KYC/AML,Brokerage,Rollup Validation,Submit Brokerage Financial Services KYC/AML,User has FSC access and Brokerage data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Submit action on Brokerage record.\n3. Save and verify relationship mapping, rollups, compliance.",Submit Brokerage Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Rollup Validation
SF-FSC-03911,Financial Services,KYC/AML,Brokerage,Rollup Validation,Search Brokerage Financial Services KYC/AML,User has FSC access and Brokerage data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Search action on Brokerage record.\n3. Save and verify relationship mapping, rollups, compliance.",Search Brokerage Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Rollup Validation
SF-FSC-03912,Financial Services,KYC/AML,Brokerage,Rollup Validation,Archive Brokerage Financial Services KYC/AML,User has FSC access and Brokerage data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Archive action on Brokerage record.\n3. Save and verify relationship mapping, rollups, compliance.",Archive Brokerage Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Medium,Rollup Validation
SF-FSC-03913,Financial Services,KYC/AML,Brokerage,Relationship Mapping,Search Brokerage Financial Services KYC/AML,User has FSC access and Brokerage data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Search action on Brokerage record.\n3. Save and verify relationship mapping, rollups, compliance.",Search Brokerage Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,Relationship Mapping
SF-FSC-03914,Financial Services,KYC/AML,Brokerage,Relationship Mapping,Restore Brokerage Financial Services KYC/AML,User has FSC access and Brokerage data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Restore action on Brokerage record.\n3. Save and verify relationship mapping, rollups, compliance.",Restore Brokerage Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Medium,Relationship Mapping
SF-FSC-03915,Financial Services,KYC/AML,Brokerage,Relationship Mapping,Create Brokerage Financial Services KYC/AML,User has FSC access and Brokerage data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Create action on Brokerage record.\n3. Save and verify relationship mapping, rollups, compliance.",Create Brokerage Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Relationship Mapping
SF-FSC-03916,Financial Services,KYC/AML,Private Banking,Functional,Reject Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Reject action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Reject Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,Functional
SF-FSC-03917,Financial Services,KYC/AML,Private Banking,Functional,Archive Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Archive action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Archive Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Medium,Functional
SF-FSC-03918,Financial Services,KYC/AML,Private Banking,Functional,Reassign Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Reassign action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Reassign Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Functional
SF-FSC-03919,Financial Services,KYC/AML,Private Banking,Regression,Update Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Update action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Update Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,Regression
SF-FSC-03920,Financial Services,KYC/AML,Private Banking,Regression,AML Flag Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform AML Flag action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",AML Flag Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Regression
SF-FSC-03921,Financial Services,KYC/AML,Private Banking,Regression,Archive Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Archive action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Archive Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Medium,Regression
SF-FSC-03922,Financial Services,KYC/AML,Private Banking,UI,Sync Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Sync action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Sync Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Medium,UI
SF-FSC-03923,Financial Services,KYC/AML,Private Banking,UI,Search Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Search action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Search Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,UI
SF-FSC-03924,Financial Services,KYC/AML,Private Banking,UI,Export Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Export action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Export Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,UI
SF-FSC-03925,Financial Services,KYC/AML,Private Banking,Integration,Reassign Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Reassign action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Reassign Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Medium,Integration
SF-FSC-03926,Financial Services,KYC/AML,Private Banking,Integration,Route Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Route action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Route Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,Integration
SF-FSC-03927,Financial Services,KYC/AML,Private Banking,Integration,Approve Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Approve action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Approve Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Medium,Integration
SF-FSC-03928,Financial Services,KYC/AML,Private Banking,Security,KYC Verify Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform KYC Verify action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",KYC Verify Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,Security
SF-FSC-03929,Financial Services,KYC/AML,Private Banking,Security,Create Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Create action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Create Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Medium,Security
SF-FSC-03930,Financial Services,KYC/AML,Private Banking,Security,Restore Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Restore action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Restore Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Security
SF-FSC-03931,Financial Services,KYC/AML,Private Banking,Compliance,Sync Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Sync action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Sync Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Medium,Compliance
SF-FSC-03932,Financial Services,KYC/AML,Private Banking,Compliance,Search Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Search action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Search Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,Compliance
SF-FSC-03933,Financial Services,KYC/AML,Private Banking,Compliance,Route Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Route action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Route Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Compliance
SF-FSC-03934,Financial Services,KYC/AML,Private Banking,Performance,Create Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Create action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Create Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Performance
SF-FSC-03935,Financial Services,KYC/AML,Private Banking,Performance,Clone Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Clone action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Clone Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Performance
SF-FSC-03936,Financial Services,KYC/AML,Private Banking,Performance,Reject Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Reject action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Reject Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Medium,Performance
SF-FSC-03937,Financial Services,KYC/AML,Private Banking,Data Migration,Delete Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Delete action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Delete Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,Data Migration
SF-FSC-03938,Financial Services,KYC/AML,Private Banking,Data Migration,Share Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Share action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Share Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Data Migration
SF-FSC-03939,Financial Services,KYC/AML,Private Banking,Data Migration,Clone Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Clone action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Clone Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Data Migration
SF-FSC-03940,Financial Services,KYC/AML,Private Banking,Mobile,Bulk Edit Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Bulk Edit action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Bulk Edit Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,Mobile
SF-FSC-03941,Financial Services,KYC/AML,Private Banking,Mobile,Share Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Share action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Share Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,Mobile
SF-FSC-03942,Financial Services,KYC/AML,Private Banking,Mobile,Clone Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Clone action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Clone Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,Mobile
SF-FSC-03943,Financial Services,KYC/AML,Private Banking,Accessibility,Update Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Update action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Update Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Accessibility
SF-FSC-03944,Financial Services,KYC/AML,Private Banking,Accessibility,Export Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Export action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Export Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Accessibility
SF-FSC-03945,Financial Services,KYC/AML,Private Banking,Accessibility,KYC Verify Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform KYC Verify action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",KYC Verify Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Medium,Accessibility
SF-FSC-03946,Financial Services,KYC/AML,Private Banking,API,Onboard Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Onboard action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Onboard Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,API
SF-FSC-03947,Financial Services,KYC/AML,Private Banking,API,View Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform View action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",View Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Medium,API
SF-FSC-03948,Financial Services,KYC/AML,Private Banking,API,Update Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Update action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Update Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,API
SF-FSC-03949,Financial Services,KYC/AML,Private Banking,KYC/AML,Bulk Edit Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Bulk Edit action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Bulk Edit Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Medium,KYC/AML
SF-FSC-03950,Financial Services,KYC/AML,Private Banking,KYC/AML,Route Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Route action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Route Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,KYC/AML
SF-FSC-03951,Financial Services,KYC/AML,Private Banking,KYC/AML,Create Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Create action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Create Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,KYC/AML
SF-FSC-03952,Financial Services,KYC/AML,Private Banking,Regulatory Audit,Submit Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Submit action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Submit Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,Regulatory Audit
SF-FSC-03953,Financial Services,KYC/AML,Private Banking,Regulatory Audit,Share Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Share action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Share Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,Regulatory Audit
SF-FSC-03954,Financial Services,KYC/AML,Private Banking,Regulatory Audit,Export Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Export action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Export Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,Regulatory Audit
SF-FSC-03955,Financial Services,KYC/AML,Private Banking,Rollup Validation,Delete Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Delete action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Delete Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Medium,Rollup Validation
SF-FSC-03956,Financial Services,KYC/AML,Private Banking,Rollup Validation,Archive Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Archive action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Archive Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Medium,Rollup Validation
SF-FSC-03957,Financial Services,KYC/AML,Private Banking,Rollup Validation,Edit Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Edit action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Edit Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Rollup Validation
SF-FSC-03958,Financial Services,KYC/AML,Private Banking,Relationship Mapping,Route Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Route action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Route Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Medium,Relationship Mapping
SF-FSC-03959,Financial Services,KYC/AML,Private Banking,Relationship Mapping,Reassign Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Reassign action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Reassign Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Medium,Relationship Mapping
SF-FSC-03960,Financial Services,KYC/AML,Private Banking,Relationship Mapping,Onboard Private Banking Financial Services KYC/AML,User has FSC access and Private Banking data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Onboard action on Private Banking record.\n3. Save and verify relationship mapping, rollups, compliance.",Onboard Private Banking Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Relationship Mapping
SF-FSC-03961,Financial Services,KYC/AML,Compliance,Functional,Share Compliance Financial Services KYC/AML,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Share action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Share Compliance Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Functional
SF-FSC-03962,Financial Services,KYC/AML,Compliance,Functional,Delete Compliance Financial Services KYC/AML,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Delete action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Delete Compliance Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Functional
SF-FSC-03963,Financial Services,KYC/AML,Compliance,Functional,Archive Compliance Financial Services KYC/AML,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Archive action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Archive Compliance Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Medium,Functional
SF-FSC-03964,Financial Services,KYC/AML,Compliance,Regression,Restore Compliance Financial Services KYC/AML,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Restore action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Restore Compliance Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Regression
