Test Case ID,Suite,Function,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SAP-PP-00931,SAP Ph-II,PP,Shop Floor,Pharma,Create -> Approve -> Post -> Report,Functional,Update Pharma SAP Shop Floor,SAP access provisioned and Pharma test data exists,"1. Open Shop Floor.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00932,SAP Ph-II,PP,Shop Floor,Pharma,Plan -> Execute -> Verify -> Close,Security,Create Pharma SAP Shop Floor,SAP access provisioned and Pharma test data exists,"1. Open Shop Floor.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00933,SAP Ph-II,PP,Shop Floor,Pharma,Request -> Process -> Approve -> Complete,Regression,Escalate Pharma SAP Shop Floor,SAP access provisioned and Pharma test data exists,"1. Open Shop Floor.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00934,SAP Ph-II,PP,Shop Floor,Pharma,Master Data -> Transaction -> Settlement -> Analytics,UI,Reject Pharma SAP Shop Floor,SAP access provisioned and Pharma test data exists,"1. Open Shop Floor.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00935,SAP Ph-II,PP,Shop Floor,Pharma,Order -> Delivery -> Billing -> Accounting,Regression,Archive Pharma SAP Shop Floor,SAP access provisioned and Pharma test data exists,"1. Open Shop Floor.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00936,SAP Ph-II,PP,Shop Floor,Automotive,Create -> Approve -> Post -> Report,Functional,Create Automotive SAP Shop Floor,SAP access provisioned and Automotive test data exists,"1. Open Shop Floor.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00937,SAP Ph-II,PP,Shop Floor,Automotive,Plan -> Execute -> Verify -> Close,Performance,Delete Automotive SAP Shop Floor,SAP access provisioned and Automotive test data exists,"1. Open Shop Floor.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00938,SAP Ph-II,PP,Shop Floor,Automotive,Request -> Process -> Approve -> Complete,Integration,Reject Automotive SAP Shop Floor,SAP access provisioned and Automotive test data exists,"1. Open Shop Floor.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00939,SAP Ph-II,PP,Shop Floor,Automotive,Master Data -> Transaction -> Settlement -> Analytics,UI,Update Automotive SAP Shop Floor,SAP access provisioned and Automotive test data exists,"1. Open Shop Floor.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00940,SAP Ph-II,PP,Shop Floor,Automotive,Order -> Delivery -> Billing -> Accounting,Security,Route Automotive SAP Shop Floor,SAP access provisioned and Automotive test data exists,"1. Open Shop Floor.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00941,SAP Ph-II,PP,Shop Floor,Banking,Create -> Approve -> Post -> Report,Performance,Validate Banking SAP Shop Floor,SAP access provisioned and Banking test data exists,"1. Open Shop Floor.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00942,SAP Ph-II,PP,Shop Floor,Banking,Plan -> Execute -> Verify -> Close,Performance,Clone Banking SAP Shop Floor,SAP access provisioned and Banking test data exists,"1. Open Shop Floor.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00943,SAP Ph-II,PP,Shop Floor,Banking,Request -> Process -> Approve -> Complete,Functional,Create Banking SAP Shop Floor,SAP access provisioned and Banking test data exists,"1. Open Shop Floor.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00944,SAP Ph-II,PP,Shop Floor,Banking,Master Data -> Transaction -> Settlement -> Analytics,Functional,Reject Banking SAP Shop Floor,SAP access provisioned and Banking test data exists,"1. Open Shop Floor.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00945,SAP Ph-II,PP,Shop Floor,Banking,Order -> Delivery -> Billing -> Accounting,UI,Edit Banking SAP Shop Floor,SAP access provisioned and Banking test data exists,"1. Open Shop Floor.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00946,SAP Ph-II,PP,Shop Floor,Utilities,Create -> Approve -> Post -> Report,Workflow,Clone Utilities SAP Shop Floor,SAP access provisioned and Utilities test data exists,"1. Open Shop Floor.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00947,SAP Ph-II,PP,Shop Floor,Utilities,Plan -> Execute -> Verify -> Close,Performance,Delete Utilities SAP Shop Floor,SAP access provisioned and Utilities test data exists,"1. Open Shop Floor.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00948,SAP Ph-II,PP,Shop Floor,Utilities,Request -> Process -> Approve -> Complete,Workflow,Archive Utilities SAP Shop Floor,SAP access provisioned and Utilities test data exists,"1. Open Shop Floor.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00949,SAP Ph-II,PP,Shop Floor,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Search Utilities SAP Shop Floor,SAP access provisioned and Utilities test data exists,"1. Open Shop Floor.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00950,SAP Ph-II,PP,Shop Floor,Utilities,Order -> Delivery -> Billing -> Accounting,Performance,Restore Utilities SAP Shop Floor,SAP access provisioned and Utilities test data exists,"1. Open Shop Floor.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00951,SAP Ph-II,PP,Shop Floor,CPG,Create -> Approve -> Post -> Report,Regression,Archive CPG SAP Shop Floor,SAP access provisioned and CPG test data exists,"1. Open Shop Floor.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00952,SAP Ph-II,PP,Shop Floor,CPG,Plan -> Execute -> Verify -> Close,UI,Escalate CPG SAP Shop Floor,SAP access provisioned and CPG test data exists,"1. Open Shop Floor.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00953,SAP Ph-II,PP,Shop Floor,CPG,Request -> Process -> Approve -> Complete,Regression,Delete CPG SAP Shop Floor,SAP access provisioned and CPG test data exists,"1. Open Shop Floor.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00954,SAP Ph-II,PP,Shop Floor,CPG,Master Data -> Transaction -> Settlement -> Analytics,Security,Delete CPG SAP Shop Floor,SAP access provisioned and CPG test data exists,"1. Open Shop Floor.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00955,SAP Ph-II,PP,Shop Floor,CPG,Order -> Delivery -> Billing -> Accounting,Performance,Reject CPG SAP Shop Floor,SAP access provisioned and CPG test data exists,"1. Open Shop Floor.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00956,SAP Ph-II,PP,Shop Floor,Public Sector,Create -> Approve -> Post -> Report,Functional,Escalate Public Sector SAP Shop Floor,SAP access provisioned and Public Sector test data exists,"1. Open Shop Floor.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00957,SAP Ph-II,PP,Shop Floor,Public Sector,Plan -> Execute -> Verify -> Close,UI,Create Public Sector SAP Shop Floor,SAP access provisioned and Public Sector test data exists,"1. Open Shop Floor.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00958,SAP Ph-II,PP,Shop Floor,Public Sector,Request -> Process -> Approve -> Complete,Regression,Archive Public Sector SAP Shop Floor,SAP access provisioned and Public Sector test data exists,"1. Open Shop Floor.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00959,SAP Ph-II,PP,Shop Floor,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,Security,Update Public Sector SAP Shop Floor,SAP access provisioned and Public Sector test data exists,"1. Open Shop Floor.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00960,SAP Ph-II,PP,Shop Floor,Public Sector,Order -> Delivery -> Billing -> Accounting,Performance,Escalate Public Sector SAP Shop Floor,SAP access provisioned and Public Sector test data exists,"1. Open Shop Floor.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00961,SAP Ph-II,PP,MRP,Manufacturing,Create -> Approve -> Post -> Report,Regression,Submit Manufacturing SAP MRP,SAP access provisioned and Manufacturing test data exists,"1. Open MRP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00962,SAP Ph-II,PP,MRP,Manufacturing,Plan -> Execute -> Verify -> Close,Functional,Route Manufacturing SAP MRP,SAP access provisioned and Manufacturing test data exists,"1. Open MRP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00963,SAP Ph-II,PP,MRP,Manufacturing,Request -> Process -> Approve -> Complete,Functional,Clone Manufacturing SAP MRP,SAP access provisioned and Manufacturing test data exists,"1. Open MRP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00964,SAP Ph-II,PP,MRP,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Edit Manufacturing SAP MRP,SAP access provisioned and Manufacturing test data exists,"1. Open MRP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00965,SAP Ph-II,PP,MRP,Manufacturing,Order -> Delivery -> Billing -> Accounting,Performance,Archive Manufacturing SAP MRP,SAP access provisioned and Manufacturing test data exists,"1. Open MRP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00966,SAP Ph-II,PP,MRP,Retail,Create -> Approve -> Post -> Report,Security,Clone Retail SAP MRP,SAP access provisioned and Retail test data exists,"1. Open MRP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00967,SAP Ph-II,PP,MRP,Retail,Plan -> Execute -> Verify -> Close,Workflow,Archive Retail SAP MRP,SAP access provisioned and Retail test data exists,"1. Open MRP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00968,SAP Ph-II,PP,MRP,Retail,Request -> Process -> Approve -> Complete,Integration,Create Retail SAP MRP,SAP access provisioned and Retail test data exists,"1. Open MRP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00969,SAP Ph-II,PP,MRP,Retail,Master Data -> Transaction -> Settlement -> Analytics,Regression,Create Retail SAP MRP,SAP access provisioned and Retail test data exists,"1. Open MRP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00970,SAP Ph-II,PP,MRP,Retail,Order -> Delivery -> Billing -> Accounting,Workflow,Archive Retail SAP MRP,SAP access provisioned and Retail test data exists,"1. Open MRP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00971,SAP Ph-II,PP,MRP,Pharma,Create -> Approve -> Post -> Report,Regression,Archive Pharma SAP MRP,SAP access provisioned and Pharma test data exists,"1. Open MRP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00972,SAP Ph-II,PP,MRP,Pharma,Plan -> Execute -> Verify -> Close,Security,Restore Pharma SAP MRP,SAP access provisioned and Pharma test data exists,"1. Open MRP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00973,SAP Ph-II,PP,MRP,Pharma,Request -> Process -> Approve -> Complete,Functional,Reject Pharma SAP MRP,SAP access provisioned and Pharma test data exists,"1. Open MRP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00974,SAP Ph-II,PP,MRP,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Regression,Edit Pharma SAP MRP,SAP access provisioned and Pharma test data exists,"1. Open MRP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00975,SAP Ph-II,PP,MRP,Pharma,Order -> Delivery -> Billing -> Accounting,Functional,Clone Pharma SAP MRP,SAP access provisioned and Pharma test data exists,"1. Open MRP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00976,SAP Ph-II,PP,MRP,Automotive,Create -> Approve -> Post -> Report,Functional,Archive Automotive SAP MRP,SAP access provisioned and Automotive test data exists,"1. Open MRP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00977,SAP Ph-II,PP,MRP,Automotive,Plan -> Execute -> Verify -> Close,Integration,Validate Automotive SAP MRP,SAP access provisioned and Automotive test data exists,"1. Open MRP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00978,SAP Ph-II,PP,MRP,Automotive,Request -> Process -> Approve -> Complete,Performance,Archive Automotive SAP MRP,SAP access provisioned and Automotive test data exists,"1. Open MRP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00979,SAP Ph-II,PP,MRP,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Functional,Clone Automotive SAP MRP,SAP access provisioned and Automotive test data exists,"1. Open MRP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00980,SAP Ph-II,PP,MRP,Automotive,Order -> Delivery -> Billing -> Accounting,Performance,Submit Automotive SAP MRP,SAP access provisioned and Automotive test data exists,"1. Open MRP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00981,SAP Ph-II,PP,MRP,Banking,Create -> Approve -> Post -> Report,Functional,Reject Banking SAP MRP,SAP access provisioned and Banking test data exists,"1. Open MRP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00982,SAP Ph-II,PP,MRP,Banking,Plan -> Execute -> Verify -> Close,Workflow,Restore Banking SAP MRP,SAP access provisioned and Banking test data exists,"1. Open MRP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00983,SAP Ph-II,PP,MRP,Banking,Request -> Process -> Approve -> Complete,UI,Create Banking SAP MRP,SAP access provisioned and Banking test data exists,"1. Open MRP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00984,SAP Ph-II,PP,MRP,Banking,Master Data -> Transaction -> Settlement -> Analytics,UI,Archive Banking SAP MRP,SAP access provisioned and Banking test data exists,"1. Open MRP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00985,SAP Ph-II,PP,MRP,Banking,Order -> Delivery -> Billing -> Accounting,Functional,Route Banking SAP MRP,SAP access provisioned and Banking test data exists,"1. Open MRP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00986,SAP Ph-II,PP,MRP,Utilities,Create -> Approve -> Post -> Report,Performance,Escalate Utilities SAP MRP,SAP access provisioned and Utilities test data exists,"1. Open MRP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PP-00987,SAP Ph-II,PP,MRP,Utilities,Plan -> Execute -> Verify -> Close,Security,Archive Utilities SAP MRP,SAP access provisioned and Utilities test data exists,"1. Open MRP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
