Test Case ID,Platform,Suite,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
VV-CLI-02348,Veeva,Clinical,Site Management,Biotech,Author -> Review -> Sign -> Distribute -> Track,Data Migration,Validate Biotech Veeva Site Management,User has Veeva access and Biotech data is available,"1. Open Site Management.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02349,Veeva,Clinical,Site Management,Biotech,Plan -> Execute -> Verify -> Close -> Audit,UI,Reject Biotech Veeva Site Management,User has Veeva access and Biotech data is available,"1. Open Site Management.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02350,Veeva,Clinical,Site Management,Biotech,Content -> Approval -> HCP Delivery -> Analytics,Accessibility,Create Biotech Veeva Site Management,User has Veeva access and Biotech data is available,"1. Open Site Management.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02351,Veeva,Clinical,Site Management,Medical Devices,Setup -> Review -> Approve -> Publish -> Archive,Functional,Restore Medical Devices Veeva Site Management,User has Veeva access and Medical Devices data is available,"1. Open Site Management.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02352,Veeva,Clinical,Site Management,Medical Devices,Create -> Submit -> Approve -> Release -> Monitor,Performance,Clone Medical Devices Veeva Site Management,User has Veeva access and Medical Devices data is available,"1. Open Site Management.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02353,Veeva,Clinical,Site Management,Medical Devices,Author -> Review -> Sign -> Distribute -> Track,Accessibility,Update Medical Devices Veeva Site Management,User has Veeva access and Medical Devices data is available,"1. Open Site Management.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02354,Veeva,Clinical,Site Management,Medical Devices,Plan -> Execute -> Verify -> Close -> Audit,Integration,Escalate Medical Devices Veeva Site Management,User has Veeva access and Medical Devices data is available,"1. Open Site Management.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02355,Veeva,Clinical,Site Management,Medical Devices,Content -> Approval -> HCP Delivery -> Analytics,UI,Update Medical Devices Veeva Site Management,User has Veeva access and Medical Devices data is available,"1. Open Site Management.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02356,Veeva,Clinical,Site Management,Consumer Health,Setup -> Review -> Approve -> Publish -> Archive,Regression,Reject Consumer Health Veeva Site Management,User has Veeva access and Consumer Health data is available,"1. Open Site Management.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02357,Veeva,Clinical,Site Management,Consumer Health,Create -> Submit -> Approve -> Release -> Monitor,Functional,Approve Consumer Health Veeva Site Management,User has Veeva access and Consumer Health data is available,"1. Open Site Management.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02358,Veeva,Clinical,Site Management,Consumer Health,Author -> Review -> Sign -> Distribute -> Track,Functional,Edit Consumer Health Veeva Site Management,User has Veeva access and Consumer Health data is available,"1. Open Site Management.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02359,Veeva,Clinical,Site Management,Consumer Health,Plan -> Execute -> Verify -> Close -> Audit,Integration,Restore Consumer Health Veeva Site Management,User has Veeva access and Consumer Health data is available,"1. Open Site Management.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02360,Veeva,Clinical,Site Management,Consumer Health,Content -> Approval -> HCP Delivery -> Analytics,Integration,Create Consumer Health Veeva Site Management,User has Veeva access and Consumer Health data is available,"1. Open Site Management.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02361,Veeva,Clinical,Site Management,CRO,Setup -> Review -> Approve -> Publish -> Archive,Workflow,Route CRO Veeva Site Management,User has Veeva access and CRO data is available,"1. Open Site Management.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02362,Veeva,Clinical,Site Management,CRO,Create -> Submit -> Approve -> Release -> Monitor,Accessibility,Validate CRO Veeva Site Management,User has Veeva access and CRO data is available,"1. Open Site Management.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02363,Veeva,Clinical,Site Management,CRO,Author -> Review -> Sign -> Distribute -> Track,Security,Restore CRO Veeva Site Management,User has Veeva access and CRO data is available,"1. Open Site Management.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02364,Veeva,Clinical,Site Management,CRO,Plan -> Execute -> Verify -> Close -> Audit,Security,Restore CRO Veeva Site Management,User has Veeva access and CRO data is available,"1. Open Site Management.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02365,Veeva,Clinical,Site Management,CRO,Content -> Approval -> HCP Delivery -> Analytics,Integration,Escalate CRO Veeva Site Management,User has Veeva access and CRO data is available,"1. Open Site Management.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02366,Veeva,Clinical,Site Management,Manufacturing,Setup -> Review -> Approve -> Publish -> Archive,Accessibility,Reject Manufacturing Veeva Site Management,User has Veeva access and Manufacturing data is available,"1. Open Site Management.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02367,Veeva,Clinical,Site Management,Manufacturing,Create -> Submit -> Approve -> Release -> Monitor,Regression,Clone Manufacturing Veeva Site Management,User has Veeva access and Manufacturing data is available,"1. Open Site Management.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02368,Veeva,Clinical,Site Management,Manufacturing,Author -> Review -> Sign -> Distribute -> Track,Workflow,Reject Manufacturing Veeva Site Management,User has Veeva access and Manufacturing data is available,"1. Open Site Management.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02369,Veeva,Clinical,Site Management,Manufacturing,Plan -> Execute -> Verify -> Close -> Audit,Performance,Edit Manufacturing Veeva Site Management,User has Veeva access and Manufacturing data is available,"1. Open Site Management.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02370,Veeva,Clinical,Site Management,Manufacturing,Content -> Approval -> HCP Delivery -> Analytics,Accessibility,Restore Manufacturing Veeva Site Management,User has Veeva access and Manufacturing data is available,"1. Open Site Management.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02371,Veeva,Clinical,TMF,Pharma,Setup -> Review -> Approve -> Publish -> Archive,Data Migration,Archive Pharma Veeva TMF,User has Veeva access and Pharma data is available,"1. Open TMF.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02372,Veeva,Clinical,TMF,Pharma,Create -> Submit -> Approve -> Release -> Monitor,UI,Archive Pharma Veeva TMF,User has Veeva access and Pharma data is available,"1. Open TMF.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02373,Veeva,Clinical,TMF,Pharma,Author -> Review -> Sign -> Distribute -> Track,Workflow,Reject Pharma Veeva TMF,User has Veeva access and Pharma data is available,"1. Open TMF.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02374,Veeva,Clinical,TMF,Pharma,Plan -> Execute -> Verify -> Close -> Audit,Regression,Archive Pharma Veeva TMF,User has Veeva access and Pharma data is available,"1. Open TMF.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02375,Veeva,Clinical,TMF,Pharma,Content -> Approval -> HCP Delivery -> Analytics,Integration,Route Pharma Veeva TMF,User has Veeva access and Pharma data is available,"1. Open TMF.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02376,Veeva,Clinical,TMF,Biotech,Setup -> Review -> Approve -> Publish -> Archive,Security,Restore Biotech Veeva TMF,User has Veeva access and Biotech data is available,"1. Open TMF.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02377,Veeva,Clinical,TMF,Biotech,Create -> Submit -> Approve -> Release -> Monitor,Functional,Validate Biotech Veeva TMF,User has Veeva access and Biotech data is available,"1. Open TMF.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02378,Veeva,Clinical,TMF,Biotech,Author -> Review -> Sign -> Distribute -> Track,Data Migration,Update Biotech Veeva TMF,User has Veeva access and Biotech data is available,"1. Open TMF.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02379,Veeva,Clinical,TMF,Biotech,Plan -> Execute -> Verify -> Close -> Audit,Integration,Submit Biotech Veeva TMF,User has Veeva access and Biotech data is available,"1. Open TMF.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02380,Veeva,Clinical,TMF,Biotech,Content -> Approval -> HCP Delivery -> Analytics,UI,Search Biotech Veeva TMF,User has Veeva access and Biotech data is available,"1. Open TMF.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02381,Veeva,Clinical,TMF,Medical Devices,Setup -> Review -> Approve -> Publish -> Archive,Data Migration,Submit Medical Devices Veeva TMF,User has Veeva access and Medical Devices data is available,"1. Open TMF.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02382,Veeva,Clinical,TMF,Medical Devices,Create -> Submit -> Approve -> Release -> Monitor,Security,Delete Medical Devices Veeva TMF,User has Veeva access and Medical Devices data is available,"1. Open TMF.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02383,Veeva,Clinical,TMF,Medical Devices,Author -> Review -> Sign -> Distribute -> Track,Functional,Delete Medical Devices Veeva TMF,User has Veeva access and Medical Devices data is available,"1. Open TMF.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02384,Veeva,Clinical,TMF,Medical Devices,Plan -> Execute -> Verify -> Close -> Audit,Regression,Submit Medical Devices Veeva TMF,User has Veeva access and Medical Devices data is available,"1. Open TMF.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02385,Veeva,Clinical,TMF,Medical Devices,Content -> Approval -> HCP Delivery -> Analytics,Functional,Approve Medical Devices Veeva TMF,User has Veeva access and Medical Devices data is available,"1. Open TMF.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02386,Veeva,Clinical,TMF,Consumer Health,Setup -> Review -> Approve -> Publish -> Archive,Regression,Create Consumer Health Veeva TMF,User has Veeva access and Consumer Health data is available,"1. Open TMF.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02387,Veeva,Clinical,TMF,Consumer Health,Create -> Submit -> Approve -> Release -> Monitor,Regression,Approve Consumer Health Veeva TMF,User has Veeva access and Consumer Health data is available,"1. Open TMF.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02388,Veeva,Clinical,TMF,Consumer Health,Author -> Review -> Sign -> Distribute -> Track,Data Migration,Create Consumer Health Veeva TMF,User has Veeva access and Consumer Health data is available,"1. Open TMF.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02389,Veeva,Clinical,TMF,Consumer Health,Plan -> Execute -> Verify -> Close -> Audit,Data Migration,Restore Consumer Health Veeva TMF,User has Veeva access and Consumer Health data is available,"1. Open TMF.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02390,Veeva,Clinical,TMF,Consumer Health,Content -> Approval -> HCP Delivery -> Analytics,Data Migration,Restore Consumer Health Veeva TMF,User has Veeva access and Consumer Health data is available,"1. Open TMF.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02391,Veeva,Clinical,TMF,CRO,Setup -> Review -> Approve -> Publish -> Archive,Security,Update CRO Veeva TMF,User has Veeva access and CRO data is available,"1. Open TMF.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02392,Veeva,Clinical,TMF,CRO,Create -> Submit -> Approve -> Release -> Monitor,Security,Edit CRO Veeva TMF,User has Veeva access and CRO data is available,"1. Open TMF.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02393,Veeva,Clinical,TMF,CRO,Author -> Review -> Sign -> Distribute -> Track,Security,Search CRO Veeva TMF,User has Veeva access and CRO data is available,"1. Open TMF.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02394,Veeva,Clinical,TMF,CRO,Plan -> Execute -> Verify -> Close -> Audit,Accessibility,Validate CRO Veeva TMF,User has Veeva access and CRO data is available,"1. Open TMF.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02395,Veeva,Clinical,TMF,CRO,Content -> Approval -> HCP Delivery -> Analytics,Integration,Restore CRO Veeva TMF,User has Veeva access and CRO data is available,"1. Open TMF.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02396,Veeva,Clinical,TMF,Manufacturing,Setup -> Review -> Approve -> Publish -> Archive,Workflow,Archive Manufacturing Veeva TMF,User has Veeva access and Manufacturing data is available,"1. Open TMF.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02397,Veeva,Clinical,TMF,Manufacturing,Create -> Submit -> Approve -> Release -> Monitor,Functional,Archive Manufacturing Veeva TMF,User has Veeva access and Manufacturing data is available,"1. Open TMF.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02398,Veeva,Clinical,TMF,Manufacturing,Author -> Review -> Sign -> Distribute -> Track,Functional,Delete Manufacturing Veeva TMF,User has Veeva access and Manufacturing data is available,"1. Open TMF.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02399,Veeva,Clinical,TMF,Manufacturing,Plan -> Execute -> Verify -> Close -> Audit,Accessibility,Update Manufacturing Veeva TMF,User has Veeva access and Manufacturing data is available,"1. Open TMF.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02400,Veeva,Clinical,TMF,Manufacturing,Content -> Approval -> HCP Delivery -> Analytics,Data Migration,Create Manufacturing Veeva TMF,User has Veeva access and Manufacturing data is available,"1. Open TMF.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02401,Veeva,Clinical,CTMS,Pharma,Setup -> Review -> Approve -> Publish -> Archive,Security,Reject Pharma Veeva CTMS,User has Veeva access and Pharma data is available,"1. Open CTMS.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02402,Veeva,Clinical,CTMS,Pharma,Create -> Submit -> Approve -> Release -> Monitor,UI,Search Pharma Veeva CTMS,User has Veeva access and Pharma data is available,"1. Open CTMS.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02403,Veeva,Clinical,CTMS,Pharma,Author -> Review -> Sign -> Distribute -> Track,Regression,Archive Pharma Veeva CTMS,User has Veeva access and Pharma data is available,"1. Open CTMS.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
