Test Case ID,Cloud,Module,Domain,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
SF-FSC-10407,Financial Services,Financial Goal,Brokerage,Security,Archive Brokerage Financial Services Financial Goal Variant B,User has FSC access and Brokerage data is properly mapped to FSC objects,1. Navigate to Financial Goal in Financial Services Cloud.\n2. Use Archive action on a Brokerage record.\n3. Confirm data and compliance rules.,"Brokerage Financial Goal B‑variant Archive execution respects household relationships, rollups, and regulatory controls",Medium,Security
SF-FSC-10408,Financial Services,Financial Goal,Brokerage,Accessibility,AML Flag Brokerage Financial Services Financial Goal Variant B,User has FSC access and Brokerage data is properly mapped to FSC objects,1. Navigate to Financial Goal in Financial Services Cloud.\n2. Use AML Flag action on a Brokerage record.\n3. Confirm data and compliance rules.,"Brokerage Financial Goal B‑variant AML Flag execution respects household relationships, rollups, and regulatory controls",Medium,Accessibility
SF-FSC-10409,Financial Services,Financial Goal,Private Banking,Regression,Delete Private Banking Financial Services Financial Goal Variant B,User has FSC access and Private Banking data is properly mapped to FSC objects,1. Navigate to Financial Goal in Financial Services Cloud.\n2. Use Delete action on a Private Banking record.\n3. Confirm data and compliance rules.,"Private Banking Financial Goal B‑variant Delete execution respects household relationships, rollups, and regulatory controls",High,Regression
SF-FSC-10410,Financial Services,Financial Goal,Private Banking,Functional,Route Private Banking Financial Services Financial Goal Variant B,User has FSC access and Private Banking data is properly mapped to FSC objects,1. Navigate to Financial Goal in Financial Services Cloud.\n2. Use Route action on a Private Banking record.\n3. Confirm data and compliance rules.,"Private Banking Financial Goal B‑variant Route execution respects household relationships, rollups, and regulatory controls",Low,Functional
SF-FSC-10411,Financial Services,Financial Goal,Compliance,Functional,Bulk Edit Compliance Financial Services Financial Goal Variant B,User has FSC access and Compliance data is properly mapped to FSC objects,1. Navigate to Financial Goal in Financial Services Cloud.\n2. Use Bulk Edit action on a Compliance record.\n3. Confirm data and compliance rules.,"Compliance Financial Goal B‑variant Bulk Edit execution respects household relationships, rollups, and regulatory controls",High,Functional
SF-FSC-10412,Financial Services,Financial Goal,Compliance,Performance,Onboard Compliance Financial Services Financial Goal Variant B,User has FSC access and Compliance data is properly mapped to FSC objects,1. Navigate to Financial Goal in Financial Services Cloud.\n2. Use Onboard action on a Compliance record.\n3. Confirm data and compliance rules.,"Compliance Financial Goal B‑variant Onboard execution respects household relationships, rollups, and regulatory controls",Low,Performance
SF-FSC-10413,Financial Services,Financial Goal,AML/KYC,Regression,Clone AML/KYC Financial Services Financial Goal Variant B,User has FSC access and AML/KYC data is properly mapped to FSC objects,1. Navigate to Financial Goal in Financial Services Cloud.\n2. Use Clone action on a AML/KYC record.\n3. Confirm data and compliance rules.,"AML/KYC Financial Goal B‑variant Clone execution respects household relationships, rollups, and regulatory controls",Low,Regression
SF-FSC-10414,Financial Services,Financial Goal,AML/KYC,KYC/AML,Bulk Edit AML/KYC Financial Services Financial Goal Variant B,User has FSC access and AML/KYC data is properly mapped to FSC objects,1. Navigate to Financial Goal in Financial Services Cloud.\n2. Use Bulk Edit action on a AML/KYC record.\n3. Confirm data and compliance rules.,"AML/KYC Financial Goal B‑variant Bulk Edit execution respects household relationships, rollups, and regulatory controls",Low,KYC/AML
SF-FSC-10415,Financial Services,Financial Goal,Regulatory Reporting,Security,Share Regulatory Reporting Financial Services Financial Goal Variant B,User has FSC access and Regulatory Reporting data is properly mapped to FSC objects,1. Navigate to Financial Goal in Financial Services Cloud.\n2. Use Share action on a Regulatory Reporting record.\n3. Confirm data and compliance rules.,"Regulatory Reporting Financial Goal B‑variant Share execution respects household relationships, rollups, and regulatory controls",Low,Security
SF-FSC-10416,Financial Services,Financial Goal,Regulatory Reporting,Functional,Validate Regulatory Reporting Financial Services Financial Goal Variant B,User has FSC access and Regulatory Reporting data is properly mapped to FSC objects,1. Navigate to Financial Goal in Financial Services Cloud.\n2. Use Validate action on a Regulatory Reporting record.\n3. Confirm data and compliance rules.,"Regulatory Reporting Financial Goal B‑variant Validate execution respects household relationships, rollups, and regulatory controls",Medium,Functional
SF-FSC-10417,Financial Services,Portfolio Management,Retail Banking,API,Delete Retail Banking Financial Services Portfolio Management Variant B,User has FSC access and Retail Banking data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use Delete action on a Retail Banking record.\n3. Confirm data and compliance rules.,"Retail Banking Portfolio Management B‑variant Delete execution respects household relationships, rollups, and regulatory controls",Low,API
SF-FSC-10418,Financial Services,Portfolio Management,Retail Banking,Performance,Reject Retail Banking Financial Services Portfolio Management Variant B,User has FSC access and Retail Banking data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use Reject action on a Retail Banking record.\n3. Confirm data and compliance rules.,"Retail Banking Portfolio Management B‑variant Reject execution respects household relationships, rollups, and regulatory controls",Medium,Performance
SF-FSC-10419,Financial Services,Portfolio Management,Commercial Banking,Compliance,Search Commercial Banking Financial Services Portfolio Management Variant B,User has FSC access and Commercial Banking data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use Search action on a Commercial Banking record.\n3. Confirm data and compliance rules.,"Commercial Banking Portfolio Management B‑variant Search execution respects household relationships, rollups, and regulatory controls",Medium,Compliance
SF-FSC-10420,Financial Services,Portfolio Management,Commercial Banking,Rollup Validation,Bulk Edit Commercial Banking Financial Services Portfolio Management Variant B,User has FSC access and Commercial Banking data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use Bulk Edit action on a Commercial Banking record.\n3. Confirm data and compliance rules.,"Commercial Banking Portfolio Management B‑variant Bulk Edit execution respects household relationships, rollups, and regulatory controls",Medium,Rollup Validation
SF-FSC-10421,Financial Services,Portfolio Management,Wealth Management,Performance,Export Wealth Management Financial Services Portfolio Management Variant B,User has FSC access and Wealth Management data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use Export action on a Wealth Management record.\n3. Confirm data and compliance rules.,"Wealth Management Portfolio Management B‑variant Export execution respects household relationships, rollups, and regulatory controls",Low,Performance
SF-FSC-10422,Financial Services,Portfolio Management,Wealth Management,Regression,Search Wealth Management Financial Services Portfolio Management Variant B,User has FSC access and Wealth Management data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use Search action on a Wealth Management record.\n3. Confirm data and compliance rules.,"Wealth Management Portfolio Management B‑variant Search execution respects household relationships, rollups, and regulatory controls",High,Regression
SF-FSC-10423,Financial Services,Portfolio Management,Investment Banking,Compliance,Archive Investment Banking Financial Services Portfolio Management Variant B,User has FSC access and Investment Banking data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use Archive action on a Investment Banking record.\n3. Confirm data and compliance rules.,"Investment Banking Portfolio Management B‑variant Archive execution respects household relationships, rollups, and regulatory controls",High,Compliance
SF-FSC-10424,Financial Services,Portfolio Management,Investment Banking,API,Bulk Edit Investment Banking Financial Services Portfolio Management Variant B,User has FSC access and Investment Banking data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use Bulk Edit action on a Investment Banking record.\n3. Confirm data and compliance rules.,"Investment Banking Portfolio Management B‑variant Bulk Edit execution respects household relationships, rollups, and regulatory controls",High,API
SF-FSC-10425,Financial Services,Portfolio Management,Insurance,Rollup Validation,Clone Insurance Financial Services Portfolio Management Variant B,User has FSC access and Insurance data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use Clone action on a Insurance record.\n3. Confirm data and compliance rules.,"Insurance Portfolio Management B‑variant Clone execution respects household relationships, rollups, and regulatory controls",Low,Rollup Validation
SF-FSC-10426,Financial Services,Portfolio Management,Insurance,Data Migration,Export Insurance Financial Services Portfolio Management Variant B,User has FSC access and Insurance data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use Export action on a Insurance record.\n3. Confirm data and compliance rules.,"Insurance Portfolio Management B‑variant Export execution respects household relationships, rollups, and regulatory controls",Medium,Data Migration
SF-FSC-10427,Financial Services,Portfolio Management,Mortgage,Regulatory Audit,Onboard Mortgage Financial Services Portfolio Management Variant B,User has FSC access and Mortgage data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use Onboard action on a Mortgage record.\n3. Confirm data and compliance rules.,"Mortgage Portfolio Management B‑variant Onboard execution respects household relationships, rollups, and regulatory controls",Low,Regulatory Audit
SF-FSC-10428,Financial Services,Portfolio Management,Mortgage,Data Migration,Clone Mortgage Financial Services Portfolio Management Variant B,User has FSC access and Mortgage data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use Clone action on a Mortgage record.\n3. Confirm data and compliance rules.,"Mortgage Portfolio Management B‑variant Clone execution respects household relationships, rollups, and regulatory controls",Low,Data Migration
SF-FSC-10429,Financial Services,Portfolio Management,Credit Card,Rollup Validation,View Credit Card Financial Services Portfolio Management Variant B,User has FSC access and Credit Card data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use View action on a Credit Card record.\n3. Confirm data and compliance rules.,"Credit Card Portfolio Management B‑variant View execution respects household relationships, rollups, and regulatory controls",High,Rollup Validation
SF-FSC-10430,Financial Services,Portfolio Management,Credit Card,Rollup Validation,Export Credit Card Financial Services Portfolio Management Variant B,User has FSC access and Credit Card data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use Export action on a Credit Card record.\n3. Confirm data and compliance rules.,"Credit Card Portfolio Management B‑variant Export execution respects household relationships, rollups, and regulatory controls",Medium,Rollup Validation
SF-FSC-10431,Financial Services,Portfolio Management,Asset Management,Performance,Validate Asset Management Financial Services Portfolio Management Variant B,User has FSC access and Asset Management data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use Validate action on a Asset Management record.\n3. Confirm data and compliance rules.,"Asset Management Portfolio Management B‑variant Validate execution respects household relationships, rollups, and regulatory controls",High,Performance
SF-FSC-10432,Financial Services,Portfolio Management,Asset Management,Functional,View Asset Management Financial Services Portfolio Management Variant B,User has FSC access and Asset Management data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use View action on a Asset Management record.\n3. Confirm data and compliance rules.,"Asset Management Portfolio Management B‑variant View execution respects household relationships, rollups, and regulatory controls",Low,Functional
SF-FSC-10433,Financial Services,Portfolio Management,Brokerage,UI,View Brokerage Financial Services Portfolio Management Variant B,User has FSC access and Brokerage data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use View action on a Brokerage record.\n3. Confirm data and compliance rules.,"Brokerage Portfolio Management B‑variant View execution respects household relationships, rollups, and regulatory controls",Low,UI
SF-FSC-10434,Financial Services,Portfolio Management,Brokerage,UI,Reassign Brokerage Financial Services Portfolio Management Variant B,User has FSC access and Brokerage data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use Reassign action on a Brokerage record.\n3. Confirm data and compliance rules.,"Brokerage Portfolio Management B‑variant Reassign execution respects household relationships, rollups, and regulatory controls",Low,UI
SF-FSC-10435,Financial Services,Portfolio Management,Private Banking,UI,Route Private Banking Financial Services Portfolio Management Variant B,User has FSC access and Private Banking data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use Route action on a Private Banking record.\n3. Confirm data and compliance rules.,"Private Banking Portfolio Management B‑variant Route execution respects household relationships, rollups, and regulatory controls",Medium,UI
SF-FSC-10436,Financial Services,Portfolio Management,Private Banking,Integration,Approve Private Banking Financial Services Portfolio Management Variant B,User has FSC access and Private Banking data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use Approve action on a Private Banking record.\n3. Confirm data and compliance rules.,"Private Banking Portfolio Management B‑variant Approve execution respects household relationships, rollups, and regulatory controls",High,Integration
SF-FSC-10437,Financial Services,Portfolio Management,Compliance,Relationship Mapping,Export Compliance Financial Services Portfolio Management Variant B,User has FSC access and Compliance data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use Export action on a Compliance record.\n3. Confirm data and compliance rules.,"Compliance Portfolio Management B‑variant Export execution respects household relationships, rollups, and regulatory controls",Medium,Relationship Mapping
SF-FSC-10438,Financial Services,Portfolio Management,Compliance,Integration,Create Compliance Financial Services Portfolio Management Variant B,User has FSC access and Compliance data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use Create action on a Compliance record.\n3. Confirm data and compliance rules.,"Compliance Portfolio Management B‑variant Create execution respects household relationships, rollups, and regulatory controls",Low,Integration
SF-FSC-10439,Financial Services,Portfolio Management,AML/KYC,Performance,Validate AML/KYC Financial Services Portfolio Management Variant B,User has FSC access and AML/KYC data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use Validate action on a AML/KYC record.\n3. Confirm data and compliance rules.,"AML/KYC Portfolio Management B‑variant Validate execution respects household relationships, rollups, and regulatory controls",Medium,Performance
SF-FSC-10440,Financial Services,Portfolio Management,AML/KYC,UI,Clone AML/KYC Financial Services Portfolio Management Variant B,User has FSC access and AML/KYC data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use Clone action on a AML/KYC record.\n3. Confirm data and compliance rules.,"AML/KYC Portfolio Management B‑variant Clone execution respects household relationships, rollups, and regulatory controls",Low,UI
SF-FSC-10441,Financial Services,Portfolio Management,Regulatory Reporting,Relationship Mapping,Onboard Regulatory Reporting Financial Services Portfolio Management Variant B,User has FSC access and Regulatory Reporting data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use Onboard action on a Regulatory Reporting record.\n3. Confirm data and compliance rules.,"Regulatory Reporting Portfolio Management B‑variant Onboard execution respects household relationships, rollups, and regulatory controls",High,Relationship Mapping
SF-FSC-10442,Financial Services,Portfolio Management,Regulatory Reporting,Regulatory Audit,Create Regulatory Reporting Financial Services Portfolio Management Variant B,User has FSC access and Regulatory Reporting data is properly mapped to FSC objects,1. Navigate to Portfolio Management in Financial Services Cloud.\n2. Use Create action on a Regulatory Reporting record.\n3. Confirm data and compliance rules.,"Regulatory Reporting Portfolio Management B‑variant Create execution respects household relationships, rollups, and regulatory controls",Low,Regulatory Audit
SF-FSC-10443,Financial Services,Risk Assessment,Retail Banking,KYC/AML,Archive Retail Banking Financial Services Risk Assessment Variant B,User has FSC access and Retail Banking data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Archive action on a Retail Banking record.\n3. Confirm data and compliance rules.,"Retail Banking Risk Assessment B‑variant Archive execution respects household relationships, rollups, and regulatory controls",High,KYC/AML
SF-FSC-10444,Financial Services,Risk Assessment,Retail Banking,Data Migration,Onboard Retail Banking Financial Services Risk Assessment Variant B,User has FSC access and Retail Banking data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Onboard action on a Retail Banking record.\n3. Confirm data and compliance rules.,"Retail Banking Risk Assessment B‑variant Onboard execution respects household relationships, rollups, and regulatory controls",Low,Data Migration
SF-FSC-10445,Financial Services,Risk Assessment,Commercial Banking,Rollup Validation,Archive Commercial Banking Financial Services Risk Assessment Variant B,User has FSC access and Commercial Banking data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Archive action on a Commercial Banking record.\n3. Confirm data and compliance rules.,"Commercial Banking Risk Assessment B‑variant Archive execution respects household relationships, rollups, and regulatory controls",High,Rollup Validation
SF-FSC-10446,Financial Services,Risk Assessment,Commercial Banking,UI,Close Commercial Banking Financial Services Risk Assessment Variant B,User has FSC access and Commercial Banking data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Close action on a Commercial Banking record.\n3. Confirm data and compliance rules.,"Commercial Banking Risk Assessment B‑variant Close execution respects household relationships, rollups, and regulatory controls",Medium,UI
SF-FSC-10447,Financial Services,Risk Assessment,Wealth Management,Integration,AML Flag Wealth Management Financial Services Risk Assessment Variant B,User has FSC access and Wealth Management data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use AML Flag action on a Wealth Management record.\n3. Confirm data and compliance rules.,"Wealth Management Risk Assessment B‑variant AML Flag execution respects household relationships, rollups, and regulatory controls",Medium,Integration
SF-FSC-10448,Financial Services,Risk Assessment,Wealth Management,Compliance,Clone Wealth Management Financial Services Risk Assessment Variant B,User has FSC access and Wealth Management data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Clone action on a Wealth Management record.\n3. Confirm data and compliance rules.,"Wealth Management Risk Assessment B‑variant Clone execution respects household relationships, rollups, and regulatory controls",Medium,Compliance
SF-FSC-10449,Financial Services,Risk Assessment,Investment Banking,Integration,Validate Investment Banking Financial Services Risk Assessment Variant B,User has FSC access and Investment Banking data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Validate action on a Investment Banking record.\n3. Confirm data and compliance rules.,"Investment Banking Risk Assessment B‑variant Validate execution respects household relationships, rollups, and regulatory controls",High,Integration
SF-FSC-10450,Financial Services,Risk Assessment,Investment Banking,Accessibility,Onboard Investment Banking Financial Services Risk Assessment Variant B,User has FSC access and Investment Banking data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Onboard action on a Investment Banking record.\n3. Confirm data and compliance rules.,"Investment Banking Risk Assessment B‑variant Onboard execution respects household relationships, rollups, and regulatory controls",Low,Accessibility
SF-FSC-10451,Financial Services,Risk Assessment,Insurance,Functional,Sync Insurance Financial Services Risk Assessment Variant B,User has FSC access and Insurance data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Sync action on a Insurance record.\n3. Confirm data and compliance rules.,"Insurance Risk Assessment B‑variant Sync execution respects household relationships, rollups, and regulatory controls",Medium,Functional
SF-FSC-10452,Financial Services,Risk Assessment,Insurance,Mobile,Bulk Edit Insurance Financial Services Risk Assessment Variant B,User has FSC access and Insurance data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Bulk Edit action on a Insurance record.\n3. Confirm data and compliance rules.,"Insurance Risk Assessment B‑variant Bulk Edit execution respects household relationships, rollups, and regulatory controls",Low,Mobile
SF-FSC-10453,Financial Services,Risk Assessment,Mortgage,Data Migration,Reassign Mortgage Financial Services Risk Assessment Variant B,User has FSC access and Mortgage data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Reassign action on a Mortgage record.\n3. Confirm data and compliance rules.,"Mortgage Risk Assessment B‑variant Reassign execution respects household relationships, rollups, and regulatory controls",High,Data Migration
SF-FSC-10454,Financial Services,Risk Assessment,Mortgage,Regulatory Audit,Validate Mortgage Financial Services Risk Assessment Variant B,User has FSC access and Mortgage data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Validate action on a Mortgage record.\n3. Confirm data and compliance rules.,"Mortgage Risk Assessment B‑variant Validate execution respects household relationships, rollups, and regulatory controls",High,Regulatory Audit
SF-FSC-10455,Financial Services,Risk Assessment,Credit Card,API,Sync Credit Card Financial Services Risk Assessment Variant B,User has FSC access and Credit Card data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Sync action on a Credit Card record.\n3. Confirm data and compliance rules.,"Credit Card Risk Assessment B‑variant Sync execution respects household relationships, rollups, and regulatory controls",High,API
SF-FSC-10456,Financial Services,Risk Assessment,Credit Card,Relationship Mapping,Validate Credit Card Financial Services Risk Assessment Variant B,User has FSC access and Credit Card data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Validate action on a Credit Card record.\n3. Confirm data and compliance rules.,"Credit Card Risk Assessment B‑variant Validate execution respects household relationships, rollups, and regulatory controls",Medium,Relationship Mapping
SF-FSC-10457,Financial Services,Risk Assessment,Asset Management,Relationship Mapping,Search Asset Management Financial Services Risk Assessment Variant B,User has FSC access and Asset Management data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Search action on a Asset Management record.\n3. Confirm data and compliance rules.,"Asset Management Risk Assessment B‑variant Search execution respects household relationships, rollups, and regulatory controls",High,Relationship Mapping
SF-FSC-10458,Financial Services,Risk Assessment,Asset Management,Performance,Approve Asset Management Financial Services Risk Assessment Variant B,User has FSC access and Asset Management data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Approve action on a Asset Management record.\n3. Confirm data and compliance rules.,"Asset Management Risk Assessment B‑variant Approve execution respects household relationships, rollups, and regulatory controls",Medium,Performance
SF-FSC-10459,Financial Services,Risk Assessment,Brokerage,Security,Archive Brokerage Financial Services Risk Assessment Variant B,User has FSC access and Brokerage data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Archive action on a Brokerage record.\n3. Confirm data and compliance rules.,"Brokerage Risk Assessment B‑variant Archive execution respects household relationships, rollups, and regulatory controls",Low,Security
SF-FSC-10460,Financial Services,Risk Assessment,Brokerage,Data Migration,Close Brokerage Financial Services Risk Assessment Variant B,User has FSC access and Brokerage data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Close action on a Brokerage record.\n3. Confirm data and compliance rules.,"Brokerage Risk Assessment B‑variant Close execution respects household relationships, rollups, and regulatory controls",High,Data Migration
SF-FSC-10461,Financial Services,Risk Assessment,Private Banking,KYC/AML,Sync Private Banking Financial Services Risk Assessment Variant B,User has FSC access and Private Banking data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Sync action on a Private Banking record.\n3. Confirm data and compliance rules.,"Private Banking Risk Assessment B‑variant Sync execution respects household relationships, rollups, and regulatory controls",High,KYC/AML
SF-FSC-10462,Financial Services,Risk Assessment,Private Banking,Regulatory Audit,Edit Private Banking Financial Services Risk Assessment Variant B,User has FSC access and Private Banking data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Edit action on a Private Banking record.\n3. Confirm data and compliance rules.,"Private Banking Risk Assessment B‑variant Edit execution respects household relationships, rollups, and regulatory controls",High,Regulatory Audit
SF-FSC-10463,Financial Services,Risk Assessment,Compliance,KYC/AML,Create Compliance Financial Services Risk Assessment Variant B,User has FSC access and Compliance data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Create action on a Compliance record.\n3. Confirm data and compliance rules.,"Compliance Risk Assessment B‑variant Create execution respects household relationships, rollups, and regulatory controls",Medium,KYC/AML
SF-FSC-10464,Financial Services,Risk Assessment,Compliance,Regulatory Audit,Update Compliance Financial Services Risk Assessment Variant B,User has FSC access and Compliance data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Update action on a Compliance record.\n3. Confirm data and compliance rules.,"Compliance Risk Assessment B‑variant Update execution respects household relationships, rollups, and regulatory controls",Medium,Regulatory Audit
SF-FSC-10465,Financial Services,Risk Assessment,AML/KYC,Functional,Close AML/KYC Financial Services Risk Assessment Variant B,User has FSC access and AML/KYC data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Close action on a AML/KYC record.\n3. Confirm data and compliance rules.,"AML/KYC Risk Assessment B‑variant Close execution respects household relationships, rollups, and regulatory controls",Low,Functional
SF-FSC-10466,Financial Services,Risk Assessment,AML/KYC,Data Migration,Onboard AML/KYC Financial Services Risk Assessment Variant B,User has FSC access and AML/KYC data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Onboard action on a AML/KYC record.\n3. Confirm data and compliance rules.,"AML/KYC Risk Assessment B‑variant Onboard execution respects household relationships, rollups, and regulatory controls",Medium,Data Migration
SF-FSC-10467,Financial Services,Risk Assessment,Regulatory Reporting,KYC/AML,Search Regulatory Reporting Financial Services Risk Assessment Variant B,User has FSC access and Regulatory Reporting data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Search action on a Regulatory Reporting record.\n3. Confirm data and compliance rules.,"Regulatory Reporting Risk Assessment B‑variant Search execution respects household relationships, rollups, and regulatory controls",Low,KYC/AML
SF-FSC-10468,Financial Services,Risk Assessment,Regulatory Reporting,Regression,Reject Regulatory Reporting Financial Services Risk Assessment Variant B,User has FSC access and Regulatory Reporting data is properly mapped to FSC objects,1. Navigate to Risk Assessment in Financial Services Cloud.\n2. Use Reject action on a Regulatory Reporting record.\n3. Confirm data and compliance rules.,"Regulatory Reporting Risk Assessment B‑variant Reject execution respects household relationships, rollups, and regulatory controls",Low,Regression
SF-FSC-10469,Financial Services,Cross‑Sell Opportunity,Retail Banking,Functional,Sync Retail Banking Financial Services Cross‑Sell Opportunity Variant B,User has FSC access and Retail Banking data is properly mapped to FSC objects,1. Navigate to Cross‑Sell Opportunity in Financial Services Cloud.\n2. Use Sync action on a Retail Banking record.\n3. Confirm data and compliance rules.,"Retail Banking Cross‑Sell Opportunity B‑variant Sync execution respects household relationships, rollups, and regulatory controls",Low,Functional
SF-FSC-10470,Financial Services,Cross‑Sell Opportunity,Retail Banking,Rollup Validation,Validate Retail Banking Financial Services Cross‑Sell Opportunity Variant B,User has FSC access and Retail Banking data is properly mapped to FSC objects,1. Navigate to Cross‑Sell Opportunity in Financial Services Cloud.\n2. Use Validate action on a Retail Banking record.\n3. Confirm data and compliance rules.,"Retail Banking Cross‑Sell Opportunity B‑variant Validate execution respects household relationships, rollups, and regulatory controls",High,Rollup Validation
SF-FSC-10471,Financial Services,Cross‑Sell Opportunity,Commercial Banking,Regulatory Audit,Reassign Commercial Banking Financial Services Cross‑Sell Opportunity Variant B,User has FSC access and Commercial Banking data is properly mapped to FSC objects,1. Navigate to Cross‑Sell Opportunity in Financial Services Cloud.\n2. Use Reassign action on a Commercial Banking record.\n3. Confirm data and compliance rules.,"Commercial Banking Cross‑Sell Opportunity B‑variant Reassign execution respects household relationships, rollups, and regulatory controls",Medium,Regulatory Audit
SF-FSC-10472,Financial Services,Cross‑Sell Opportunity,Commercial Banking,Regulatory Audit,Reject Commercial Banking Financial Services Cross‑Sell Opportunity Variant B,User has FSC access and Commercial Banking data is properly mapped to FSC objects,1. Navigate to Cross‑Sell Opportunity in Financial Services Cloud.\n2. Use Reject action on a Commercial Banking record.\n3. Confirm data and compliance rules.,"Commercial Banking Cross‑Sell Opportunity B‑variant Reject execution respects household relationships, rollups, and regulatory controls",High,Regulatory Audit
SF-FSC-10473,Financial Services,Cross‑Sell Opportunity,Wealth Management,Regulatory Audit,Clone Wealth Management Financial Services Cross‑Sell Opportunity Variant B,User has FSC access and Wealth Management data is properly mapped to FSC objects,1. Navigate to Cross‑Sell Opportunity in Financial Services Cloud.\n2. Use Clone action on a Wealth Management record.\n3. Confirm data and compliance rules.,"Wealth Management Cross‑Sell Opportunity B‑variant Clone execution respects household relationships, rollups, and regulatory controls",Medium,Regulatory Audit
SF-FSC-10474,Financial Services,Cross‑Sell Opportunity,Wealth Management,API,Clone Wealth Management Financial Services Cross‑Sell Opportunity Variant B,User has FSC access and Wealth Management data is properly mapped to FSC objects,1. Navigate to Cross‑Sell Opportunity in Financial Services Cloud.\n2. Use Clone action on a Wealth Management record.\n3. Confirm data and compliance rules.,"Wealth Management Cross‑Sell Opportunity B‑variant Clone execution respects household relationships, rollups, and regulatory controls",High,API
