Test Case ID,Suite,Function,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SAP-MM-00911,SAP Ph-II,MM,Vendor Master,CPG,Create -> Approve -> Post -> Report,Workflow,Search CPG SAP Vendor Master,SAP access provisioned and CPG test data exists,"1. Open Vendor Master.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00912,SAP Ph-II,MM,Vendor Master,CPG,Plan -> Execute -> Verify -> Close,UI,Route CPG SAP Vendor Master,SAP access provisioned and CPG test data exists,"1. Open Vendor Master.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00913,SAP Ph-II,MM,Vendor Master,CPG,Request -> Process -> Approve -> Complete,Workflow,Archive CPG SAP Vendor Master,SAP access provisioned and CPG test data exists,"1. Open Vendor Master.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00914,SAP Ph-II,MM,Vendor Master,CPG,Master Data -> Transaction -> Settlement -> Analytics,Functional,Create CPG SAP Vendor Master,SAP access provisioned and CPG test data exists,"1. Open Vendor Master.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00915,SAP Ph-II,MM,Vendor Master,CPG,Order -> Delivery -> Billing -> Accounting,Regression,Create CPG SAP Vendor Master,SAP access provisioned and CPG test data exists,"1. Open Vendor Master.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00916,SAP Ph-II,MM,Vendor Master,Public Sector,Create -> Approve -> Post -> Report,Regression,Escalate Public Sector SAP Vendor Master,SAP access provisioned and Public Sector test data exists,"1. Open Vendor Master.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00917,SAP Ph-II,MM,Vendor Master,Public Sector,Plan -> Execute -> Verify -> Close,UI,Submit Public Sector SAP Vendor Master,SAP access provisioned and Public Sector test data exists,"1. Open Vendor Master.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00918,SAP Ph-II,MM,Vendor Master,Public Sector,Request -> Process -> Approve -> Complete,Integration,Route Public Sector SAP Vendor Master,SAP access provisioned and Public Sector test data exists,"1. Open Vendor Master.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00919,SAP Ph-II,MM,Vendor Master,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Reject Public Sector SAP Vendor Master,SAP access provisioned and Public Sector test data exists,"1. Open Vendor Master.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00920,SAP Ph-II,MM,Vendor Master,Public Sector,Order -> Delivery -> Billing -> Accounting,UI,Route Public Sector SAP Vendor Master,SAP access provisioned and Public Sector test data exists,"1. Open Vendor Master.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00921,SAP Ph-II,MM,MRP,Manufacturing,Create -> Approve -> Post -> Report,Security,Escalate Manufacturing SAP MRP,SAP access provisioned and Manufacturing test data exists,"1. Open MRP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00922,SAP Ph-II,MM,MRP,Manufacturing,Plan -> Execute -> Verify -> Close,Integration,Create Manufacturing SAP MRP,SAP access provisioned and Manufacturing test data exists,"1. Open MRP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00923,SAP Ph-II,MM,MRP,Manufacturing,Request -> Process -> Approve -> Complete,Security,Create Manufacturing SAP MRP,SAP access provisioned and Manufacturing test data exists,"1. Open MRP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00924,SAP Ph-II,MM,MRP,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,Functional,Submit Manufacturing SAP MRP,SAP access provisioned and Manufacturing test data exists,"1. Open MRP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00925,SAP Ph-II,MM,MRP,Manufacturing,Order -> Delivery -> Billing -> Accounting,Security,Escalate Manufacturing SAP MRP,SAP access provisioned and Manufacturing test data exists,"1. Open MRP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00926,SAP Ph-II,MM,MRP,Retail,Create -> Approve -> Post -> Report,Workflow,Archive Retail SAP MRP,SAP access provisioned and Retail test data exists,"1. Open MRP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00927,SAP Ph-II,MM,MRP,Retail,Plan -> Execute -> Verify -> Close,Regression,Route Retail SAP MRP,SAP access provisioned and Retail test data exists,"1. Open MRP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00928,SAP Ph-II,MM,MRP,Retail,Request -> Process -> Approve -> Complete,Security,Update Retail SAP MRP,SAP access provisioned and Retail test data exists,"1. Open MRP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00929,SAP Ph-II,MM,MRP,Retail,Master Data -> Transaction -> Settlement -> Analytics,Functional,Escalate Retail SAP MRP,SAP access provisioned and Retail test data exists,"1. Open MRP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00930,SAP Ph-II,MM,MRP,Retail,Order -> Delivery -> Billing -> Accounting,Regression,Validate Retail SAP MRP,SAP access provisioned and Retail test data exists,"1. Open MRP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00931,SAP Ph-II,MM,MRP,Pharma,Create -> Approve -> Post -> Report,Integration,Escalate Pharma SAP MRP,SAP access provisioned and Pharma test data exists,"1. Open MRP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00932,SAP Ph-II,MM,MRP,Pharma,Plan -> Execute -> Verify -> Close,Workflow,Submit Pharma SAP MRP,SAP access provisioned and Pharma test data exists,"1. Open MRP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00933,SAP Ph-II,MM,MRP,Pharma,Request -> Process -> Approve -> Complete,Functional,Reject Pharma SAP MRP,SAP access provisioned and Pharma test data exists,"1. Open MRP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00934,SAP Ph-II,MM,MRP,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Security,Clone Pharma SAP MRP,SAP access provisioned and Pharma test data exists,"1. Open MRP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00935,SAP Ph-II,MM,MRP,Pharma,Order -> Delivery -> Billing -> Accounting,Workflow,Reject Pharma SAP MRP,SAP access provisioned and Pharma test data exists,"1. Open MRP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00936,SAP Ph-II,MM,MRP,Automotive,Create -> Approve -> Post -> Report,Performance,Validate Automotive SAP MRP,SAP access provisioned and Automotive test data exists,"1. Open MRP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00937,SAP Ph-II,MM,MRP,Automotive,Plan -> Execute -> Verify -> Close,Security,Approve Automotive SAP MRP,SAP access provisioned and Automotive test data exists,"1. Open MRP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00938,SAP Ph-II,MM,MRP,Automotive,Request -> Process -> Approve -> Complete,Functional,Validate Automotive SAP MRP,SAP access provisioned and Automotive test data exists,"1. Open MRP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00939,SAP Ph-II,MM,MRP,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Search Automotive SAP MRP,SAP access provisioned and Automotive test data exists,"1. Open MRP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00940,SAP Ph-II,MM,MRP,Automotive,Order -> Delivery -> Billing -> Accounting,Workflow,Reject Automotive SAP MRP,SAP access provisioned and Automotive test data exists,"1. Open MRP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00941,SAP Ph-II,MM,MRP,Banking,Create -> Approve -> Post -> Report,Performance,Reject Banking SAP MRP,SAP access provisioned and Banking test data exists,"1. Open MRP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00942,SAP Ph-II,MM,MRP,Banking,Plan -> Execute -> Verify -> Close,Integration,Archive Banking SAP MRP,SAP access provisioned and Banking test data exists,"1. Open MRP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00943,SAP Ph-II,MM,MRP,Banking,Request -> Process -> Approve -> Complete,Security,Delete Banking SAP MRP,SAP access provisioned and Banking test data exists,"1. Open MRP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00944,SAP Ph-II,MM,MRP,Banking,Master Data -> Transaction -> Settlement -> Analytics,Security,Search Banking SAP MRP,SAP access provisioned and Banking test data exists,"1. Open MRP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00945,SAP Ph-II,MM,MRP,Banking,Order -> Delivery -> Billing -> Accounting,Workflow,Validate Banking SAP MRP,SAP access provisioned and Banking test data exists,"1. Open MRP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00946,SAP Ph-II,MM,MRP,Utilities,Create -> Approve -> Post -> Report,Regression,Restore Utilities SAP MRP,SAP access provisioned and Utilities test data exists,"1. Open MRP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00947,SAP Ph-II,MM,MRP,Utilities,Plan -> Execute -> Verify -> Close,UI,Search Utilities SAP MRP,SAP access provisioned and Utilities test data exists,"1. Open MRP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00948,SAP Ph-II,MM,MRP,Utilities,Request -> Process -> Approve -> Complete,Performance,Route Utilities SAP MRP,SAP access provisioned and Utilities test data exists,"1. Open MRP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00949,SAP Ph-II,MM,MRP,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Security,Restore Utilities SAP MRP,SAP access provisioned and Utilities test data exists,"1. Open MRP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00950,SAP Ph-II,MM,MRP,Utilities,Order -> Delivery -> Billing -> Accounting,Workflow,Archive Utilities SAP MRP,SAP access provisioned and Utilities test data exists,"1. Open MRP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00951,SAP Ph-II,MM,MRP,CPG,Create -> Approve -> Post -> Report,Integration,Submit CPG SAP MRP,SAP access provisioned and CPG test data exists,"1. Open MRP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00952,SAP Ph-II,MM,MRP,CPG,Plan -> Execute -> Verify -> Close,Integration,Update CPG SAP MRP,SAP access provisioned and CPG test data exists,"1. Open MRP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00953,SAP Ph-II,MM,MRP,CPG,Request -> Process -> Approve -> Complete,Performance,Archive CPG SAP MRP,SAP access provisioned and CPG test data exists,"1. Open MRP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00954,SAP Ph-II,MM,MRP,CPG,Master Data -> Transaction -> Settlement -> Analytics,Regression,Reject CPG SAP MRP,SAP access provisioned and CPG test data exists,"1. Open MRP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00955,SAP Ph-II,MM,MRP,CPG,Order -> Delivery -> Billing -> Accounting,Security,Validate CPG SAP MRP,SAP access provisioned and CPG test data exists,"1. Open MRP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00956,SAP Ph-II,MM,MRP,Public Sector,Create -> Approve -> Post -> Report,Security,Update Public Sector SAP MRP,SAP access provisioned and Public Sector test data exists,"1. Open MRP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00957,SAP Ph-II,MM,MRP,Public Sector,Plan -> Execute -> Verify -> Close,Workflow,Reject Public Sector SAP MRP,SAP access provisioned and Public Sector test data exists,"1. Open MRP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00958,SAP Ph-II,MM,MRP,Public Sector,Request -> Process -> Approve -> Complete,Integration,Route Public Sector SAP MRP,SAP access provisioned and Public Sector test data exists,"1. Open MRP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00959,SAP Ph-II,MM,MRP,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,Security,Validate Public Sector SAP MRP,SAP access provisioned and Public Sector test data exists,"1. Open MRP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00960,SAP Ph-II,MM,MRP,Public Sector,Order -> Delivery -> Billing -> Accounting,Performance,Edit Public Sector SAP MRP,SAP access provisioned and Public Sector test data exists,"1. Open MRP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00961,SAP Ph-II,MM,Purchasing,Manufacturing,Create -> Approve -> Post -> Report,Workflow,Delete Manufacturing SAP Purchasing,SAP access provisioned and Manufacturing test data exists,"1. Open Purchasing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00962,SAP Ph-II,MM,Purchasing,Manufacturing,Plan -> Execute -> Verify -> Close,Workflow,Route Manufacturing SAP Purchasing,SAP access provisioned and Manufacturing test data exists,"1. Open Purchasing.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00963,SAP Ph-II,MM,Purchasing,Manufacturing,Request -> Process -> Approve -> Complete,Integration,Clone Manufacturing SAP Purchasing,SAP access provisioned and Manufacturing test data exists,"1. Open Purchasing.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00964,SAP Ph-II,MM,Purchasing,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,Regression,Approve Manufacturing SAP Purchasing,SAP access provisioned and Manufacturing test data exists,"1. Open Purchasing.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00965,SAP Ph-II,MM,Purchasing,Manufacturing,Order -> Delivery -> Billing -> Accounting,Performance,Delete Manufacturing SAP Purchasing,SAP access provisioned and Manufacturing test data exists,"1. Open Purchasing.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00966,SAP Ph-II,MM,Purchasing,Retail,Create -> Approve -> Post -> Report,Security,Restore Retail SAP Purchasing,SAP access provisioned and Retail test data exists,"1. Open Purchasing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-MM-00967,SAP Ph-II,MM,Purchasing,Retail,Plan -> Execute -> Verify -> Close,Workflow,Clone Retail SAP Purchasing,SAP access provisioned and Retail test data exists,"1. Open Purchasing.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
