Test Case ID,Platform,Suite,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
VV-MED-02074,Veeva,Medical,MLR Review,Pharma,Plan -> Execute -> Verify -> Close -> Audit,Regression,Submit Pharma Veeva MLR Review,User has Veeva access and Pharma data is available,"1. Open MLR Review.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02075,Veeva,Medical,MLR Review,Pharma,Content -> Approval -> HCP Delivery -> Analytics,Workflow,Escalate Pharma Veeva MLR Review,User has Veeva access and Pharma data is available,"1. Open MLR Review.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02076,Veeva,Medical,MLR Review,Biotech,Setup -> Review -> Approve -> Publish -> Archive,Regression,Submit Biotech Veeva MLR Review,User has Veeva access and Biotech data is available,"1. Open MLR Review.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02077,Veeva,Medical,MLR Review,Biotech,Create -> Submit -> Approve -> Release -> Monitor,Regression,Archive Biotech Veeva MLR Review,User has Veeva access and Biotech data is available,"1. Open MLR Review.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02078,Veeva,Medical,MLR Review,Biotech,Author -> Review -> Sign -> Distribute -> Track,Integration,Update Biotech Veeva MLR Review,User has Veeva access and Biotech data is available,"1. Open MLR Review.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02079,Veeva,Medical,MLR Review,Biotech,Plan -> Execute -> Verify -> Close -> Audit,Performance,Edit Biotech Veeva MLR Review,User has Veeva access and Biotech data is available,"1. Open MLR Review.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02080,Veeva,Medical,MLR Review,Biotech,Content -> Approval -> HCP Delivery -> Analytics,UI,Edit Biotech Veeva MLR Review,User has Veeva access and Biotech data is available,"1. Open MLR Review.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02081,Veeva,Medical,MLR Review,Medical Devices,Setup -> Review -> Approve -> Publish -> Archive,Regression,Create Medical Devices Veeva MLR Review,User has Veeva access and Medical Devices data is available,"1. Open MLR Review.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02082,Veeva,Medical,MLR Review,Medical Devices,Create -> Submit -> Approve -> Release -> Monitor,Performance,Search Medical Devices Veeva MLR Review,User has Veeva access and Medical Devices data is available,"1. Open MLR Review.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02083,Veeva,Medical,MLR Review,Medical Devices,Author -> Review -> Sign -> Distribute -> Track,Accessibility,Clone Medical Devices Veeva MLR Review,User has Veeva access and Medical Devices data is available,"1. Open MLR Review.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02084,Veeva,Medical,MLR Review,Medical Devices,Plan -> Execute -> Verify -> Close -> Audit,UI,Update Medical Devices Veeva MLR Review,User has Veeva access and Medical Devices data is available,"1. Open MLR Review.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02085,Veeva,Medical,MLR Review,Medical Devices,Content -> Approval -> HCP Delivery -> Analytics,Performance,Edit Medical Devices Veeva MLR Review,User has Veeva access and Medical Devices data is available,"1. Open MLR Review.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02086,Veeva,Medical,MLR Review,Consumer Health,Setup -> Review -> Approve -> Publish -> Archive,Functional,Escalate Consumer Health Veeva MLR Review,User has Veeva access and Consumer Health data is available,"1. Open MLR Review.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02087,Veeva,Medical,MLR Review,Consumer Health,Create -> Submit -> Approve -> Release -> Monitor,Data Migration,Escalate Consumer Health Veeva MLR Review,User has Veeva access and Consumer Health data is available,"1. Open MLR Review.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02088,Veeva,Medical,MLR Review,Consumer Health,Author -> Review -> Sign -> Distribute -> Track,Workflow,Route Consumer Health Veeva MLR Review,User has Veeva access and Consumer Health data is available,"1. Open MLR Review.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02089,Veeva,Medical,MLR Review,Consumer Health,Plan -> Execute -> Verify -> Close -> Audit,Performance,Delete Consumer Health Veeva MLR Review,User has Veeva access and Consumer Health data is available,"1. Open MLR Review.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02090,Veeva,Medical,MLR Review,Consumer Health,Content -> Approval -> HCP Delivery -> Analytics,Regression,Edit Consumer Health Veeva MLR Review,User has Veeva access and Consumer Health data is available,"1. Open MLR Review.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02091,Veeva,Medical,MLR Review,CRO,Setup -> Review -> Approve -> Publish -> Archive,Workflow,Escalate CRO Veeva MLR Review,User has Veeva access and CRO data is available,"1. Open MLR Review.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02092,Veeva,Medical,MLR Review,CRO,Create -> Submit -> Approve -> Release -> Monitor,Workflow,Submit CRO Veeva MLR Review,User has Veeva access and CRO data is available,"1. Open MLR Review.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02093,Veeva,Medical,MLR Review,CRO,Author -> Review -> Sign -> Distribute -> Track,Workflow,Route CRO Veeva MLR Review,User has Veeva access and CRO data is available,"1. Open MLR Review.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02094,Veeva,Medical,MLR Review,CRO,Plan -> Execute -> Verify -> Close -> Audit,Integration,Submit CRO Veeva MLR Review,User has Veeva access and CRO data is available,"1. Open MLR Review.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02095,Veeva,Medical,MLR Review,CRO,Content -> Approval -> HCP Delivery -> Analytics,Data Migration,Create CRO Veeva MLR Review,User has Veeva access and CRO data is available,"1. Open MLR Review.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02096,Veeva,Medical,MLR Review,Manufacturing,Setup -> Review -> Approve -> Publish -> Archive,Functional,Reject Manufacturing Veeva MLR Review,User has Veeva access and Manufacturing data is available,"1. Open MLR Review.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02097,Veeva,Medical,MLR Review,Manufacturing,Create -> Submit -> Approve -> Release -> Monitor,Workflow,Route Manufacturing Veeva MLR Review,User has Veeva access and Manufacturing data is available,"1. Open MLR Review.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02098,Veeva,Medical,MLR Review,Manufacturing,Author -> Review -> Sign -> Distribute -> Track,Integration,Validate Manufacturing Veeva MLR Review,User has Veeva access and Manufacturing data is available,"1. Open MLR Review.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02099,Veeva,Medical,MLR Review,Manufacturing,Plan -> Execute -> Verify -> Close -> Audit,Security,Edit Manufacturing Veeva MLR Review,User has Veeva access and Manufacturing data is available,"1. Open MLR Review.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02100,Veeva,Medical,MLR Review,Manufacturing,Content -> Approval -> HCP Delivery -> Analytics,Accessibility,Edit Manufacturing Veeva MLR Review,User has Veeva access and Manufacturing data is available,"1. Open MLR Review.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02101,Veeva,Medical,MedComms,Pharma,Setup -> Review -> Approve -> Publish -> Archive,Functional,Edit Pharma Veeva MedComms,User has Veeva access and Pharma data is available,"1. Open MedComms.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02102,Veeva,Medical,MedComms,Pharma,Create -> Submit -> Approve -> Release -> Monitor,UI,Create Pharma Veeva MedComms,User has Veeva access and Pharma data is available,"1. Open MedComms.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02103,Veeva,Medical,MedComms,Pharma,Author -> Review -> Sign -> Distribute -> Track,Workflow,Create Pharma Veeva MedComms,User has Veeva access and Pharma data is available,"1. Open MedComms.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02104,Veeva,Medical,MedComms,Pharma,Plan -> Execute -> Verify -> Close -> Audit,Security,Route Pharma Veeva MedComms,User has Veeva access and Pharma data is available,"1. Open MedComms.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02105,Veeva,Medical,MedComms,Pharma,Content -> Approval -> HCP Delivery -> Analytics,Data Migration,Approve Pharma Veeva MedComms,User has Veeva access and Pharma data is available,"1. Open MedComms.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02106,Veeva,Medical,MedComms,Biotech,Setup -> Review -> Approve -> Publish -> Archive,Functional,Route Biotech Veeva MedComms,User has Veeva access and Biotech data is available,"1. Open MedComms.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02107,Veeva,Medical,MedComms,Biotech,Create -> Submit -> Approve -> Release -> Monitor,Data Migration,Reject Biotech Veeva MedComms,User has Veeva access and Biotech data is available,"1. Open MedComms.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02108,Veeva,Medical,MedComms,Biotech,Author -> Review -> Sign -> Distribute -> Track,Functional,Clone Biotech Veeva MedComms,User has Veeva access and Biotech data is available,"1. Open MedComms.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02109,Veeva,Medical,MedComms,Biotech,Plan -> Execute -> Verify -> Close -> Audit,Integration,Restore Biotech Veeva MedComms,User has Veeva access and Biotech data is available,"1. Open MedComms.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02110,Veeva,Medical,MedComms,Biotech,Content -> Approval -> HCP Delivery -> Analytics,Integration,Create Biotech Veeva MedComms,User has Veeva access and Biotech data is available,"1. Open MedComms.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02111,Veeva,Medical,MedComms,Medical Devices,Setup -> Review -> Approve -> Publish -> Archive,Integration,Search Medical Devices Veeva MedComms,User has Veeva access and Medical Devices data is available,"1. Open MedComms.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02112,Veeva,Medical,MedComms,Medical Devices,Create -> Submit -> Approve -> Release -> Monitor,Workflow,Reject Medical Devices Veeva MedComms,User has Veeva access and Medical Devices data is available,"1. Open MedComms.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02113,Veeva,Medical,MedComms,Medical Devices,Author -> Review -> Sign -> Distribute -> Track,UI,Route Medical Devices Veeva MedComms,User has Veeva access and Medical Devices data is available,"1. Open MedComms.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02114,Veeva,Medical,MedComms,Medical Devices,Plan -> Execute -> Verify -> Close -> Audit,Data Migration,Restore Medical Devices Veeva MedComms,User has Veeva access and Medical Devices data is available,"1. Open MedComms.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02115,Veeva,Medical,MedComms,Medical Devices,Content -> Approval -> HCP Delivery -> Analytics,Regression,Search Medical Devices Veeva MedComms,User has Veeva access and Medical Devices data is available,"1. Open MedComms.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02116,Veeva,Medical,MedComms,Consumer Health,Setup -> Review -> Approve -> Publish -> Archive,Data Migration,Restore Consumer Health Veeva MedComms,User has Veeva access and Consumer Health data is available,"1. Open MedComms.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02117,Veeva,Medical,MedComms,Consumer Health,Create -> Submit -> Approve -> Release -> Monitor,Functional,Create Consumer Health Veeva MedComms,User has Veeva access and Consumer Health data is available,"1. Open MedComms.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02118,Veeva,Medical,MedComms,Consumer Health,Author -> Review -> Sign -> Distribute -> Track,Workflow,Restore Consumer Health Veeva MedComms,User has Veeva access and Consumer Health data is available,"1. Open MedComms.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02119,Veeva,Medical,MedComms,Consumer Health,Plan -> Execute -> Verify -> Close -> Audit,UI,Approve Consumer Health Veeva MedComms,User has Veeva access and Consumer Health data is available,"1. Open MedComms.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02120,Veeva,Medical,MedComms,Consumer Health,Content -> Approval -> HCP Delivery -> Analytics,Data Migration,Validate Consumer Health Veeva MedComms,User has Veeva access and Consumer Health data is available,"1. Open MedComms.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02121,Veeva,Medical,MedComms,CRO,Setup -> Review -> Approve -> Publish -> Archive,Accessibility,Search CRO Veeva MedComms,User has Veeva access and CRO data is available,"1. Open MedComms.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02122,Veeva,Medical,MedComms,CRO,Create -> Submit -> Approve -> Release -> Monitor,Integration,Delete CRO Veeva MedComms,User has Veeva access and CRO data is available,"1. Open MedComms.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02123,Veeva,Medical,MedComms,CRO,Author -> Review -> Sign -> Distribute -> Track,UI,Clone CRO Veeva MedComms,User has Veeva access and CRO data is available,"1. Open MedComms.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02124,Veeva,Medical,MedComms,CRO,Plan -> Execute -> Verify -> Close -> Audit,Functional,Clone CRO Veeva MedComms,User has Veeva access and CRO data is available,"1. Open MedComms.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02125,Veeva,Medical,MedComms,CRO,Content -> Approval -> HCP Delivery -> Analytics,Functional,Archive CRO Veeva MedComms,User has Veeva access and CRO data is available,"1. Open MedComms.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02126,Veeva,Medical,MedComms,Manufacturing,Setup -> Review -> Approve -> Publish -> Archive,Functional,Approve Manufacturing Veeva MedComms,User has Veeva access and Manufacturing data is available,"1. Open MedComms.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02127,Veeva,Medical,MedComms,Manufacturing,Create -> Submit -> Approve -> Release -> Monitor,UI,Create Manufacturing Veeva MedComms,User has Veeva access and Manufacturing data is available,"1. Open MedComms.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02128,Veeva,Medical,MedComms,Manufacturing,Author -> Review -> Sign -> Distribute -> Track,Functional,Submit Manufacturing Veeva MedComms,User has Veeva access and Manufacturing data is available,"1. Open MedComms.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-02129,Veeva,Medical,MedComms,Manufacturing,Plan -> Execute -> Verify -> Close -> Audit,Regression,Search Manufacturing Veeva MedComms,User has Veeva access and Manufacturing data is available,"1. Open MedComms.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
