Test Case ID,Suite,Function,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SAP-PM-00939,SAP Ph-II,PM,Breakdown,Automotive,Master Data -> Transaction -> Settlement -> Analytics,UI,Edit Automotive SAP Breakdown,SAP access provisioned and Automotive test data exists,"1. Open Breakdown.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00940,SAP Ph-II,PM,Breakdown,Automotive,Order -> Delivery -> Billing -> Accounting,UI,Edit Automotive SAP Breakdown,SAP access provisioned and Automotive test data exists,"1. Open Breakdown.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00941,SAP Ph-II,PM,Breakdown,Banking,Create -> Approve -> Post -> Report,Performance,Search Banking SAP Breakdown,SAP access provisioned and Banking test data exists,"1. Open Breakdown.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00942,SAP Ph-II,PM,Breakdown,Banking,Plan -> Execute -> Verify -> Close,Functional,Edit Banking SAP Breakdown,SAP access provisioned and Banking test data exists,"1. Open Breakdown.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00943,SAP Ph-II,PM,Breakdown,Banking,Request -> Process -> Approve -> Complete,Functional,Validate Banking SAP Breakdown,SAP access provisioned and Banking test data exists,"1. Open Breakdown.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00944,SAP Ph-II,PM,Breakdown,Banking,Master Data -> Transaction -> Settlement -> Analytics,Functional,Update Banking SAP Breakdown,SAP access provisioned and Banking test data exists,"1. Open Breakdown.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00945,SAP Ph-II,PM,Breakdown,Banking,Order -> Delivery -> Billing -> Accounting,Performance,Clone Banking SAP Breakdown,SAP access provisioned and Banking test data exists,"1. Open Breakdown.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00946,SAP Ph-II,PM,Breakdown,Utilities,Create -> Approve -> Post -> Report,Integration,Edit Utilities SAP Breakdown,SAP access provisioned and Utilities test data exists,"1. Open Breakdown.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00947,SAP Ph-II,PM,Breakdown,Utilities,Plan -> Execute -> Verify -> Close,UI,Restore Utilities SAP Breakdown,SAP access provisioned and Utilities test data exists,"1. Open Breakdown.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00948,SAP Ph-II,PM,Breakdown,Utilities,Request -> Process -> Approve -> Complete,Integration,Update Utilities SAP Breakdown,SAP access provisioned and Utilities test data exists,"1. Open Breakdown.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00949,SAP Ph-II,PM,Breakdown,Utilities,Master Data -> Transaction -> Settlement -> Analytics,UI,Restore Utilities SAP Breakdown,SAP access provisioned and Utilities test data exists,"1. Open Breakdown.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00950,SAP Ph-II,PM,Breakdown,Utilities,Order -> Delivery -> Billing -> Accounting,Performance,Reject Utilities SAP Breakdown,SAP access provisioned and Utilities test data exists,"1. Open Breakdown.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00951,SAP Ph-II,PM,Breakdown,CPG,Create -> Approve -> Post -> Report,Workflow,Escalate CPG SAP Breakdown,SAP access provisioned and CPG test data exists,"1. Open Breakdown.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00952,SAP Ph-II,PM,Breakdown,CPG,Plan -> Execute -> Verify -> Close,Integration,Reject CPG SAP Breakdown,SAP access provisioned and CPG test data exists,"1. Open Breakdown.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00953,SAP Ph-II,PM,Breakdown,CPG,Request -> Process -> Approve -> Complete,Integration,Clone CPG SAP Breakdown,SAP access provisioned and CPG test data exists,"1. Open Breakdown.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00954,SAP Ph-II,PM,Breakdown,CPG,Master Data -> Transaction -> Settlement -> Analytics,Integration,Delete CPG SAP Breakdown,SAP access provisioned and CPG test data exists,"1. Open Breakdown.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00955,SAP Ph-II,PM,Breakdown,CPG,Order -> Delivery -> Billing -> Accounting,Workflow,Escalate CPG SAP Breakdown,SAP access provisioned and CPG test data exists,"1. Open Breakdown.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00956,SAP Ph-II,PM,Breakdown,Public Sector,Create -> Approve -> Post -> Report,UI,Submit Public Sector SAP Breakdown,SAP access provisioned and Public Sector test data exists,"1. Open Breakdown.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00957,SAP Ph-II,PM,Breakdown,Public Sector,Plan -> Execute -> Verify -> Close,Regression,Delete Public Sector SAP Breakdown,SAP access provisioned and Public Sector test data exists,"1. Open Breakdown.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00958,SAP Ph-II,PM,Breakdown,Public Sector,Request -> Process -> Approve -> Complete,Integration,Reject Public Sector SAP Breakdown,SAP access provisioned and Public Sector test data exists,"1. Open Breakdown.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00959,SAP Ph-II,PM,Breakdown,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,UI,Validate Public Sector SAP Breakdown,SAP access provisioned and Public Sector test data exists,"1. Open Breakdown.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00960,SAP Ph-II,PM,Breakdown,Public Sector,Order -> Delivery -> Billing -> Accounting,Integration,Archive Public Sector SAP Breakdown,SAP access provisioned and Public Sector test data exists,"1. Open Breakdown.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00961,SAP Ph-II,PM,Maintenance Order,Manufacturing,Create -> Approve -> Post -> Report,UI,Edit Manufacturing SAP Maintenance Order,SAP access provisioned and Manufacturing test data exists,"1. Open Maintenance Order.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00962,SAP Ph-II,PM,Maintenance Order,Manufacturing,Plan -> Execute -> Verify -> Close,UI,Approve Manufacturing SAP Maintenance Order,SAP access provisioned and Manufacturing test data exists,"1. Open Maintenance Order.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00963,SAP Ph-II,PM,Maintenance Order,Manufacturing,Request -> Process -> Approve -> Complete,Functional,Route Manufacturing SAP Maintenance Order,SAP access provisioned and Manufacturing test data exists,"1. Open Maintenance Order.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00964,SAP Ph-II,PM,Maintenance Order,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,Regression,Submit Manufacturing SAP Maintenance Order,SAP access provisioned and Manufacturing test data exists,"1. Open Maintenance Order.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00965,SAP Ph-II,PM,Maintenance Order,Manufacturing,Order -> Delivery -> Billing -> Accounting,Functional,Archive Manufacturing SAP Maintenance Order,SAP access provisioned and Manufacturing test data exists,"1. Open Maintenance Order.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00966,SAP Ph-II,PM,Maintenance Order,Retail,Create -> Approve -> Post -> Report,Functional,Delete Retail SAP Maintenance Order,SAP access provisioned and Retail test data exists,"1. Open Maintenance Order.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00967,SAP Ph-II,PM,Maintenance Order,Retail,Plan -> Execute -> Verify -> Close,Workflow,Route Retail SAP Maintenance Order,SAP access provisioned and Retail test data exists,"1. Open Maintenance Order.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00968,SAP Ph-II,PM,Maintenance Order,Retail,Request -> Process -> Approve -> Complete,Functional,Update Retail SAP Maintenance Order,SAP access provisioned and Retail test data exists,"1. Open Maintenance Order.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00969,SAP Ph-II,PM,Maintenance Order,Retail,Master Data -> Transaction -> Settlement -> Analytics,UI,Validate Retail SAP Maintenance Order,SAP access provisioned and Retail test data exists,"1. Open Maintenance Order.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00970,SAP Ph-II,PM,Maintenance Order,Retail,Order -> Delivery -> Billing -> Accounting,Workflow,Clone Retail SAP Maintenance Order,SAP access provisioned and Retail test data exists,"1. Open Maintenance Order.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00971,SAP Ph-II,PM,Maintenance Order,Pharma,Create -> Approve -> Post -> Report,Regression,Delete Pharma SAP Maintenance Order,SAP access provisioned and Pharma test data exists,"1. Open Maintenance Order.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00972,SAP Ph-II,PM,Maintenance Order,Pharma,Plan -> Execute -> Verify -> Close,Performance,Archive Pharma SAP Maintenance Order,SAP access provisioned and Pharma test data exists,"1. Open Maintenance Order.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00973,SAP Ph-II,PM,Maintenance Order,Pharma,Request -> Process -> Approve -> Complete,Workflow,Submit Pharma SAP Maintenance Order,SAP access provisioned and Pharma test data exists,"1. Open Maintenance Order.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00974,SAP Ph-II,PM,Maintenance Order,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Security,Escalate Pharma SAP Maintenance Order,SAP access provisioned and Pharma test data exists,"1. Open Maintenance Order.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00975,SAP Ph-II,PM,Maintenance Order,Pharma,Order -> Delivery -> Billing -> Accounting,Integration,Restore Pharma SAP Maintenance Order,SAP access provisioned and Pharma test data exists,"1. Open Maintenance Order.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00976,SAP Ph-II,PM,Maintenance Order,Automotive,Create -> Approve -> Post -> Report,Workflow,Search Automotive SAP Maintenance Order,SAP access provisioned and Automotive test data exists,"1. Open Maintenance Order.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00977,SAP Ph-II,PM,Maintenance Order,Automotive,Plan -> Execute -> Verify -> Close,Functional,Search Automotive SAP Maintenance Order,SAP access provisioned and Automotive test data exists,"1. Open Maintenance Order.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00978,SAP Ph-II,PM,Maintenance Order,Automotive,Request -> Process -> Approve -> Complete,Security,Escalate Automotive SAP Maintenance Order,SAP access provisioned and Automotive test data exists,"1. Open Maintenance Order.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00979,SAP Ph-II,PM,Maintenance Order,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Functional,Reject Automotive SAP Maintenance Order,SAP access provisioned and Automotive test data exists,"1. Open Maintenance Order.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00980,SAP Ph-II,PM,Maintenance Order,Automotive,Order -> Delivery -> Billing -> Accounting,Performance,Reject Automotive SAP Maintenance Order,SAP access provisioned and Automotive test data exists,"1. Open Maintenance Order.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00981,SAP Ph-II,PM,Maintenance Order,Banking,Create -> Approve -> Post -> Report,Functional,Approve Banking SAP Maintenance Order,SAP access provisioned and Banking test data exists,"1. Open Maintenance Order.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00982,SAP Ph-II,PM,Maintenance Order,Banking,Plan -> Execute -> Verify -> Close,UI,Escalate Banking SAP Maintenance Order,SAP access provisioned and Banking test data exists,"1. Open Maintenance Order.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00983,SAP Ph-II,PM,Maintenance Order,Banking,Request -> Process -> Approve -> Complete,UI,Archive Banking SAP Maintenance Order,SAP access provisioned and Banking test data exists,"1. Open Maintenance Order.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00984,SAP Ph-II,PM,Maintenance Order,Banking,Master Data -> Transaction -> Settlement -> Analytics,Functional,Escalate Banking SAP Maintenance Order,SAP access provisioned and Banking test data exists,"1. Open Maintenance Order.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00985,SAP Ph-II,PM,Maintenance Order,Banking,Order -> Delivery -> Billing -> Accounting,Performance,Edit Banking SAP Maintenance Order,SAP access provisioned and Banking test data exists,"1. Open Maintenance Order.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00986,SAP Ph-II,PM,Maintenance Order,Utilities,Create -> Approve -> Post -> Report,Integration,Update Utilities SAP Maintenance Order,SAP access provisioned and Utilities test data exists,"1. Open Maintenance Order.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00987,SAP Ph-II,PM,Maintenance Order,Utilities,Plan -> Execute -> Verify -> Close,Integration,Validate Utilities SAP Maintenance Order,SAP access provisioned and Utilities test data exists,"1. Open Maintenance Order.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00988,SAP Ph-II,PM,Maintenance Order,Utilities,Request -> Process -> Approve -> Complete,UI,Escalate Utilities SAP Maintenance Order,SAP access provisioned and Utilities test data exists,"1. Open Maintenance Order.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00989,SAP Ph-II,PM,Maintenance Order,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Integration,Validate Utilities SAP Maintenance Order,SAP access provisioned and Utilities test data exists,"1. Open Maintenance Order.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00990,SAP Ph-II,PM,Maintenance Order,Utilities,Order -> Delivery -> Billing -> Accounting,Security,Reject Utilities SAP Maintenance Order,SAP access provisioned and Utilities test data exists,"1. Open Maintenance Order.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00991,SAP Ph-II,PM,Maintenance Order,CPG,Create -> Approve -> Post -> Report,Regression,Create CPG SAP Maintenance Order,SAP access provisioned and CPG test data exists,"1. Open Maintenance Order.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00992,SAP Ph-II,PM,Maintenance Order,CPG,Plan -> Execute -> Verify -> Close,Regression,Clone CPG SAP Maintenance Order,SAP access provisioned and CPG test data exists,"1. Open Maintenance Order.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PM-00993,SAP Ph-II,PM,Maintenance Order,CPG,Request -> Process -> Approve -> Complete,Functional,Update CPG SAP Maintenance Order,SAP access provisioned and CPG test data exists,"1. Open Maintenance Order.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
