Test Case ID,Suite,Function,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SAP-SD-00944,SAP Ph-II,SD,Credit Management,Banking,Master Data -> Transaction -> Settlement -> Analytics,Security,Delete Banking SAP Credit Management,SAP access provisioned and Banking test data exists,"1. Open Credit Management.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00945,SAP Ph-II,SD,Credit Management,Banking,Order -> Delivery -> Billing -> Accounting,Regression,Create Banking SAP Credit Management,SAP access provisioned and Banking test data exists,"1. Open Credit Management.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00946,SAP Ph-II,SD,Credit Management,Utilities,Create -> Approve -> Post -> Report,Functional,Edit Utilities SAP Credit Management,SAP access provisioned and Utilities test data exists,"1. Open Credit Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00947,SAP Ph-II,SD,Credit Management,Utilities,Plan -> Execute -> Verify -> Close,UI,Approve Utilities SAP Credit Management,SAP access provisioned and Utilities test data exists,"1. Open Credit Management.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00948,SAP Ph-II,SD,Credit Management,Utilities,Request -> Process -> Approve -> Complete,Integration,Escalate Utilities SAP Credit Management,SAP access provisioned and Utilities test data exists,"1. Open Credit Management.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00949,SAP Ph-II,SD,Credit Management,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Performance,Search Utilities SAP Credit Management,SAP access provisioned and Utilities test data exists,"1. Open Credit Management.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00950,SAP Ph-II,SD,Credit Management,Utilities,Order -> Delivery -> Billing -> Accounting,Integration,Restore Utilities SAP Credit Management,SAP access provisioned and Utilities test data exists,"1. Open Credit Management.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00951,SAP Ph-II,SD,Credit Management,CPG,Create -> Approve -> Post -> Report,Regression,Delete CPG SAP Credit Management,SAP access provisioned and CPG test data exists,"1. Open Credit Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00952,SAP Ph-II,SD,Credit Management,CPG,Plan -> Execute -> Verify -> Close,Regression,Submit CPG SAP Credit Management,SAP access provisioned and CPG test data exists,"1. Open Credit Management.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00953,SAP Ph-II,SD,Credit Management,CPG,Request -> Process -> Approve -> Complete,UI,Delete CPG SAP Credit Management,SAP access provisioned and CPG test data exists,"1. Open Credit Management.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00954,SAP Ph-II,SD,Credit Management,CPG,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Clone CPG SAP Credit Management,SAP access provisioned and CPG test data exists,"1. Open Credit Management.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00955,SAP Ph-II,SD,Credit Management,CPG,Order -> Delivery -> Billing -> Accounting,Workflow,Update CPG SAP Credit Management,SAP access provisioned and CPG test data exists,"1. Open Credit Management.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00956,SAP Ph-II,SD,Credit Management,Public Sector,Create -> Approve -> Post -> Report,Regression,Submit Public Sector SAP Credit Management,SAP access provisioned and Public Sector test data exists,"1. Open Credit Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00957,SAP Ph-II,SD,Credit Management,Public Sector,Plan -> Execute -> Verify -> Close,Performance,Delete Public Sector SAP Credit Management,SAP access provisioned and Public Sector test data exists,"1. Open Credit Management.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00958,SAP Ph-II,SD,Credit Management,Public Sector,Request -> Process -> Approve -> Complete,Security,Search Public Sector SAP Credit Management,SAP access provisioned and Public Sector test data exists,"1. Open Credit Management.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00959,SAP Ph-II,SD,Credit Management,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,Regression,Update Public Sector SAP Credit Management,SAP access provisioned and Public Sector test data exists,"1. Open Credit Management.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00960,SAP Ph-II,SD,Credit Management,Public Sector,Order -> Delivery -> Billing -> Accounting,Performance,Edit Public Sector SAP Credit Management,SAP access provisioned and Public Sector test data exists,"1. Open Credit Management.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00961,SAP Ph-II,SD,Sales Order,Manufacturing,Create -> Approve -> Post -> Report,Functional,Update Manufacturing SAP Sales Order,SAP access provisioned and Manufacturing test data exists,"1. Open Sales Order.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00962,SAP Ph-II,SD,Sales Order,Manufacturing,Plan -> Execute -> Verify -> Close,Integration,Validate Manufacturing SAP Sales Order,SAP access provisioned and Manufacturing test data exists,"1. Open Sales Order.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00963,SAP Ph-II,SD,Sales Order,Manufacturing,Request -> Process -> Approve -> Complete,Workflow,Archive Manufacturing SAP Sales Order,SAP access provisioned and Manufacturing test data exists,"1. Open Sales Order.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00964,SAP Ph-II,SD,Sales Order,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,Integration,Route Manufacturing SAP Sales Order,SAP access provisioned and Manufacturing test data exists,"1. Open Sales Order.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00965,SAP Ph-II,SD,Sales Order,Manufacturing,Order -> Delivery -> Billing -> Accounting,Performance,Edit Manufacturing SAP Sales Order,SAP access provisioned and Manufacturing test data exists,"1. Open Sales Order.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00966,SAP Ph-II,SD,Sales Order,Retail,Create -> Approve -> Post -> Report,Regression,Escalate Retail SAP Sales Order,SAP access provisioned and Retail test data exists,"1. Open Sales Order.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00967,SAP Ph-II,SD,Sales Order,Retail,Plan -> Execute -> Verify -> Close,Workflow,Validate Retail SAP Sales Order,SAP access provisioned and Retail test data exists,"1. Open Sales Order.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00968,SAP Ph-II,SD,Sales Order,Retail,Request -> Process -> Approve -> Complete,Security,Clone Retail SAP Sales Order,SAP access provisioned and Retail test data exists,"1. Open Sales Order.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00969,SAP Ph-II,SD,Sales Order,Retail,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Update Retail SAP Sales Order,SAP access provisioned and Retail test data exists,"1. Open Sales Order.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00970,SAP Ph-II,SD,Sales Order,Retail,Order -> Delivery -> Billing -> Accounting,Functional,Archive Retail SAP Sales Order,SAP access provisioned and Retail test data exists,"1. Open Sales Order.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00971,SAP Ph-II,SD,Sales Order,Pharma,Create -> Approve -> Post -> Report,UI,Update Pharma SAP Sales Order,SAP access provisioned and Pharma test data exists,"1. Open Sales Order.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00972,SAP Ph-II,SD,Sales Order,Pharma,Plan -> Execute -> Verify -> Close,Workflow,Approve Pharma SAP Sales Order,SAP access provisioned and Pharma test data exists,"1. Open Sales Order.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00973,SAP Ph-II,SD,Sales Order,Pharma,Request -> Process -> Approve -> Complete,UI,Route Pharma SAP Sales Order,SAP access provisioned and Pharma test data exists,"1. Open Sales Order.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00974,SAP Ph-II,SD,Sales Order,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Regression,Restore Pharma SAP Sales Order,SAP access provisioned and Pharma test data exists,"1. Open Sales Order.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00975,SAP Ph-II,SD,Sales Order,Pharma,Order -> Delivery -> Billing -> Accounting,Functional,Submit Pharma SAP Sales Order,SAP access provisioned and Pharma test data exists,"1. Open Sales Order.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00976,SAP Ph-II,SD,Sales Order,Automotive,Create -> Approve -> Post -> Report,Workflow,Escalate Automotive SAP Sales Order,SAP access provisioned and Automotive test data exists,"1. Open Sales Order.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00977,SAP Ph-II,SD,Sales Order,Automotive,Plan -> Execute -> Verify -> Close,Security,Search Automotive SAP Sales Order,SAP access provisioned and Automotive test data exists,"1. Open Sales Order.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00978,SAP Ph-II,SD,Sales Order,Automotive,Request -> Process -> Approve -> Complete,Integration,Edit Automotive SAP Sales Order,SAP access provisioned and Automotive test data exists,"1. Open Sales Order.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00979,SAP Ph-II,SD,Sales Order,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Clone Automotive SAP Sales Order,SAP access provisioned and Automotive test data exists,"1. Open Sales Order.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00980,SAP Ph-II,SD,Sales Order,Automotive,Order -> Delivery -> Billing -> Accounting,Workflow,Update Automotive SAP Sales Order,SAP access provisioned and Automotive test data exists,"1. Open Sales Order.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00981,SAP Ph-II,SD,Sales Order,Banking,Create -> Approve -> Post -> Report,UI,Submit Banking SAP Sales Order,SAP access provisioned and Banking test data exists,"1. Open Sales Order.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00982,SAP Ph-II,SD,Sales Order,Banking,Plan -> Execute -> Verify -> Close,Workflow,Reject Banking SAP Sales Order,SAP access provisioned and Banking test data exists,"1. Open Sales Order.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00983,SAP Ph-II,SD,Sales Order,Banking,Request -> Process -> Approve -> Complete,Workflow,Restore Banking SAP Sales Order,SAP access provisioned and Banking test data exists,"1. Open Sales Order.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00984,SAP Ph-II,SD,Sales Order,Banking,Master Data -> Transaction -> Settlement -> Analytics,Functional,Update Banking SAP Sales Order,SAP access provisioned and Banking test data exists,"1. Open Sales Order.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00985,SAP Ph-II,SD,Sales Order,Banking,Order -> Delivery -> Billing -> Accounting,Functional,Search Banking SAP Sales Order,SAP access provisioned and Banking test data exists,"1. Open Sales Order.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00986,SAP Ph-II,SD,Sales Order,Utilities,Create -> Approve -> Post -> Report,Workflow,Escalate Utilities SAP Sales Order,SAP access provisioned and Utilities test data exists,"1. Open Sales Order.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00987,SAP Ph-II,SD,Sales Order,Utilities,Plan -> Execute -> Verify -> Close,UI,Escalate Utilities SAP Sales Order,SAP access provisioned and Utilities test data exists,"1. Open Sales Order.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00988,SAP Ph-II,SD,Sales Order,Utilities,Request -> Process -> Approve -> Complete,Performance,Reject Utilities SAP Sales Order,SAP access provisioned and Utilities test data exists,"1. Open Sales Order.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00989,SAP Ph-II,SD,Sales Order,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Validate Utilities SAP Sales Order,SAP access provisioned and Utilities test data exists,"1. Open Sales Order.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00990,SAP Ph-II,SD,Sales Order,Utilities,Order -> Delivery -> Billing -> Accounting,Regression,Restore Utilities SAP Sales Order,SAP access provisioned and Utilities test data exists,"1. Open Sales Order.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00991,SAP Ph-II,SD,Sales Order,CPG,Create -> Approve -> Post -> Report,UI,Escalate CPG SAP Sales Order,SAP access provisioned and CPG test data exists,"1. Open Sales Order.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00992,SAP Ph-II,SD,Sales Order,CPG,Plan -> Execute -> Verify -> Close,Regression,Reject CPG SAP Sales Order,SAP access provisioned and CPG test data exists,"1. Open Sales Order.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00993,SAP Ph-II,SD,Sales Order,CPG,Request -> Process -> Approve -> Complete,Workflow,Search CPG SAP Sales Order,SAP access provisioned and CPG test data exists,"1. Open Sales Order.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00994,SAP Ph-II,SD,Sales Order,CPG,Master Data -> Transaction -> Settlement -> Analytics,UI,Create CPG SAP Sales Order,SAP access provisioned and CPG test data exists,"1. Open Sales Order.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00995,SAP Ph-II,SD,Sales Order,CPG,Order -> Delivery -> Billing -> Accounting,Performance,Delete CPG SAP Sales Order,SAP access provisioned and CPG test data exists,"1. Open Sales Order.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00996,SAP Ph-II,SD,Sales Order,Public Sector,Create -> Approve -> Post -> Report,Functional,Delete Public Sector SAP Sales Order,SAP access provisioned and Public Sector test data exists,"1. Open Sales Order.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00997,SAP Ph-II,SD,Sales Order,Public Sector,Plan -> Execute -> Verify -> Close,Functional,Clone Public Sector SAP Sales Order,SAP access provisioned and Public Sector test data exists,"1. Open Sales Order.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00998,SAP Ph-II,SD,Sales Order,Public Sector,Request -> Process -> Approve -> Complete,Regression,Create Public Sector SAP Sales Order,SAP access provisioned and Public Sector test data exists,"1. Open Sales Order.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00999,SAP Ph-II,SD,Sales Order,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,UI,Edit Public Sector SAP Sales Order,SAP access provisioned and Public Sector test data exists,"1. Open Sales Order.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
