Test Case ID,Cloud,Module,Domain,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
SF-HC-04166,Health,Intake & Routing,Patient Engagement,Performance,Schedule Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Schedule action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Schedule Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,High,Performance
SF-HC-04167,Health,Intake & Routing,Patient Engagement,Performance,Update Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Update action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Update Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,Low,Performance
SF-HC-04168,Health,Intake & Routing,Patient Engagement,Performance,Restore Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Restore action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Restore Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,Low,Performance
SF-HC-04169,Health,Intake & Routing,Patient Engagement,Data Migration,Route Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Route action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Route Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,Low,Data Migration
SF-HC-04170,Health,Intake & Routing,Patient Engagement,Data Migration,Close Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Close action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Close Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,Low,Data Migration
SF-HC-04171,Health,Intake & Routing,Patient Engagement,Data Migration,Delete Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Delete action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Delete Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,High,Data Migration
SF-HC-04172,Health,Intake & Routing,Patient Engagement,Data Migration,Submit Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Submit action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Submit Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,Low,Data Migration
SF-HC-04173,Health,Intake & Routing,Patient Engagement,Mobile,Archive Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Archive action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Archive Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,High,Mobile
SF-HC-04174,Health,Intake & Routing,Patient Engagement,Mobile,Submit Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Submit action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Submit Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,High,Mobile
SF-HC-04175,Health,Intake & Routing,Patient Engagement,Mobile,Reassign Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Reassign action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Reassign Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,Medium,Mobile
SF-HC-04176,Health,Intake & Routing,Patient Engagement,Mobile,Create Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Create action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Create Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,Medium,Mobile
SF-HC-04177,Health,Intake & Routing,Patient Engagement,Accessibility,Reassign Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Reassign action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Reassign Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,High,Accessibility
SF-HC-04178,Health,Intake & Routing,Patient Engagement,Accessibility,Share Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Share action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Share Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,Low,Accessibility
SF-HC-04179,Health,Intake & Routing,Patient Engagement,Accessibility,Route Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Route action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Route Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,Medium,Accessibility
SF-HC-04180,Health,Intake & Routing,Patient Engagement,Accessibility,Edit Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Edit action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Edit Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,High,Accessibility
SF-HC-04181,Health,Intake & Routing,Patient Engagement,API,Validate Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Validate action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Validate Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,High,API
SF-HC-04182,Health,Intake & Routing,Patient Engagement,API,Complete Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Complete action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Complete Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,Low,API
SF-HC-04183,Health,Intake & Routing,Patient Engagement,API,Reject Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Reject action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Reject Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,Medium,API
SF-HC-04184,Health,Intake & Routing,Patient Engagement,API,Restore Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Restore action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Restore Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,High,API
SF-HC-04185,Health,Intake & Routing,Patient Engagement,FHIR API,Schedule Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Schedule action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Schedule Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,Medium,FHIR API
SF-HC-04186,Health,Intake & Routing,Patient Engagement,FHIR API,Approve Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Approve action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Approve Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,Medium,FHIR API
SF-HC-04187,Health,Intake & Routing,Patient Engagement,FHIR API,Export Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Export action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Export Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,Medium,FHIR API
SF-HC-04188,Health,Intake & Routing,Patient Engagement,FHIR API,Edit Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Edit action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Edit Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,High,FHIR API
SF-HC-04189,Health,Intake & Routing,Patient Engagement,HIPAA Compliance,Reject Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Reject action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Reject Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,Medium,HIPAA Compliance
SF-HC-04190,Health,Intake & Routing,Patient Engagement,HIPAA Compliance,Submit Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Submit action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Submit Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,High,HIPAA Compliance
SF-HC-04191,Health,Intake & Routing,Patient Engagement,HIPAA Compliance,Close Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Close action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Close Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,High,HIPAA Compliance
SF-HC-04192,Health,Intake & Routing,Patient Engagement,HIPAA Compliance,Reassign Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Reassign action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Reassign Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,Low,HIPAA Compliance
SF-HC-04193,Health,Intake & Routing,Patient Engagement,Care Workflow,Edit Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Edit action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Edit Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,High,Care Workflow
SF-HC-04194,Health,Intake & Routing,Patient Engagement,Care Workflow,Clone Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Clone action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Clone Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,Medium,Care Workflow
SF-HC-04195,Health,Intake & Routing,Patient Engagement,Care Workflow,Search Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Search action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Search Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,Low,Care Workflow
SF-HC-04196,Health,Intake & Routing,Patient Engagement,Care Workflow,Schedule Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Schedule action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Schedule Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,Low,Care Workflow
SF-HC-04197,Health,Intake & Routing,Patient Engagement,Consent Validation,Clone Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Clone action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Clone Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,High,Consent Validation
SF-HC-04198,Health,Intake & Routing,Patient Engagement,Consent Validation,Create Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Create action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Create Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,Low,Consent Validation
SF-HC-04199,Health,Intake & Routing,Patient Engagement,Consent Validation,View Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform View action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,View Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,Low,Consent Validation
SF-HC-04200,Health,Intake & Routing,Patient Engagement,Consent Validation,Export Patient Engagement Health Intake & Routing,User has Health Cloud access and Patient Engagement data is configured (EHR/Payer/Claims mapped),1. Navigate to Intake & Routing in Health Cloud.\n2. Perform Export action on Patient Engagement record.\n3. Save and verify FHIR/HIPAA compliance.,Export Patient Engagement Health Intake & Routing completes successfully with audit trail and data validation,High,Consent Validation
SF-HC-04201,Health,Provider Network,Payer,Functional,Create Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Create action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Create Payer Health Provider Network completes successfully with audit trail and data validation,Medium,Functional
SF-HC-04202,Health,Provider Network,Payer,Functional,Submit Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Submit action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Submit Payer Health Provider Network completes successfully with audit trail and data validation,High,Functional
SF-HC-04203,Health,Provider Network,Payer,Functional,Delete Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Delete action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Delete Payer Health Provider Network completes successfully with audit trail and data validation,Medium,Functional
SF-HC-04204,Health,Provider Network,Payer,Functional,Clone Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Clone action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Clone Payer Health Provider Network completes successfully with audit trail and data validation,Low,Functional
SF-HC-04205,Health,Provider Network,Payer,Regression,Delete Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Delete action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Delete Payer Health Provider Network completes successfully with audit trail and data validation,High,Regression
SF-HC-04206,Health,Provider Network,Payer,Regression,Route Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Route action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Route Payer Health Provider Network completes successfully with audit trail and data validation,High,Regression
SF-HC-04207,Health,Provider Network,Payer,Regression,Reject Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Reject action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Reject Payer Health Provider Network completes successfully with audit trail and data validation,Medium,Regression
SF-HC-04208,Health,Provider Network,Payer,Regression,Clone Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Clone action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Clone Payer Health Provider Network completes successfully with audit trail and data validation,Low,Regression
SF-HC-04209,Health,Provider Network,Payer,UI,Reject Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Reject action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Reject Payer Health Provider Network completes successfully with audit trail and data validation,Medium,UI
SF-HC-04210,Health,Provider Network,Payer,UI,Submit Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Submit action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Submit Payer Health Provider Network completes successfully with audit trail and data validation,High,UI
SF-HC-04211,Health,Provider Network,Payer,UI,Validate Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Validate action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Validate Payer Health Provider Network completes successfully with audit trail and data validation,Low,UI
SF-HC-04212,Health,Provider Network,Payer,UI,Delete Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Delete action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Delete Payer Health Provider Network completes successfully with audit trail and data validation,Low,UI
SF-HC-04213,Health,Provider Network,Payer,Integration,Clone Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Clone action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Clone Payer Health Provider Network completes successfully with audit trail and data validation,High,Integration
SF-HC-04214,Health,Provider Network,Payer,Integration,Route Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Route action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Route Payer Health Provider Network completes successfully with audit trail and data validation,Low,Integration
SF-HC-04215,Health,Provider Network,Payer,Integration,Submit Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Submit action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Submit Payer Health Provider Network completes successfully with audit trail and data validation,Low,Integration
SF-HC-04216,Health,Provider Network,Payer,Integration,Bulk Edit Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Bulk Edit action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Bulk Edit Payer Health Provider Network completes successfully with audit trail and data validation,Medium,Integration
SF-HC-04217,Health,Provider Network,Payer,Security,Submit Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Submit action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Submit Payer Health Provider Network completes successfully with audit trail and data validation,Medium,Security
SF-HC-04218,Health,Provider Network,Payer,Security,Create Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Create action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Create Payer Health Provider Network completes successfully with audit trail and data validation,High,Security
SF-HC-04219,Health,Provider Network,Payer,Security,Delete Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Delete action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Delete Payer Health Provider Network completes successfully with audit trail and data validation,Medium,Security
SF-HC-04220,Health,Provider Network,Payer,Security,Sync Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Sync action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Sync Payer Health Provider Network completes successfully with audit trail and data validation,High,Security
SF-HC-04221,Health,Provider Network,Payer,Compliance,Bulk Edit Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Bulk Edit action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Bulk Edit Payer Health Provider Network completes successfully with audit trail and data validation,Medium,Compliance
SF-HC-04222,Health,Provider Network,Payer,Compliance,Close Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Close action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Close Payer Health Provider Network completes successfully with audit trail and data validation,Low,Compliance
SF-HC-04223,Health,Provider Network,Payer,Compliance,Complete Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Complete action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Complete Payer Health Provider Network completes successfully with audit trail and data validation,Medium,Compliance
SF-HC-04224,Health,Provider Network,Payer,Compliance,Schedule Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Schedule action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Schedule Payer Health Provider Network completes successfully with audit trail and data validation,Medium,Compliance
SF-HC-04225,Health,Provider Network,Payer,Performance,Complete Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Complete action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Complete Payer Health Provider Network completes successfully with audit trail and data validation,High,Performance
SF-HC-04226,Health,Provider Network,Payer,Performance,Approve Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Approve action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Approve Payer Health Provider Network completes successfully with audit trail and data validation,High,Performance
SF-HC-04227,Health,Provider Network,Payer,Performance,Export Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Export action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Export Payer Health Provider Network completes successfully with audit trail and data validation,High,Performance
SF-HC-04228,Health,Provider Network,Payer,Performance,Schedule Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Schedule action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Schedule Payer Health Provider Network completes successfully with audit trail and data validation,High,Performance
SF-HC-04229,Health,Provider Network,Payer,Data Migration,Schedule Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Schedule action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Schedule Payer Health Provider Network completes successfully with audit trail and data validation,High,Data Migration
SF-HC-04230,Health,Provider Network,Payer,Data Migration,Create Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Create action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Create Payer Health Provider Network completes successfully with audit trail and data validation,Low,Data Migration
SF-HC-04231,Health,Provider Network,Payer,Data Migration,Share Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Share action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Share Payer Health Provider Network completes successfully with audit trail and data validation,Low,Data Migration
SF-HC-04232,Health,Provider Network,Payer,Data Migration,Edit Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Edit action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Edit Payer Health Provider Network completes successfully with audit trail and data validation,Low,Data Migration
SF-HC-04233,Health,Provider Network,Payer,Mobile,Update Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Update action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Update Payer Health Provider Network completes successfully with audit trail and data validation,Low,Mobile
SF-HC-04234,Health,Provider Network,Payer,Mobile,View Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform View action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,View Payer Health Provider Network completes successfully with audit trail and data validation,Medium,Mobile
SF-HC-04235,Health,Provider Network,Payer,Mobile,Close Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Close action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Close Payer Health Provider Network completes successfully with audit trail and data validation,High,Mobile
SF-HC-04236,Health,Provider Network,Payer,Mobile,Clone Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Clone action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Clone Payer Health Provider Network completes successfully with audit trail and data validation,Medium,Mobile
SF-HC-04237,Health,Provider Network,Payer,Accessibility,Route Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Route action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Route Payer Health Provider Network completes successfully with audit trail and data validation,Medium,Accessibility
SF-HC-04238,Health,Provider Network,Payer,Accessibility,Restore Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Restore action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Restore Payer Health Provider Network completes successfully with audit trail and data validation,High,Accessibility
SF-HC-04239,Health,Provider Network,Payer,Accessibility,Approve Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Approve action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Approve Payer Health Provider Network completes successfully with audit trail and data validation,Low,Accessibility
SF-HC-04240,Health,Provider Network,Payer,Accessibility,Bulk Edit Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Bulk Edit action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Bulk Edit Payer Health Provider Network completes successfully with audit trail and data validation,High,Accessibility
