Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SN-ITOM-01766,ServiceNow,ITOM,Operational Intelligence,IT Support,Event -> Correlation -> Incident -> Resolution,Regression,Update IT Support ServiceNow Operational Intelligence,User has ServiceNow access and IT Support test data exists,"1. Open Operational Intelligence.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01767,ServiceNow,ITOM,Operational Intelligence,IT Support,Case -> Assignment -> Knowledge -> Closure,Accessibility,Resolve IT Support ServiceNow Operational Intelligence,User has ServiceNow access and IT Support test data exists,"1. Open Operational Intelligence.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Low,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01768,ServiceNow,ITOM,Operational Intelligence,IT Support,Change -> Approval -> Implementation -> Review,Functional,Route IT Support ServiceNow Operational Intelligence,User has ServiceNow access and IT Support test data exists,"1. Open Operational Intelligence.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01769,ServiceNow,ITOM,Operational Intelligence,IT Support,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Mobile,Resolve IT Support ServiceNow Operational Intelligence,User has ServiceNow access and IT Support test data exists,"1. Open Operational Intelligence.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01770,ServiceNow,ITOM,Operational Intelligence,IT Support,Employee Center -> HR Case -> Task -> Resolution,Regression,Assign IT Support ServiceNow Operational Intelligence,User has ServiceNow access and IT Support test data exists,"1. Open Operational Intelligence.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Medium,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01771,ServiceNow,ITOM,Operational Intelligence,IT Support,Portal -> Request -> Approvals -> Fulfillment,Performance,Route IT Support ServiceNow Operational Intelligence,User has ServiceNow access and IT Support test data exists,"1. Open Operational Intelligence.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,High,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01772,ServiceNow,ITOM,Operational Intelligence,Infrastructure,Request -> Fulfillment -> Validation -> Closure,Security,Validate Infrastructure ServiceNow Operational Intelligence,User has ServiceNow access and Infrastructure test data exists,"1. Open Operational Intelligence.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01773,ServiceNow,ITOM,Operational Intelligence,Infrastructure,Event -> Correlation -> Incident -> Resolution,Data Migration,Submit Infrastructure ServiceNow Operational Intelligence,User has ServiceNow access and Infrastructure test data exists,"1. Open Operational Intelligence.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01774,ServiceNow,ITOM,Operational Intelligence,Infrastructure,Case -> Assignment -> Knowledge -> Closure,Accessibility,Close Infrastructure ServiceNow Operational Intelligence,User has ServiceNow access and Infrastructure test data exists,"1. Open Operational Intelligence.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,High,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01775,ServiceNow,ITOM,Operational Intelligence,Infrastructure,Change -> Approval -> Implementation -> Review,Performance,Escalate Infrastructure ServiceNow Operational Intelligence,User has ServiceNow access and Infrastructure test data exists,"1. Open Operational Intelligence.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01776,ServiceNow,ITOM,Operational Intelligence,Infrastructure,Discovery -> CMDB Update -> Impact Analysis -> Remediation,UI,Create Infrastructure ServiceNow Operational Intelligence,User has ServiceNow access and Infrastructure test data exists,"1. Open Operational Intelligence.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,High,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01777,ServiceNow,ITOM,Operational Intelligence,Infrastructure,Employee Center -> HR Case -> Task -> Resolution,Performance,Approve Infrastructure ServiceNow Operational Intelligence,User has ServiceNow access and Infrastructure test data exists,"1. Open Operational Intelligence.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Low,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01778,ServiceNow,ITOM,Operational Intelligence,Infrastructure,Portal -> Request -> Approvals -> Fulfillment,Security,Escalate Infrastructure ServiceNow Operational Intelligence,User has ServiceNow access and Infrastructure test data exists,"1. Open Operational Intelligence.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Low,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01779,ServiceNow,ITOM,Operational Intelligence,Operations,Request -> Fulfillment -> Validation -> Closure,Integration,Edit Operations ServiceNow Operational Intelligence,User has ServiceNow access and Operations test data exists,"1. Open Operational Intelligence.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,High,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01780,ServiceNow,ITOM,Operational Intelligence,Operations,Event -> Correlation -> Incident -> Resolution,Performance,Search Operations ServiceNow Operational Intelligence,User has ServiceNow access and Operations test data exists,"1. Open Operational Intelligence.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01781,ServiceNow,ITOM,Operational Intelligence,Operations,Case -> Assignment -> Knowledge -> Closure,Security,Reject Operations ServiceNow Operational Intelligence,User has ServiceNow access and Operations test data exists,"1. Open Operational Intelligence.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01782,ServiceNow,ITOM,Operational Intelligence,Operations,Change -> Approval -> Implementation -> Review,Security,Search Operations ServiceNow Operational Intelligence,User has ServiceNow access and Operations test data exists,"1. Open Operational Intelligence.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01783,ServiceNow,ITOM,Operational Intelligence,Operations,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Security,Reject Operations ServiceNow Operational Intelligence,User has ServiceNow access and Operations test data exists,"1. Open Operational Intelligence.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01784,ServiceNow,ITOM,Operational Intelligence,Operations,Employee Center -> HR Case -> Task -> Resolution,Functional,Create Operations ServiceNow Operational Intelligence,User has ServiceNow access and Operations test data exists,"1. Open Operational Intelligence.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Low,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01785,ServiceNow,ITOM,Operational Intelligence,Operations,Portal -> Request -> Approvals -> Fulfillment,Security,Reopen Operations ServiceNow Operational Intelligence,User has ServiceNow access and Operations test data exists,"1. Open Operational Intelligence.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01786,ServiceNow,ITOM,Operational Intelligence,Enterprise Service,Request -> Fulfillment -> Validation -> Closure,Security,Create Enterprise Service ServiceNow Operational Intelligence,User has ServiceNow access and Enterprise Service test data exists,"1. Open Operational Intelligence.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Medium,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01787,ServiceNow,ITOM,Operational Intelligence,Enterprise Service,Event -> Correlation -> Incident -> Resolution,Performance,Create Enterprise Service ServiceNow Operational Intelligence,User has ServiceNow access and Enterprise Service test data exists,"1. Open Operational Intelligence.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Medium,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01788,ServiceNow,ITOM,Operational Intelligence,Enterprise Service,Case -> Assignment -> Knowledge -> Closure,Security,Create Enterprise Service ServiceNow Operational Intelligence,User has ServiceNow access and Enterprise Service test data exists,"1. Open Operational Intelligence.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01789,ServiceNow,ITOM,Operational Intelligence,Enterprise Service,Change -> Approval -> Implementation -> Review,Integration,Clone Enterprise Service ServiceNow Operational Intelligence,User has ServiceNow access and Enterprise Service test data exists,"1. Open Operational Intelligence.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,High,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01790,ServiceNow,ITOM,Operational Intelligence,Enterprise Service,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Regression,Reject Enterprise Service ServiceNow Operational Intelligence,User has ServiceNow access and Enterprise Service test data exists,"1. Open Operational Intelligence.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Medium,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01791,ServiceNow,ITOM,Operational Intelligence,Enterprise Service,Employee Center -> HR Case -> Task -> Resolution,Performance,Approve Enterprise Service ServiceNow Operational Intelligence,User has ServiceNow access and Enterprise Service test data exists,"1. Open Operational Intelligence.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Medium,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01792,ServiceNow,ITOM,Operational Intelligence,Enterprise Service,Portal -> Request -> Approvals -> Fulfillment,Functional,Validate Enterprise Service ServiceNow Operational Intelligence,User has ServiceNow access and Enterprise Service test data exists,"1. Open Operational Intelligence.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01793,ServiceNow,ITOM,Operational Intelligence,Telecom,Request -> Fulfillment -> Validation -> Closure,Mobile,Route Telecom ServiceNow Operational Intelligence,User has ServiceNow access and Telecom test data exists,"1. Open Operational Intelligence.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Low,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01794,ServiceNow,ITOM,Operational Intelligence,Telecom,Event -> Correlation -> Incident -> Resolution,Performance,Create Telecom ServiceNow Operational Intelligence,User has ServiceNow access and Telecom test data exists,"1. Open Operational Intelligence.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01795,ServiceNow,ITOM,Operational Intelligence,Telecom,Case -> Assignment -> Knowledge -> Closure,Security,Clone Telecom ServiceNow Operational Intelligence,User has ServiceNow access and Telecom test data exists,"1. Open Operational Intelligence.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,High,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01796,ServiceNow,ITOM,Operational Intelligence,Telecom,Change -> Approval -> Implementation -> Review,Workflow,Submit Telecom ServiceNow Operational Intelligence,User has ServiceNow access and Telecom test data exists,"1. Open Operational Intelligence.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,High,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01797,ServiceNow,ITOM,Operational Intelligence,Telecom,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Integration,Assign Telecom ServiceNow Operational Intelligence,User has ServiceNow access and Telecom test data exists,"1. Open Operational Intelligence.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01798,ServiceNow,ITOM,Operational Intelligence,Telecom,Employee Center -> HR Case -> Task -> Resolution,Integration,Update Telecom ServiceNow Operational Intelligence,User has ServiceNow access and Telecom test data exists,"1. Open Operational Intelligence.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01799,ServiceNow,ITOM,Operational Intelligence,Telecom,Portal -> Request -> Approvals -> Fulfillment,Integration,Edit Telecom ServiceNow Operational Intelligence,User has ServiceNow access and Telecom test data exists,"1. Open Operational Intelligence.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Low,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01800,ServiceNow,ITOM,Operational Intelligence,Retail,Request -> Fulfillment -> Validation -> Closure,UI,Resolve Retail ServiceNow Operational Intelligence,User has ServiceNow access and Retail test data exists,"1. Open Operational Intelligence.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01801,ServiceNow,ITOM,Operational Intelligence,Retail,Event -> Correlation -> Incident -> Resolution,UI,Clone Retail ServiceNow Operational Intelligence,User has ServiceNow access and Retail test data exists,"1. Open Operational Intelligence.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,High,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01802,ServiceNow,ITOM,Operational Intelligence,Retail,Case -> Assignment -> Knowledge -> Closure,Regression,Delete Retail ServiceNow Operational Intelligence,User has ServiceNow access and Retail test data exists,"1. Open Operational Intelligence.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Medium,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01803,ServiceNow,ITOM,Operational Intelligence,Retail,Change -> Approval -> Implementation -> Review,Performance,Submit Retail ServiceNow Operational Intelligence,User has ServiceNow access and Retail test data exists,"1. Open Operational Intelligence.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Medium,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01804,ServiceNow,ITOM,Operational Intelligence,Retail,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Regression,Update Retail ServiceNow Operational Intelligence,User has ServiceNow access and Retail test data exists,"1. Open Operational Intelligence.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Low,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01805,ServiceNow,ITOM,Operational Intelligence,Retail,Employee Center -> HR Case -> Task -> Resolution,Workflow,Assign Retail ServiceNow Operational Intelligence,User has ServiceNow access and Retail test data exists,"1. Open Operational Intelligence.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01806,ServiceNow,ITOM,Operational Intelligence,Retail,Portal -> Request -> Approvals -> Fulfillment,Security,Route Retail ServiceNow Operational Intelligence,User has ServiceNow access and Retail test data exists,"1. Open Operational Intelligence.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01807,ServiceNow,ITOM,Operational Intelligence,Healthcare,Request -> Fulfillment -> Validation -> Closure,Integration,Validate Healthcare ServiceNow Operational Intelligence,User has ServiceNow access and Healthcare test data exists,"1. Open Operational Intelligence.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Low,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01808,ServiceNow,ITOM,Operational Intelligence,Healthcare,Event -> Correlation -> Incident -> Resolution,Data Migration,Search Healthcare ServiceNow Operational Intelligence,User has ServiceNow access and Healthcare test data exists,"1. Open Operational Intelligence.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Medium,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01809,ServiceNow,ITOM,Operational Intelligence,Healthcare,Case -> Assignment -> Knowledge -> Closure,Workflow,Escalate Healthcare ServiceNow Operational Intelligence,User has ServiceNow access and Healthcare test data exists,"1. Open Operational Intelligence.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Medium,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01810,ServiceNow,ITOM,Operational Intelligence,Healthcare,Change -> Approval -> Implementation -> Review,UI,Validate Healthcare ServiceNow Operational Intelligence,User has ServiceNow access and Healthcare test data exists,"1. Open Operational Intelligence.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,High,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01811,ServiceNow,ITOM,Operational Intelligence,Healthcare,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Security,Escalate Healthcare ServiceNow Operational Intelligence,User has ServiceNow access and Healthcare test data exists,"1. Open Operational Intelligence.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,High,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01812,ServiceNow,ITOM,Operational Intelligence,Healthcare,Employee Center -> HR Case -> Task -> Resolution,Data Migration,Resolve Healthcare ServiceNow Operational Intelligence,User has ServiceNow access and Healthcare test data exists,"1. Open Operational Intelligence.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01813,ServiceNow,ITOM,Operational Intelligence,Healthcare,Portal -> Request -> Approvals -> Fulfillment,Regression,Delete Healthcare ServiceNow Operational Intelligence,User has ServiceNow access and Healthcare test data exists,"1. Open Operational Intelligence.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Low,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01814,ServiceNow,ITOM,Operational Intelligence,Banking,Request -> Fulfillment -> Validation -> Closure,Performance,Reject Banking ServiceNow Operational Intelligence,User has ServiceNow access and Banking test data exists,"1. Open Operational Intelligence.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01815,ServiceNow,ITOM,Operational Intelligence,Banking,Event -> Correlation -> Incident -> Resolution,Functional,Close Banking ServiceNow Operational Intelligence,User has ServiceNow access and Banking test data exists,"1. Open Operational Intelligence.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Low,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01816,ServiceNow,ITOM,Operational Intelligence,Banking,Case -> Assignment -> Knowledge -> Closure,UI,Route Banking ServiceNow Operational Intelligence,User has ServiceNow access and Banking test data exists,"1. Open Operational Intelligence.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Medium,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01817,ServiceNow,ITOM,Operational Intelligence,Banking,Change -> Approval -> Implementation -> Review,Accessibility,Escalate Banking ServiceNow Operational Intelligence,User has ServiceNow access and Banking test data exists,"1. Open Operational Intelligence.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Low,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITOM-01818,ServiceNow,ITOM,Operational Intelligence,Banking,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Integration,Reject Banking ServiceNow Operational Intelligence,User has ServiceNow access and Banking test data exists,"1. Open Operational Intelligence.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,High,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
